HS_Code,Description,Period_kg,Prior_kg,YTD_kg,Period_teu,Prior_teu,YTD_teu,Period_shipment,Prior_shipment,YTD_shipment,Period_container,Prior_container,YTD_container,Period_vrac,Prior_vrac,YTD_vrac,YoY_Pct_kg,YoY_Pct_teu,YoY_Pct_shipment,YoY_Pct_container,YoY_Pct_vrac,Share_kg,Share_teu,Share_shipment,Share_container,Share_vrac
2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c,",82949607.27,668409424.65,82949607.27,110.0,778.0,110.0,58,458.0,58,59,383.0,59,18,196.0,18,-87.59000034844885,-85.8611825192802,-87.33624454148472,-84.59530026109661,-90.81632653061224,20.592733863514713,0.9648699618437788,1.183431952662722,0.8450300773417359,1.1680726800778716
2523,"Portland cement, aluminous cement (ciment fondu), slag cement, supersulphate cem",78539461.0,803629344.0,78539461.0,1.0,5.0,1.0,5,69.0,5,1,5.0,1,4,68.0,4,-90.22690478061986,-80.0,-92.7536231884058,-80.0,-94.11764705882354,19.497888795211086,0.008771545107670716,0.10201999591920016,0.014322543683758236,0.25957170668397145
1006,Rice,42330216.36,475376374.83,42330216.36,469.0,1817.5,469.0,38,278.0,38,461,1598.0,461,5,129.0,5,-91.09543119909193,-74.19532324621733,-86.33093525179856,-71.15143929912391,-96.12403100775194,10.50872823362647,4.1138546554975655,0.7753519689859213,6.602692638212546,0.3244646333549643
1001,Wheat and meslin,27253035.97,220742705.3,27253035.97,18.0,47.0,18.0,11,43.0,11,13,47.0,13,9,35.0,9,-87.65393586485142,-61.702127659574465,-74.4186046511628,-72.34042553191489,-74.28571428571429,6.765728436498281,0.1578878119380729,0.22444399102224036,0.18619306788885706,0.5840363400389358
1701,"Cane or beet sugar and chemically pure sucrose, in solid form",26394539.0,127876944.86,26394539.0,888.25,4785.5,888.25,81,375.0,81,630,3329.0,630,11,47.0,11,-79.35942321041779,-81.43872113676731,-78.4,-81.07539801742264,-76.59574468085107,6.552601452445186,7.791324941888513,1.6527239338910427,9.023202520767688,0.7138221933809215
9999,Commodities not specified according to kind,16638012.709999999,282000274.34000003,16638012.709999999,2105.5,21930.0,2105.5,1617,15633.0,1617,1081,11100.0,1081,624,5989.0,624,-94.10000123264419,-90.39899680802553,-89.65649587411245,-90.26126126126127,-89.58089831357489,4.1304857133268165,18.468488224200694,32.993266680269336,15.482669722142653,40.493186242699544
6901,"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (e.g. ki",11000671.76,47582522.74,11000671.76,417.0,1809.0,417.0,65,312.0,65,410,1768.0,410,0,0.0,0,-76.88085640160408,-76.9485903814262,-79.16666666666667,-76.80995475113122,0.0,2.730982259339659,3.6577343098986885,1.3262599469496021,5.872242910340876,0.0
0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowl",9346533.35,81012931.44,9346533.35,687.5,6150.5,687.5,202,2025.0,202,343,2989.0,343,0,1.0,0,-88.46291180449106,-88.82204698804975,-90.0246913580247,-88.52459016393442,-100.0,2.320332550780196,6.030437261523617,4.121607835135687,4.912632483529075,0.0
2711,Petroleum gases and other gaseous hydrocarbons,7999299.91,61155825.01,7999299.91,22.0,212.0,22.0,13,110.0,13,11,106.0,11,9,74.0,9,-86.91980705240753,-89.62264150943396,-88.18181818181819,-89.62264150943396,-87.83783783783784,1.985873828249497,0.19297399236875576,0.26525198938992045,0.15754798052134059,0.5840363400389358
2709,Petroleum oils and oils obtained from bituminous minerals; crude,6284558.35,35201637.78,6284558.35,2.0,2.0,2.0,3,11.0,3,1,1.0,1,2,10.0,2,-82.1469717139962,0.0,-72.72727272727273,0.0,-80.0,1.560179026888347,0.017543090215341433,0.0612119975515201,0.014322543683758236,0.12978585334198572
0402,Milk and cream; concentrated or containing added sugar or other sweetening matte,5504366.59,60100951.37,5504366.59,294.0,3052.25,294.0,48,506.0,48,259,2802.0,259,0,0.0,0,-90.84146512737641,-90.3677614874273,-90.51383399209486,-90.75660242683797,0.0,1.3664917774250482,2.5788342616551905,0.9793919608243216,3.709538814093383,0.0
1511,"Palm oil and its fractions; whether or not refined, but not chemically modified",5485778.72,83212512.98000003,5485778.72,220.0,1113.25,220.0,28,395.0,28,218,954.0,218,4,244.0,4,-93.40750744864718,-80.23804176959354,-92.9113924050633,-77.14884696016772,-98.36065573770492,1.3618772280305746,1.9297399236875576,0.5713119771475209,3.1223145230592952,0.25957170668397145
2106,Food preparations not elsewhere specified or included,5014302.05,63825892.42,5014302.05,342.75,4642.0,342.75,75,1178.0,75,277,3161.0,277,1,14.0,1,-92.1437807449618,-92.61632916846187,-93.63327674023769,-91.23695033217336,-92.85714285714286,1.2448303376629868,3.006447085654138,1.5302999387880025,3.9673446004010313,0.06489292667099286
7217,Wire of iron or non-alloy steel,4761493.0,3578790.0,4761493.0,6.0,130.0,6.0,3,28.0,3,6,128.0,6,1,0.0,1,33.04756635622655,-95.38461538461539,-89.28571428571429,-95.3125,100.0,1.1820689858461852,0.052629270646024295,0.0612119975515201,0.08593526210254941,0.06489292667099286
6309,Textiles; worn clothing and other worn articles,4235023.3,35641968.57,4235023.3,345.25,2954.75,345.25,145,1153.0,145,172,1384.0,172,0,26.0,0,-88.11787488201581,-88.31542431677806,-87.42411101474414,-87.57225433526011,-100.0,1.051369748367994,3.0283759484233146,2.9585798816568047,2.4634775136064166,0.0
0203,"Meat of swine; fresh, chilled or frozen",3648676.88,16610262.559999999,3648676.88,280.0,1334.0,280.0,119,556.0,119,139,628.0,139,0,0.0,0,-78.03359900651685,-79.01049475262369,-78.59712230215827,-77.86624203821655,0.0,0.9058057586605763,2.4560326301478006,2.428075902876964,1.9908335720423946,0.0
8711,"Motorcycles (including mopeds) and cycles; fitted with an auxiliary motor, with ",3545182.82,14116062.35,3545182.82,506.0,1769.5,506.0,137,556.0,137,230,847.0,230,3,43.0,3,-74.8854692470241,-71.40435151172647,-75.35971223021583,-72.84533648170012,-93.02325581395348,0.8801127420909197,4.4384018244813825,2.7953478881860843,3.2941850472643943,0.1946787800129786
3204,Synthetic organic colouring matter and preparations based thereon; synthetic org,3265423.0,7581402.1,3265423.0,135.0,321.0,135.0,12,39.0,12,135,321.0,135,0,0.0,0,-56.92850798666911,-57.94392523364486,-69.23076923076923,-57.94392523364486,0.0,0.8106607011642794,1.1841585895355466,0.2448479902060804,1.9335433973073617,0.0
8702,Vehicles; public transport passenger type,2128695.5100000002,8713226.209999999,2128695.5100000002,24.0,142.0,24.0,211,812.0,211,8,69.0,8,205,752.0,205,-75.56937627124913,-83.09859154929578,-74.01477832512315,-88.40579710144928,-72.73936170212765,0.5284613340145683,0.21051708258409718,4.305243827790247,0.11458034947006589,13.303049967553537
0703,"Onions, shallots, garlic, leeks and other alliaceous vegetables; fresh or chille",2087626.0,23506408.380000003,2087626.0,150.5,1717.25,150.5,60,538.0,60,73,816.0,73,0,0.0,0,-91.1189069540023,-91.23598777114573,-88.84758364312268,-91.05392156862744,0.0,0.5182655836407044,1.3201175387044428,1.224239951030402,1.0455456889143513,0.0
2815,Sodium hydroxide (caustic soda); potassium hydroxide (caustic potash) peroxides ,2000817.0,1823368.0,2000817.0,0.0,0.0,0.0,2,2.0,2,0,0.0,0,2,2.0,2,9.731935626818064,0.0,0.0,0.0,0.0,0.49671473255422344,0.0,0.040807998367680065,0.0,0.12978585334198572
1107,Malt; whether or not roasted,1890382.68,8266332.37,1890382.68,150.0,670.0,150.0,8,38.0,8,75,318.0,75,0,0.0,0,-77.13154280052255,-77.61194029850746,-78.94736842105263,-76.41509433962264,0.0,0.4692987551192019,1.3157317661506074,0.16323199347072026,1.0741907762818677,0.0
2203,Beer made from malt,1875591.7899999998,13071708.34,1875591.7899999998,138.0,1012.75,138.0,19,172.0,19,70,492.0,70,0,0.0,0,-85.65151745116124,-86.37373488027647,-88.95348837209302,-85.77235772357723,0.0,0.46562682861588395,1.2104732248585588,0.38767598449296065,1.0025780578630765,0.0
7214,"Iron or non-alloy steel; bars and rods, not further worked than forged, hot-roll",1858207.0,23881457.25,1858207.0,10.0,50.0,10.0,4,19.0,4,6,47.0,6,2,5.0,2,-92.21903847597072,-80.0,-78.94736842105263,-87.23404255319149,-60.0,0.4613109509942118,0.08771545107670717,0.08161599673536013,0.08593526210254941,0.12978585334198572
7326,"Iron or steel; articles, n.e.c. in chapter 73",1768748.95,11248647.849999998,1768748.95,102.0,526.0,102.0,11,82.0,11,57,414.0,57,1,0.0,1,-84.27589721372601,-80.6083650190114,-86.58536585365853,-86.23188405797102,100.0,0.43910245747352883,0.894697600982413,0.22444399102224036,0.8163849899742194,0.06489292667099286
4820,"Registers, account books, diaries and similar; albums for samples or collections",1488665.9,2538151.84,1488665.9,106.0,184.0,106.0,7,18.0,7,53,93.0,53,0,0.0,0,-41.34843012386525,-42.391304347826086,-61.111111111111114,-43.01075268817204,0.0,0.3695701727749676,0.9297837814130959,0.14282799428688023,0.7590948152391864,0.0
1601,"Sausages and similar products of meat, meat offal or blood; food preparations ba",1434134.45,9861892.16,1434134.45,102.0,745.5,102.0,51,349.0,51,51,350.0,51,0,0.0,0,-85.45781654542044,-86.31790744466801,-85.38681948424069,-85.42857142857143,0.0,0.35603241564748217,0.894697600982413,1.0406039583758417,0.7304497278716701,0.0
8714,Vehicles; parts and accessories of heading no. 8711 to 8713,1415240.25,7169825.95,1415240.25,116.0,586.0,116.0,43,203.0,43,58,301.0,58,0,0.0,0,-80.26116310396628,-80.20477815699658,-78.81773399014779,-80.73089700996678,0.0,0.35134181800670544,1.0174992324898031,0.8773719649051214,0.8307075336579777,0.0
4011,"New pneumatic tyres, of rubber",1149788.17,10930124.040000001,1149788.17,162.5,1594.0,162.5,54,396.0,54,81,791.0,81,0,4.0,0,-89.48055698368817,-89.80552070263488,-86.36363636363636,-89.75979772439949,-100.0,0.28544175871934313,1.4253760799964914,1.1018159559273617,1.160126038384417,0.0
8703,Motor cars and other motor vehicles; principally designed for the transport of p,1130986.38,6996349.819999999,1130986.38,93.0,431.25,93.0,453,2607.0,453,58,232.0,58,417,2461.0,417,-83.83462220875629,-78.43478260869566,-82.62370540851553,-75.0,-83.0556684274685,0.2807741024112496,0.8157536950133766,9.243011630279534,0.8307075336579777,27.060350421804024
1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing c",1130201.67,9485371.819999998,1130201.67,137.0,1059.25,137.0,29,264.0,29,68,534.0,68,0,0.0,0,-88.08479317998943,-87.06632050979466,-89.01515151515152,-87.26591760299625,0.0,0.28057929348180605,1.2017016797508882,0.591715976331361,0.97393297049556,0.0
7228,"Alloy steel bars, rods, shapes and sections; hollow drill bars and rods, of allo",1040742.0,1501756.26,1040742.0,0.0,58.0,0.0,1,14.0,1,0,55.0,0,1,0.0,1,-30.698341154242964,-100.0,-92.85714285714286,-100.0,100.0,0.258370397786478,0.0,0.020403999183840033,0.0,0.06489292667099286
1515,"Fixed vegetable fats and oils (including jojoba oil) and their fractions, whethe",1035837.04,11952104.4,1035837.04,49.0,623.0,49.0,13,116.0,13,41,466.0,41,0,0.0,0,-91.33343380099659,-92.13483146067416,-88.79310344827586,-91.20171673819742,0.0,0.2571527122637195,0.4298057102758651,0.26525198938992045,0.5872242910340877,0.0
8455,Metal-rolling mills and rolls therefor,1013082.0,1318497.98,1013082.0,0.0,48.0,0.0,2,11.0,2,0,48.0,0,2,0.0,2,-23.163932340647197,-100.0,-81.81818181818181,-100.0,200.0,0.2515036381065824,0.0,0.040807998367680065,0.0,0.12978585334198572
3901,"Polymers of ethylene, in primary forms",975343.0,12315520.85,975343.0,77.0,1006.0,77.0,17,196.0,17,39,497.0,39,0,0.0,0,-92.0803755530973,-92.34592445328032,-91.3265306122449,-92.15291750503017,0.0,0.24213470666914264,0.6754089732906452,0.3468679861252806,0.5585792036665712,0.0
4412,"Plywood, veneered panels and similar laminated wood",960140.0,13582546.29,960140.0,56.0,995.75,56.0,11,124.0,11,28,493.0,28,1,0.0,1,-92.9310750760563,-94.37609841827768,-91.12903225806451,-94.32048681541582,100.0,0.2383604714047372,0.4912065260295601,0.22444399102224036,0.4010312231452306,0.06489292667099286
4407,"Wood sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded",958110.0,26447178.860000003,958110.0,32.25,111.5,32.25,10,48.0,10,16,46.0,16,3,30.0,3,-96.37726955653069,-71.0762331838565,-79.16666666666667,-65.21739130434783,-90.0,0.23785651181868558,0.2828823297223806,0.20403999183840033,0.22916069894013177,0.1946787800129786
2205,"Vermouth and other wine of fresh grapes, flavoured with plants or aromatic subst",927025.87,4695823.58,927025.87,67.0,352.75,67.0,29,153.0,29,41,212.0,41,0,0.0,0,-80.2585030249369,-81.00637845499645,-81.04575163398692,-80.66037735849056,0.0,0.2301396914799786,0.587693522213938,0.591715976331361,0.5872242910340877,0.0
3304,"Cosmetic and toilet preparations; beauty, make-up and skin care preparations (ex",905000.26,4826348.81,905000.26,82.0,427.0,82.0,22,158.0,22,41,220.0,41,0,2.0,0,-81.24875976380166,-80.79625292740047,-86.07594936708861,-81.36363636363636,-100.0,0.22467170266316344,0.7192666988289987,0.4488879820444807,0.5872242910340877,0.0
6405,Footwear; other footwear n.e.c. in chapter 64,827851.0,8874703.0,827851.0,104.0,1038.0,104.0,52,504.0,52,52,513.0,52,0,0.0,0,-90.67178924184843,-89.98073217726397,-89.68253968253968,-89.8635477582846,0.0,0.20551893954306988,0.9122406911977545,1.0610079575596818,0.7447722715554282,0.0
1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish egg,774498.89,11039341.0,774498.89,38.0,568.0,38.0,14,166.0,14,36,494.0,36,0,0.0,0,-92.98419271585142,-93.30985915492958,-91.56626506024097,-92.71255060728745,0.0,0.1922739605920446,0.3333187140914872,0.28565598857376046,0.5156115726152964,0.0
7010,"Carboys, bottles, flasks, jars, pots, phials, ampoules, containers of glass of a",763011.21,7513532.64,763011.21,84.25,775.5,84.25,8,86.0,8,41,375.0,41,0,0.0,0,-89.8448406820257,-89.13604126370083,-90.69767441860465,-89.06666666666666,0.0,0.18942207563761423,0.7390026753212579,0.16323199347072026,0.5872242910340877,0.0
3401,"Soap; organic surface-active preparations used as soap, skin washing, in bars, c",755923.22,12162205.5,755923.22,61.5,1059.75,61.5,17,129.0,17,33,540.0,33,0,0.0,0,-93.78465344957377,-94.19674451521585,-86.82170542635659,-93.88888888888889,0.0,0.1876624399202063,0.539450024121749,0.3468679861252806,0.4726439415640218,0.0
7308,"Structures of iron or steel and parts thereof; plates, rods, angles, shapes, sec",726828.05,2918614.68,726828.05,52.0,179.0,52.0,9,41.0,9,27,113.0,27,0,0.0,0,-75.09681373904417,-70.94972067039106,-78.04878048780488,-76.10619469026548,0.0,0.18043939074321028,0.45612034559887726,0.1836359926545603,0.38670867946147236,0.0
3923,"Plastic articles for the conveyance or packing of goods; stoppers, lids, caps an",671352.79,7504861.08,671352.79,97.0,1227.0,97.0,25,284.0,25,49,587.0,49,0,1.0,0,-91.0544274858183,-92.09453952730236,-91.19718309859155,-91.65247018739353,-100.0,0.16666732716404437,0.8508398754440595,0.5100999795960008,0.7018046405041536,0.0
8506,Cells and batteries; primary,660469.8,7370377.14,660469.8,37.25,437.75,37.25,26,253.0,26,31,350.0,31,0,9.0,0,-91.03886019053837,-91.49057681324958,-89.72332015810277,-91.14285714285714,-100.0,0.16396556010226895,0.3267400552607342,0.5305039787798409,0.4439988541965053,0.0
3203,"Colouring matter of vegetable or animal origin (including dyeing extracts, not a",626274.0,109728.0,626274.0,27.0,8.0,27.0,4,8.0,4,27,8.0,27,0,0.0,0,470.751312335958,237.5,-50.0,237.5,0.0,0.15547624916004998,0.23683171790710933,0.08161599673536013,0.38670867946147236,0.0
5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",595432.21,12867462.36,595432.21,62.25,1677.25,62.25,25,726.0,25,32,776.0,32,0,0.0,0,-95.37257469001058,-96.28856759576688,-96.5564738292011,-95.87628865979381,0.0,0.14781959116916749,0.5460286829525021,0.5100999795960008,0.45832139788026355,0.0
9619,"Sanitary towels (pads) and tampons, napkins and napkin liners for babies and sim",591559.13,6744728.24,591559.13,102.0,1148.0,102.0,21,178.0,21,51,572.0,51,0,0.0,0,-91.22931111602503,-91.11498257839722,-88.20224719101124,-91.08391608391608,0.0,0.14685807599993358,0.894697600982413,0.4284839828606407,0.7304497278716701,0.0
3306,Oral or dental hygiene preparations; including fixative pastes and powders; yarn,578067.08,2599226.9899999998,578067.08,50.0,204.0,50.0,13,54.0,13,25,102.0,25,0,0.0,0,-77.7600385720833,-75.49019607843137,-75.92592592592592,-75.49019607843137,0.0,0.1435085942595454,0.4385772553835358,0.26525198938992045,0.3580635920939559,0.0
7220,Stainless steel; flat-rolled products of width less than 600mm,558490.0,330594.0,558490.0,3.0,16.0,3.0,2,4.0,2,3,12.0,3,1,0.0,1,68.93531038070866,-81.25,-50.0,-75.0,100.0,0.13864846759309235,0.026314635323012148,0.040807998367680065,0.042967631051274706,0.06489292667099286
8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells",556997.02,4372928.45,556997.02,52.0,407.0,52.0,12,144.0,12,26,203.0,26,0,0.0,0,-87.26260842433861,-87.22358722358722,-91.66666666666667,-87.19211822660098,0.0,0.13827782641930744,0.45612034559887726,0.2448479902060804,0.3723861357777141,0.0
0302,"Fish; fresh or chilled, excluding fish fillets and other fish meat of heading 03",555821.78,5101777.65,555821.78,40.5,372.5,40.5,13,108.0,13,20,182.0,20,0,0.0,0,-89.10533115844434,-89.12751677852349,-87.96296296296296,-89.01098901098901,0.0,0.13798606609225753,0.355247576860664,0.26525198938992045,0.2864508736751647,0.0
3808,"Insecticides, rodenticides, fungicides, herbicides, anti-sprouting products, pla",522440.68,6201988.56,522440.68,40.0,483.0,40.0,8,114.0,8,20,243.0,20,0,0.0,0,-91.57623921834517,-91.7184265010352,-92.98245614035088,-91.76954732510288,0.0,0.12969900927553427,0.3508618043068287,0.16323199347072026,0.2864508736751647,0.0
2836,Carbonates; peroxocarbonates (percarbonates); commercial ammonium carbonate cont,515796.0,1791716.0,515796.0,26.0,99.0,26.0,4,21.0,4,19,65.0,19,0,0.0,0,-71.21217871582327,-73.73737373737374,-80.95238095238095,-70.76923076923077,0.0,0.12804942790496993,0.22806017279943863,0.08161599673536013,0.27212832999140646,0.0
1704,"Sugar confectionery (including white chocolate), not containing cocoa",512461.72000000003,6025195.890000001,512461.72000000003,38.0,478.5,38.0,15,189.0,15,20,241.0,20,0,0.0,0,-91.4946878183574,-92.05851619644723,-92.06349206349206,-91.70124481327801,0.0,0.12722167304360035,0.3333187140914872,0.3060599877576005,0.2864508736751647,0.0
1517,Margarine; edible mixtures or preparations of animal or vegetable fats or oils o,491596.54000000004,668587.31,491596.54000000004,29.25,53.25,29.25,8,25.0,8,23,25.0,23,0,0.0,0,-26.472349587371017,-45.070422535211264,-68.0,-8.0,0.0,0.12204176788316053,0.25656769439936844,0.16323199347072026,0.3294185047264394,0.0
0713,"Vegetables, leguminous; shelled, whether or not skinned or split, dried",488890.12,3579301.62,488890.12,26.0,173.0,26.0,3,38.0,3,26,161.0,26,0,0.0,0,-86.34118685979864,-84.97109826589596,-92.10526315789474,-83.85093167701864,0.0,0.1213698830048936,0.22806017279943863,0.0612119975515201,0.3723861357777141,0.0
1103,Cereal groats; meal and pellets,453600.0,2627537.16,453600.0,20.0,116.0,20.0,4,14.0,4,20,116.0,20,0,0.0,0,-82.73668563454302,-82.75862068965517,-71.42857142857143,-82.75862068965517,0.0,0.11260890060739975,0.17543090215341434,0.08161599673536013,0.2864508736751647,0.0
2501,Salt (including table salt and denatured salt); pure sodium chloride whether or ,447940.8,8306673.6,447940.8,17.0,312.0,17.0,2,94.0,2,17,312.0,17,0,0.0,0,-94.60745875460907,-94.55128205128206,-97.87234042553192,-94.55128205128206,0.0,0.11120397051410744,0.1491162668304022,0.040807998367680065,0.24348324262389,0.0
8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",439096.91000000003,2861352.01,439096.91000000003,41.0,263.25,41.0,26,205.0,26,24,148.0,24,6,112.0,6,-84.65421561326878,-84.42545109211775,-87.3170731707317,-83.78378378378379,-94.64285714285714,0.10900842216756251,0.35963334941449937,0.5305039787798409,0.34374104841019765,0.3893575600259572
7321,"Stoves, ranges, grates, cookers (those with subsidiary boilers for central heati",383821.13999999996,2113001.87,383821.13999999996,94.0,542.0,94.0,25,149.0,25,47,271.0,47,0,0.0,0,-81.8352673772125,-82.65682656826569,-83.22147651006712,-82.65682656826569,0.0,0.09528588316860419,0.8245252401210473,0.5100999795960008,0.6731595531366371,0.0
4818,"Toilet paper, width 36cm or less or cut to size/shape; handkerchiefs, tissues, t",374109.58,1963924.4000000001,374109.58,52.0,335.0,52.0,7,58.0,7,26,166.0,26,0,0.0,0,-80.95091745894088,-84.4776119402985,-87.93103448275862,-84.33734939759036,0.0,0.09287493057869503,0.45612034559887726,0.14282799428688023,0.3723861357777141,0.0
2918,"Acids; carboxylic acid with additional oxygen function and their anhydrides, hal",370915.99,2778551.0,370915.99,17.0,173.0,17.0,6,52.0,6,14,102.0,14,0,0.0,0,-86.65074025994123,-90.17341040462428,-88.46153846153847,-86.27450980392157,0.0,0.09208210284745433,0.1491162668304022,0.1224239951030402,0.2005156115726153,0.0
8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric ",361314.54,2870892.2800000003,361314.54,140.0,1067.0,140.0,38,219.0,38,71,541.0,71,0,0.0,0,-87.41455600695683,-86.87910028116214,-82.64840182648402,-86.87615526802219,0.0,0.08969848572060926,1.2280163150739003,0.7753519689859213,1.0169006015468347,0.0
8704,Vehicles; for the transport of goods,361069.87,1607815.3800000001,361069.87,60.0,88.0,60.0,93,403.0,93,30,46.0,30,88,381.0,88,-77.54282770948491,-31.818181818181817,-76.92307692307692,-34.78260869565217,-76.9028871391076,0.08963774493641259,0.526292706460243,1.897571924097123,0.4296763105127471,5.710577547047372
1703,Molasses; resulting from the extraction or refining of sugar,336535.99,659151.2,336535.99,14.0,27.0,14.0,2,6.0,2,14,27.0,14,0,0.0,0,-48.944037422673276,-48.148148148148145,-66.66666666666667,-48.148148148148145,0.0,0.08354706315856014,0.12280163150739003,0.040807998367680065,0.2005156115726153,0.0
2202,"Waters, including mineral and aerated waters, containing added sugar or sweeteni",332690.04,554734.21,332690.04,22.0,45.75,22.0,8,22.0,8,17,27.0,17,0,0.0,0,-40.02712758601998,-51.91256830601093,-63.63636363636363,-37.03703703703704,0.0,0.08259228317335063,0.19297399236875576,0.16323199347072026,0.24348324262389,0.0
4421,Wooden articles n.e.c. in heading no. 4414 to 4420,329143.0,724342.37,329143.0,24.0,67.75,24.0,3,11.0,3,12,31.0,12,0,0.0,0,-54.5597477612693,-64.57564575645756,-72.72727272727273,-61.29032258064516,0.0,0.08171170937526759,0.21051708258409718,0.0612119975515201,0.17187052420509882,0.0
8502,Electric generating sets and rotary converters,304726.27999999997,2259409.06,304726.27999999997,37.0,277.0,37.0,20,140.0,20,20,147.0,20,4,30.0,4,-86.51300973361592,-86.64259927797833,-85.71428571428571,-86.39455782312925,-86.66666666666667,0.07565011326495297,0.3245471689838165,0.40807998367680065,0.2864508736751647,0.25957170668397145
7016,"Glass; paving blocks, slabs, bricks, tiles etc, of pressed, moulded glass, wheth",299143.25,1580206.0,299143.25,12.0,63.0,12.0,9,56.0,9,12,61.0,12,0,0.0,0,-81.06935108460543,-80.95238095238095,-83.92857142857143,-80.32786885245902,0.0,0.0742640928276555,0.10525854129204859,0.1836359926545603,0.17187052420509882,0.0
3926,Articles of plastics and articles of other materials of heading no. 3901 to 3914,295935.68,2899551.42,295935.68,28.0,258.0,28.0,12,127.0,12,15,136.0,15,0,5.0,0,-89.79374264726782,-89.14728682170542,-90.55118110236221,-88.97058823529412,-100.0,0.07346779447818179,0.24560326301478005,0.2448479902060804,0.21483815525637354,0.0
4819,"Cartons, boxes, cases, bags and the like, of paper, paperboard, cellulose waddin",282970.27,3858628.2399999998,282970.27,77.0,909.0,77.0,27,304.0,27,41,435.0,41,0,0.0,0,-92.66655784388288,-91.52915291529153,-91.11842105263158,-90.57471264367815,0.0,0.07024905425326074,0.6754089732906452,0.5509079779636809,0.5872242910340877,0.0
3006,Pharmaceutical goods,279042.72,2615331.65,279042.72,69.0,476.75,69.0,54,530.0,54,38,262.0,38,22,339.0,22,-89.33050345641631,-85.52700576822234,-89.81132075471699,-85.49618320610686,-93.51032448377582,0.06927401658222768,0.6052366124292794,1.1018159559273617,0.5442566599828129,1.427644386761843
3004,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) consisting of mixed o",276918.38,1017002.79,276918.38,26.25,126.0,26.25,16,171.0,16,13,67.0,13,5,111.0,5,-72.77112877930256,-79.16666666666667,-90.64327485380117,-80.59701492537313,-95.49549549549549,0.06874663652950211,0.2302530590763563,0.3264639869414405,0.18619306788885706,0.3244646333549643
1007,Grain sorghum,269745.0,451182.02,269745.0,12.0,21.0,12.0,1,4.0,1,12,21.0,12,0,0.0,0,-40.21370798419671,-42.857142857142854,-75.0,-42.857142857142854,0.0,0.066965802236206,0.10525854129204859,0.020403999183840033,0.17187052420509882,0.0
4411,"Fibreboard of wood or other ligneous materials, whether or not bonded with resin",268128.0,2600842.6,268128.0,20.0,197.5,20.0,1,12.0,1,10,97.0,10,0,0.0,0,-89.69072561330701,-89.87341772151899,-91.66666666666667,-89.69072164948453,0.0,0.06656437235904074,0.17543090215341434,0.020403999183840033,0.14322543683758235,0.0
7312,"Stranded wire, ropes, cables, plaited bands, slings and the like, of iron or ste",258643.35,6961791.4799999995,258643.35,15.0,281.0,15.0,7,58.0,7,11,258.0,11,0,0.0,0,-96.284816189295,-94.66192170818505,-87.93103448275862,-95.73643410852713,0.0,0.06420975152759019,0.13157317661506074,0.14282799428688023,0.15754798052134059,0.0
7313,"Barbed wire of iron or steel; twisted hoop or single flat wire, barbed or not an",256916.0,1012619.72,256916.0,15.0,76.0,15.0,4,15.0,4,10,41.0,10,0,0.0,0,-74.6285802137055,-80.26315789473684,-73.33333333333333,-75.60975609756098,0.0,0.06378092660593192,0.13157317661506074,0.08161599673536013,0.14322543683758235,0.0
2009,"Fruit juices (including grape must) and vegetable juices, unfermented, not conta",237241.4,288599.07,237241.4,17.0,20.0,17.0,8,11.0,8,10,12.0,10,0,0.0,0,-17.795507795641896,-15.0,-27.272727272727273,-16.666666666666668,0.0,0.05889659001887206,0.1491162668304022,0.16323199347072026,0.14322543683758235,0.0
7225,"Alloy steel flat-rolled products, of a width 600mm or more",230155.0,5371194.09,230155.0,13.0,201.0,13.0,4,41.0,4,10,194.0,10,0,0.0,0,-95.71501241356185,-93.53233830845771,-90.2439024390244,-94.84536082474227,0.0,0.05713734902843053,0.11403008639971932,0.08161599673536013,0.14322543683758235,0.0
2827,Chlorides; chloride oxides and chloride hydroxides; bromides and bromide oxides;,225892.8,72160.0,225892.8,16.0,5.0,16.0,1,3.0,1,8,3.0,8,0,0.0,0,213.04434589800442,220.0,-66.66666666666667,166.66666666666666,0.0,0.056079232502485074,0.14034472172273146,0.020403999183840033,0.11458034947006589,0.0
2839,Silicates; commercial alkali metal silicates,224480.0,336720.0,224480.0,8.0,12.0,8.0,1,3.0,1,8,12.0,8,0,0.0,0,-33.333333333333336,-33.333333333333336,-66.66666666666667,-33.333333333333336,0.0,0.05572849649106944,0.07017236086136573,0.020403999183840033,0.11458034947006589,0.0
7317,"Nails, tacks, drawing pins, corrugated nails, staples (not those of heading no. ",223043.0,5117308.26,223043.0,8.0,187.0,8.0,5,53.0,5,8,184.0,8,0,0.0,0,-95.64139995740652,-95.72192513368984,-90.56603773584905,-95.65217391304348,0.0,0.055371752685573775,0.07017236086136573,0.10201999591920016,0.11458034947006589,0.0
