country_origin,hs_code,hs_description,period_value,ytd_value,prev_year_value,yoy_change_pct,share_of_total,period_value_teu,ytd_value_teu,prev_year_value_teu,yoy_change_pct_teu,share_of_total_teu,period_value_shipment,ytd_value_shipment,prev_year_value_shipment,yoy_change_pct_shipment,share_of_total_shipment,period_value_container,ytd_value_container,prev_year_value_container,yoy_change_pct_container,share_of_total_container,period_value_vrac,ytd_value_vrac,prev_year_value_vrac,yoy_change_pct_vrac,share_of_total_vrac
USA,3004,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) consisting of mixed or unmixed products for therapeutic or prophylactic use, put up in measured doses (incl. those in the form of transdermal",18289.0,18289.0,223642.32,-91.82220967838288,0.004540353137585392,2.0,2.0,36.0,-94.44444444444444,0.017543090215341433,6,6,130.0,-95.38461538461539,0.1224239951030402,1,1,19.0,-94.73684210526316,0.014322543683758236,5,5,111.0,-95.49549549549549,0.3244646333549643
USA,9018,"Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scintigraphic apparatus, other electro-medical apparatus and sight testing instruments",18276.0,18276.0,66621.32,-72.56734030487539,0.0045371258101870315,2.0,2.0,12.0,-83.33333333333333,0.017543090215341433,4,4,81.0,-95.06172839506173,0.08161599673536013,1,1,6.0,-83.33333333333333,0.014322543683758236,3,3,79.0,-96.20253164556962,0.1946787800129786
GUATEMALA,4817,"Envelopes, letter cards, plain postcards and correspondence cards, of paper, paperboard; boxes, pouches, wallets and writing compendiums, of paper or paperboard containing assortment of paper statione",18058.0,18058.0,18061.58,-0.019821078776063587,0.004483006012276068,2.0,2.0,2.0,0.0,0.017543090215341433,1,1,1.0,0.0,0.020403999183840033,1,1,1.0,0.0,0.014322543683758236,0,0,0.0,0.0,0.0
CHINA,4802,"Uncoated paper and paperboard, used for writing, printing or other graphics, non perforated punch-cards and punch tape paper, in rolls or rectangular sheets, of any size, other than paper of heading 4",18030.0,18030.0,28390.0,-36.49172243747798,0.004476054845571908,1.0,1.0,2.0,-50.0,0.008771545107670716,1,1,1.0,0.0,0.020403999183840033,1,1,1.0,0.0,0.014322543683758236,0,0,0.0,0.0,0.0
PERU,9999,Commodities not specified according to kind,17780.0,17780.0,298790.0,-94.04933230697145,0.004413990857141903,2.0,2.0,25.5,-92.15686274509804,0.017543090215341433,1,1,13.0,-92.3076923076923,0.020403999183840033,1,1,17.0,-94.11764705882354,0.014322543683758236,0,0,0.0,0.0,0.0
TURKEY,4819,"Cartons, boxes, cases, bags and the like, of paper, paperboard, cellulose wadding or fibres; box files, letter trays and the like, of paper or paperboard, of a kind used in offices, shops or the like",17780.0,17780.0,18880.0,-5.826271186440678,0.004413990857141903,2.25,2.25,4.0,-43.75,0.01973597649225911,1,1,2.0,-50.0,0.020403999183840033,1,1,2.0,-50.0,0.014322543683758236,0,0,0.0,0.0,0.0
INDIA,7310,"Tanks, casks, drums, cans, boxes and similar containers, for any material (excluding compressed or liquefied gas), of iron or steel, capacity not exceeding 300l, whether or not lined or heat-insulated",17779.0,17779.0,,,0.0044137426011881834,2.0,2.0,,,0.017543090215341433,1,1,,,0.020403999183840033,1,1,,,0.014322543683758236,0,0,,,0.0
TURKEY,2009,"Fruit juices (including grape must) and vegetable juices, unfermented, not containing added spirit; whether or not containing added sugar or other sweetening matter",17630.62,17630.62,19187.02,-8.111733870085096,0.004376906382775207,1.0,1.0,1.0,0.0,0.008771545107670716,1,1,1.0,0.0,0.020403999183840033,1,1,1.0,0.0,0.014322543683758236,0,0,0.0,0.0,0.0
CHINA,6404,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",17440.0,17440.0,,,0.004329583832877098,2.0,2.0,,,0.017543090215341433,1,1,,,0.020403999183840033,1,1,,,0.014322543683758236,0,0,,,0.0
ITALY,2106,Food preparations not elsewhere specified or included,17355.0,17355.0,24111.0,-28.02040562398905,0.004308482076810896,2.0,2.0,2.0,0.0,0.017543090215341433,1,1,1.0,0.0,0.020403999183840033,1,1,1.0,0.0,0.014322543683758236,0,0,0.0,0.0,0.0
INDIA,8436,"Agricultural, horticultural, forestry, poultry-keeping, bee-keeping machinery; including germination plant fitted with mechanical or thermal equipment; poultry incubators and brooders",17293.0,17293.0,56522.0,-69.404833516153,0.004293090207680255,2.0,2.0,6.25,-68.0,0.017543090215341433,1,1,3.0,-66.66666666666667,0.020403999183840033,1,1,3.0,-66.66666666666667,0.014322543683758236,0,0,0.0,0.0,0.0
MEXICO,3808,"Insecticides, rodenticides, fungicides, herbicides, anti-sprouting products, plant growth regulators, disinfectants and the like, put up in forms or packings for retail sale or as preparations or arti",17201.4,17201.4,51260.97,-66.44347541609142,0.0042703499623195015,2.0,2.0,6.0,-66.66666666666667,0.017543090215341433,1,1,3.0,-66.66666666666667,0.020403999183840033,1,1,3.0,-66.66666666666667,0.014322543683758236,0,0,0.0,0.0,0.0
USA,3402,"Organic surface-active agents (not soap); surface-active, washing (including auxiliary washing) and cleaning preparations, containing soap or not, excluding those of heading no. 3401",16990.03,16990.03,145349.45,-88.31090864120918,0.004217876101381701,2.0,2.0,12.0,-83.33333333333333,0.017543090215341433,1,1,3.0,-66.66666666666667,0.020403999183840033,1,1,6.0,-83.33333333333333,0.014322543683758236,0,0,0.0,0.0,0.0
MEXICO,1602,"Prepared or preserved meat, meat offal or blood",16982.56,16982.56,,,0.004216021629407414,2.0,2.0,,,0.017543090215341433,1,1,,,0.020403999183840033,1,1,,,0.014322543683758236,0,0,,,0.0
CHINA,8429,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled",16800.0,16800.0,60907.0,-72.41696356740604,0.004170700022496286,2.0,2.0,6.0,-66.66666666666667,0.017543090215341433,1,1,3.0,-66.66666666666667,0.020403999183840033,1,1,3.0,-66.66666666666667,0.014322543683758236,0,0,0.0,0.0,0.0
CHINA,6303,Curtains (including drapes) and interior blinds; curtain or bed valances,16796.0,16796.0,189275.0,-91.12613921542729,0.004169706998681406,2.0,2.0,22.0,-90.9090909090909,0.017543090215341433,1,1,11.0,-90.9090909090909,0.020403999183840033,1,1,11.0,-90.9090909090909,0.014322543683758236,0,0,0.0,0.0,0.0
PANAMA,8474,"Machinery for sorting, screening, separating, washing, crushing, grinding, mixing or kneading earth, stone, ores in solid form, shaping, moulding machinery for solid mineral fuels",16678.91,16678.91,,,0.00414063870906033,2.0,2.0,,,0.017543090215341433,1,1,,,0.020403999183840033,1,1,,,0.014322543683758236,0,0,,,0.0
CHINA,5601,"Wadding of textile materials and articles thereof; textile fibres, not exceeding 5 mm in length (flock), textile dust and mill neps",16654.0,16654.0,,,0.004134454653253164,2.0,2.0,,,0.017543090215341433,1,1,,,0.020403999183840033,1,1,,,0.014322543683758236,0,0,,,0.0
CHINA,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",16640.0,16640.0,4400.0,278.1818181818182,0.004130979069901084,1.0,1.0,1.0,0.0,0.008771545107670716,1,1,1.0,0.0,0.020403999183840033,1,1,1.0,0.0,0.014322543683758236,0,0,0.0,0.0,0.0
POLAND,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,16605.0,16605.0,278093.61,-94.02898901560522,0.0041222901115208835,2.0,2.0,22.5,-91.11111111111111,0.017543090215341433,1,1,7.0,-85.71428571428571,0.020403999183840033,1,1,11.0,-90.9090909090909,0.014322543683758236,0,0,0.0,0.0,0.0
USA,3303,Perfumes and toilet waters,16597.87,16597.87,896849.98,-98.14931478283582,0.00412052004657086,2.0,2.0,95.0,-97.89473684210526,0.017543090215341433,2,2,65.0,-96.92307692307692,0.040807998367680065,2,2,51.0,-96.07843137254902,0.028645087367516472,0,0,25.0,-100.0,0.0
FRANCE,4504,Agglomerated cork (with or without a binding substance) and articles of agglomerated cork,16194.0,16194.0,36601.0,-55.75530723204284,0.004020256914541956,3.0,3.0,7.0,-57.142857142857146,0.026314635323012148,2,2,7.0,-71.42857142857143,0.040807998367680065,2,2,7.0,-71.42857142857143,0.028645087367516472,0,0,0.0,0.0,0.0
CHINA,2103,"Sauces and preparations therefor; mixed condiments and mixed seasonings, mustard flour and meal and prepared mustard",16160.0,16160.0,184931.0,-91.2616056799563,0.004011816212115476,1.0,1.0,14.0,-92.85714285714286,0.008771545107670716,1,1,9.0,-88.88888888888889,0.020403999183840033,1,1,9.0,-88.88888888888889,0.014322543683758236,0,0,0.0,0.0,0.0
PANAMA,9619,"Sanitary towels (pads) and tampons, napkins and napkin liners for babies and similar articles, of any material",15979.32,15979.32,41745.59,-61.72213639812013,0.003966961326397343,4.0,4.0,10.0,-60.0,0.035086180430682866,1,1,2.0,-50.0,0.020403999183840033,2,2,5.0,-60.0,0.028645087367516472,0,0,0.0,0.0,0.0
VIETNAM,8502,Electric generating sets and rotary converters,15655.0,15655.0,536148.04,-97.08009750441315,0.003886446955486867,2.0,2.0,60.0,-96.66666666666667,0.017543090215341433,1,1,11.0,-90.9090909090909,0.020403999183840033,1,1,30.0,-96.66666666666667,0.014322543683758236,0,0,0.0,0.0,0.0
SPAIN,3306,"Oral or dental hygiene preparations; including fixative pastes and powders; yarn used to clean between the teeth (dental floss), in individual retail packages",15429.0,15429.0,10758.0,43.41885108756274,0.003830341109946143,4.0,4.0,2.0,100.0,0.035086180430682866,1,1,1.0,0.0,0.020403999183840033,2,2,1.0,100.0,0.028645087367516472,0,0,0.0,0.0,0.0
PANAMA,1301,"Lac; natural gums, resins, gum-resins and oleoresins (for example, balsams)",15330.0,15330.0,,,0.0038057637705278613,2.0,2.0,,,0.017543090215341433,1,1,,,0.020403999183840033,1,1,,,0.014322543683758236,0,0,,,0.0
PUERTO RICO,1901,"Malt extract; flour/groats/meal/starch/malt extract products, no cocoa (or less than 40% by weight) and food preparations of goods of headings 04.01 to 04.04, no cocoa (or less than 5% by weight), wei",15241.0,15241.0,129750.34,-88.25359532776562,0.00378366899064678,2.0,2.0,18.0,-88.88888888888889,0.017543090215341433,1,1,9.0,-88.88888888888889,0.020403999183840033,1,1,12.0,-91.66666666666667,0.014322543683758236,0,0,0.0,0.0,0.0
MEXICO,7312,"Stranded wire, ropes, cables, plaited bands, slings and the like, of iron or steel, not electrically insulated",15150.0,15150.0,105863.95999999999,-85.68918071834835,0.0037610776988582584,2.0,2.0,14.0,-85.71428571428571,0.017543090215341433,1,1,6.0,-83.33333333333333,0.020403999183840033,1,1,7.0,-85.71428571428571,0.014322543683758236,0,0,0.0,0.0,0.0
CHINA,2805,"Alkali or alkaline-earth metals; rare-earth metals, scandium and yttrium, whether or not intermixed or interalloyed; mercury",15113.0,15113.0,31450.0,-51.945945945945944,0.003751892228570618,1.0,1.0,3.0,-66.66666666666667,0.008771545107670716,1,1,2.0,-50.0,0.020403999183840033,1,1,2.0,-50.0,0.014322543683758236,0,0,0.0,0.0,0.0
DOMINICAN REPUBLIC,1901,"Malt extract; flour/groats/meal/starch/malt extract products, no cocoa (or less than 40% by weight) and food preparations of goods of headings 04.01 to 04.04, no cocoa (or less than 5% by weight), wei",15036.63,15036.63,80956.33,-81.42624548321298,0.00373293292138502,2.25,2.25,13.5,-83.33333333333333,0.01973597649225911,1,1,7.0,-85.71428571428571,0.020403999183840033,1,1,7.0,-85.71428571428571,0.014322543683758236,0,0,0.0,0.0,0.0
ITALY,4819,"Cartons, boxes, cases, bags and the like, of paper, paperboard, cellulose wadding or fibres; box files, letter trays and the like, of paper or paperboard, of a kind used in offices, shops or the like",14903.0,14903.0,5850.0,154.75213675213675,0.003699758478289414,4.0,4.0,2.0,100.0,0.035086180430682866,1,1,1.0,0.0,0.020403999183840033,4,4,1.0,300.0,0.057290174735032943,0,0,0.0,0.0,0.0
USA,2205,"Vermouth and other wine of fresh grapes, flavoured with plants or aromatic substances",14856.51,14856.51,60406.91,-75.4059427969416,0.0036882170590009705,1.0,1.0,8.0,-87.5,0.008771545107670716,1,1,4.0,-75.0,0.020403999183840033,1,1,4.0,-75.0,0.014322543683758236,0,0,0.0,0.0,0.0
DOMINICAN REPUBLIC,8704,Vehicles; for the transport of goods,14742.0,14742.0,337938.0,-95.6376613461641,0.0036597892697404913,0.0,0.0,0.0,0.0,0.0,1,1,15.0,-93.33333333333333,0.020403999183840033,0,0,0.0,0.0,0.0,1,1,15.0,-93.33333333333333,0.06489292667099286
USA,2309,Preparations of a kind used in animal feeding,14741.75,14741.75,275556.91000000003,-94.65019766697195,0.0036597272057520614,1.0,1.0,25.0,-96.0,0.008771545107670716,1,1,16.0,-93.75,0.020403999183840033,1,1,14.0,-92.85714285714286,0.014322543683758236,0,0,3.0,-100.0,0.0
COLOMBIA,7020,Glass; articles n.e.c. in chapter 70,14065.04,14065.04,,,0.0034917299193101886,2.0,2.0,,,0.017543090215341433,1,1,,,0.020403999183840033,1,1,,,0.014322543683758236,0,0,,,0.0
PERU,4011,"New pneumatic tyres, of rubber",13900.0,13900.0,12630.0,10.055423594615993,0.003450757756708237,2.25,2.25,2.0,12.5,0.01973597649225911,1,1,1.0,0.0,0.020403999183840033,1,1,1.0,0.0,0.014322543683758236,0,0,0.0,0.0,0.0
CHINA,6212,"Brassieres, girdles, corsets, braces, suspenders, garters and similar articles and parts thereof; whether or not knitted or crocheted",13750.0,13750.0,,,0.0034135193636502343,2.0,2.0,,,0.017543090215341433,1,1,,,0.020403999183840033,1,1,,,0.014322543683758236,0,0,,,0.0
USA,8542,Electronic integrated circuits,13643.5,13643.5,34300.9,-60.224075753114356,0.0033870801045790527,2.0,2.0,4.0,-50.0,0.017543090215341433,2,2,29.0,-93.10344827586206,0.040807998367680065,1,1,2.0,-50.0,0.014322543683758236,1,1,27.0,-96.29629629629629,0.06489292667099286
FRANCE,8536,"Electrical apparatus for switching, protecting electrical circuits, for making connections to or in electrical circuits, for a voltage not exceeding 1000 volts; connectors for optical fibres, optical ",13551.46,13551.46,5328.92,154.30030850528811,0.0033642306265986625,4.25,4.25,2.25,88.88888888888889,0.03727906670760055,2,2,1.0,100.0,0.040807998367680065,3,3,1.0,200.0,0.042967631051274706,0,0,0.0,0.0,0.0
CAMBODIA,3401,"Soap; organic surface-active preparations used as soap, skin washing, in bars, cakes, moulded pieces, shapes, liquid or cream, containing soap or not; for retail, paper, wadding, felt and nonwovens, i",13436.0,13436.0,,,0.0033355669941821492,1.0,1.0,,,0.008771545107670716,1,1,,,0.020403999183840033,1,1,,,0.014322543683758236,0,0,,,0.0
BRAZIL,1901,"Malt extract; flour/groats/meal/starch/malt extract products, no cocoa (or less than 40% by weight) and food preparations of goods of headings 04.01 to 04.04, no cocoa (or less than 5% by weight), wei",13365.3,13365.3,98904.43999999999,-86.48665317755199,0.003318015298254144,2.0,2.0,15.0,-86.66666666666667,0.017543090215341433,1,1,7.0,-85.71428571428571,0.020403999183840033,1,1,8.0,-87.5,0.014322543683758236,0,0,0.0,0.0,0.0
CHINA,7020,Glass; articles n.e.c. in chapter 70,13330.0,13330.0,38990.6,-65.81227270162552,0.0033092518630878274,2.0,2.0,4.0,-50.0,0.017543090215341433,1,1,2.0,-50.0,0.020403999183840033,1,1,2.0,-50.0,0.014322543683758236,0,0,0.0,0.0,0.0
SPAIN,3824,"Prepared binders for foundry moulds or cores; chemical products and preparations of the chemical or allied industries (including those consisting of mixtures of natural products), not elsewhere specif",12889.5,12889.5,0.0,1288950.0,0.0031998951154741597,1.0,1.0,1.0,0.0,0.008771545107670716,1,1,0.0,100.0,0.020403999183840033,1,1,0.0,100.0,0.014322543683758236,0,0,0.0,0.0,0.0
JAPAN,8502,Electric generating sets and rotary converters,12870.0,12870.0,68480.0,-81.20619158878505,0.0031950541243766194,2.0,2.0,10.0,-80.0,0.017543090215341433,1,1,3.0,-66.66666666666667,0.020403999183840033,1,1,5.0,-80.0,0.014322543683758236,0,0,0.0,0.0,0.0
CHINA,8503,Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502,12732.0,12732.0,29430.0,-56.73802242609582,0.003160794802763257,2.0,2.0,3.0,-33.333333333333336,0.017543090215341433,1,1,2.0,-50.0,0.020403999183840033,1,1,2.0,-50.0,0.014322543683758236,0,0,0.0,0.0,0.0
GUATEMALA,7010,"Carboys, bottles, flasks, jars, pots, phials, ampoules, containers of glass of a kind used for the conveyance or packing of goods; preserving jars of glass; stoppers, lids and other closures of glass",12621.0,12621.0,613356.05,-97.94230447388593,0.003133238391900335,4.0,4.0,72.0,-94.44444444444444,0.035086180430682866,1,1,9.0,-88.88888888888889,0.020403999183840033,1,1,35.0,-97.14285714285714,0.014322543683758236,0,0,0.0,0.0,0.0
CANADA,4813,"Cigarette paper, whether or not cut to size or in the form of booklets or tubes",12550.0,12550.0,24748.8,-49.290470649081975,0.003115612219186214,1.0,1.0,2.0,-50.0,0.008771545107670716,1,1,2.0,-50.0,0.020403999183840033,1,1,2.0,-50.0,0.014322543683758236,0,0,0.0,0.0,0.0
MEXICO,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,12351.6,12351.6,1133742.8,-98.91054655429785,0.0030663582379681625,2.0,2.0,66.0,-96.96969696969697,0.017543090215341433,1,1,12.0,-91.66666666666667,0.020403999183840033,1,1,53.0,-98.11320754716981,0.014322543683758236,0,0,0.0,0.0,0.0
TAIWAN,9403,"Furniture and parts thereof, n.e.c. in chapter 94",12184.8,12184.8,16606.69,-26.627160499774487,0.003024949144887664,2.0,2.0,2.0,0.0,0.017543090215341433,1,1,1.0,0.0,0.020403999183840033,1,1,1.0,0.0,0.014322543683758236,0,0,0.0,0.0,0.0
FRANCE,8502,Electric generating sets and rotary converters,12073.96,12073.96,297181.24,-95.93717288480255,0.002997432454977337,2.0,2.0,45.0,-95.55555555555556,0.017543090215341433,1,1,22.0,-95.45454545454545,0.020403999183840033,1,1,23.0,-95.65217391304348,0.014322543683758236,0,0,0.0,0.0,0.0
INDIA,9403,"Furniture and parts thereof, n.e.c. in chapter 94",12038.08,12038.08,25487.0,-52.76776395809628,0.002988525031357863,4.0,4.0,2.0,100.0,0.035086180430682866,1,1,1.0,0.0,0.020403999183840033,2,2,1.0,100.0,0.028645087367516472,0,0,0.0,0.0,0.0
USA,3209,"Paints and varnishes (including enamels and lacquers) based on synthetic or chemically modified natural polymers, dispersed or dissolved in an aqueous medium",11949.0,11949.0,58045.11,-79.41428657814586,0.0029664103910004838,1.0,1.0,8.0,-87.5,0.008771545107670716,1,1,3.0,-66.66666666666667,0.020403999183840033,1,1,4.0,-75.0,0.014322543683758236,0,0,1.0,-100.0,0.0
GUATEMALA,3923,"Plastic articles for the conveyance or packing of goods; stoppers, lids, caps and other closures of plastics",11770.44,11770.44,75467.48999999999,-84.40329736685293,0.0029220818079042374,2.0,2.0,10.0,-80.0,0.017543090215341433,1,1,6.0,-83.33333333333333,0.020403999183840033,1,1,5.0,-80.0,0.014322543683758236,0,0,1.0,-100.0,0.0
HAITI,8702,Vehicles; public transport passenger type,11739.99,11739.99,,,0.002914522414113463,6.0,6.0,,,0.052629270646024295,1,1,,,0.020403999183840033,3,3,,,0.042967631051274706,0,0,,,0.0
USA,4901,"Printed books, brochures, leaflets and similar printed matter, whether or not in single sheets",11704.1,11704.1,409167.80000000005,-97.13953541798745,0.0029056125079344516,2.0,2.0,42.0,-95.23809523809524,0.017543090215341433,1,1,31.0,-96.7741935483871,0.020403999183840033,1,1,23.0,-95.65217391304348,0.014322543683758236,0,0,22.0,-100.0,0.0
USA,8417,"Furnaces and ovens; industrial or laboratory, including incinerators, non-electric",11661.86,11661.86,,,0.0028951261764493183,2.0,2.0,,,0.017543090215341433,1,1,,,0.020403999183840033,1,1,,,0.014322543683758236,0,0,,,0.0
CHINA,8459,"Machine-tools; (including way-type unit head machines) for drilling, boring, milling, threading or tapping by removing metal, other than lathes of heading no. 8458",11650.0,11650.0,,,0.0028921818608381986,2.0,2.0,,,0.017543090215341433,1,1,,,0.020403999183840033,1,1,,,0.014322543683758236,0,0,,,0.0
CHINA,8702,Vehicles; public transport passenger type,11440.0,11440.0,126689.5,-90.9700488201469,0.002840048110556995,10.0,10.0,20.0,-50.0,0.08771545107670717,4,4,5.0,-20.0,0.08161599673536013,2,2,10.0,-80.0,0.028645087367516472,2,2,1.0,100.0,0.12978585334198572
CHINA,3004,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) consisting of mixed or unmixed products for therapeutic or prophylactic use, put up in measured doses (incl. those in the form of transdermal",11347.2,11347.2,62543.3,-81.85704943615065,0.0028170099580517773,2.0,2.0,8.0,-75.0,0.017543090215341433,1,1,4.0,-75.0,0.020403999183840033,1,1,4.0,-75.0,0.014322543683758236,0,0,0.0,0.0,0.0
BELGIUM,2806,Hydrogen chloride (hydrochloric acid); chlorosulphuric acid,11344.0,11344.0,,,0.0028162155389998733,1.0,1.0,,,0.008771545107670716,1,1,,,0.020403999183840033,1,1,,,0.014322543683758236,0,0,,,0.0
UNITED KINGDOM,3203,"Colouring matter of vegetable or animal origin (including dyeing extracts, not animal black); whether or not chemically defined; preparations based on colouring matter of vegetable or animal origin",11304.0,11304.0,,,0.0028062853008510727,1.0,1.0,,,0.008771545107670716,1,1,,,0.020403999183840033,1,1,,,0.014322543683758236,0,0,,,0.0
VIETNAM,9403,"Furniture and parts thereof, n.e.c. in chapter 94",11273.26,11273.26,107129.21,-89.47695031075092,0.0027986539128337195,4.0,4.0,40.0,-90.0,0.035086180430682866,2,2,18.0,-88.88888888888889,0.040807998367680065,2,2,19.0,-89.47368421052632,0.028645087367516472,0,0,0.0,0.0,0.0
GERMANY,8703,"Motor cars and other motor vehicles; principally designed for the transport of persons (other than those of heading no. 8702), including station wagons and racing cars",11200.0,11200.0,,,0.002780466681664191,4.0,4.0,,,0.035086180430682866,2,2,,,0.040807998367680065,1,1,,,0.014322543683758236,1,1,,,0.06489292667099286
CHINA,4013,"Inner tubes, of rubber",11188.0,11188.0,17213.7,-35.005257440294656,0.002777487610219551,2.0,2.0,2.0,0.0,0.017543090215341433,1,1,1.0,0.0,0.020403999183840033,1,1,1.0,0.0,0.014322543683758236,0,0,0.0,0.0,0.0
CHINA,8438,"Machinery n.e.c. in this chapter, for the industrial preparation or manufacture of food or drink; other than machinery for extraction or preparation of animal or fixed vegetable fats or oils",11090.0,11090.0,192892.0,-94.25066876801526,0.0027531585267549894,2.0,2.0,30.0,-93.33333333333333,0.017543090215341433,1,1,10.0,-90.0,0.020403999183840033,1,1,15.0,-93.33333333333333,0.014322543683758236,0,0,0.0,0.0,0.0
PERU,3303,Perfumes and toilet waters,11020.0,11020.0,28327.9,-61.098422403355,0.002735780609994588,2.0,2.0,7.0,-71.42857142857143,0.017543090215341433,1,1,5.0,-80.0,0.020403999183840033,1,1,5.0,-80.0,0.014322543683758236,0,0,0.0,0.0,0.0
JAPAN,4011,"New pneumatic tyres, of rubber",10816.0,10816.0,364229.0,-97.03043964099508,0.0026851363954357044,4.25,4.25,58.25,-92.70386266094421,0.03727906670760055,2,2,12.0,-83.33333333333333,0.040807998367680065,2,2,29.0,-93.10344827586206,0.028645087367516472,0,0,3.0,-100.0,0.0
ITALY,8502,Electric generating sets and rotary converters,10740.0,10740.0,,,0.0026662689429529833,4.0,4.0,,,0.035086180430682866,1,1,,,0.020403999183840033,2,2,,,0.028645087367516472,0,0,,,0.0
CHINA,8523,"Discs, tapes, solid-state non-volatile storage devices, smart cards and other media for the recording of sound or of other phenomena, whether or not recorded, including matrices and masters for the pr",10645.0,10645.0,510960.6,-97.91666911303925,0.0026426846273495818,2.0,2.0,68.0,-97.05882352941177,0.017543090215341433,1,1,34.0,-97.05882352941177,0.020403999183840033,1,1,34.0,-97.05882352941177,0.014322543683758236,0,0,0.0,0.0,0.0
PANAMA,8509,"Electro-mechanical domestic appliances; with self-contained electric motor, other than vacuum cleaners of heading 85.08.",10568.0,10568.0,82157.62,-87.13692047067576,0.00262356891891314,2.0,2.0,24.0,-91.66666666666667,0.017543090215341433,1,1,5.0,-80.0,0.020403999183840033,1,1,12.0,-91.66666666666667,0.014322543683758236,0,0,0.0,0.0,0.0
INDIA,3926,"Articles of plastics and articles of other materials of heading no. 3901 to 3914, n.e.c. in chapter 39",10539.5,10539.5,101548.29,-89.62119401518234,0.0026164936242321197,2.0,2.0,8.0,-75.0,0.017543090215341433,1,1,3.0,-66.66666666666667,0.020403999183840033,1,1,4.0,-75.0,0.014322543683758236,0,0,0.0,0.0,0.0
SINGAPORE,8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",10205.0,10205.0,5039.0,102.52034133756698,0.0025334520077127743,3.0,3.0,1.0,200.0,0.026314635323012148,2,2,1.0,100.0,0.040807998367680065,2,2,1.0,100.0,0.028645087367516472,0,0,0.0,0.0,0.0
BELGIUM,3203,"Colouring matter of vegetable or animal origin (including dyeing extracts, not animal black); whether or not chemically defined; preparations based on colouring matter of vegetable or animal origin",10170.0,10170.0,,,0.0025247630493325734,1.0,1.0,,,0.008771545107670716,1,1,,,0.020403999183840033,1,1,,,0.014322543683758236,0,0,,,0.0
CHINA,7610,"Aluminium; structures (excluding prefabricated buildings of heading no. 9406) and parts (e.g. bridges and sections, towers, lattice masts, etc) plates, rods, profiles and tubes for structures",9875.0,9875.0,74839.0,-86.80500808402036,0.0024515275429851683,2.0,2.0,7.0,-71.42857142857143,0.017543090215341433,1,1,4.0,-75.0,0.020403999183840033,1,1,4.0,-75.0,0.014322543683758236,0,0,0.0,0.0,0.0
INDIA,1301,"Lac; natural gums, resins, gum-resins and oleoresins (for example, balsams)",9846.0,9846.0,21835.0,-54.90725898786352,0.002444328120327288,1.0,1.0,3.0,-66.66666666666667,0.008771545107670716,1,1,2.0,-50.0,0.020403999183840033,1,1,2.0,-50.0,0.014322543683758236,0,0,0.0,0.0,0.0
JAMAICA,2009,"Fruit juices (including grape must) and vegetable juices, unfermented, not containing added spirit; whether or not containing added sugar or other sweetening matter",9707.28,9707.28,9843.0,-1.3788479122218769,0.0024098900544272475,1.0,1.0,1.0,0.0,0.008771545107670716,1,1,1.0,0.0,0.020403999183840033,1,1,1.0,0.0,0.014322543683758236,0,0,0.0,0.0,0.0
COLOMBIA,4819,"Cartons, boxes, cases, bags and the like, of paper, paperboard, cellulose wadding or fibres; box files, letter trays and the like, of paper or paperboard, of a kind used in offices, shops or the like",9500.0,9500.0,,,0.002358431560340162,1.0,1.0,,,0.008771545107670716,1,1,,,0.020403999183840033,1,1,,,0.014322543683758236,0,0,,,0.0
NETHERLANDS,9018,"Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scintigraphic apparatus, other electro-medical apparatus and sight testing instruments",9225.7,9225.7,1747.0,428.08815111619924,0.0022903349522347617,2.0,2.0,1.0,100.0,0.017543090215341433,1,1,1.0,0.0,0.020403999183840033,1,1,1.0,0.0,0.014322543683758236,0,0,0.0,0.0,0.0
UNITED KINGDOM,3926,"Articles of plastics and articles of other materials of heading no. 3901 to 3914, n.e.c. in chapter 39",9133.0,9133.0,38389.0,-76.20933079788482,0.0022673216253249156,1.0,1.0,4.0,-75.0,0.008771545107670716,1,1,3.0,-66.66666666666667,0.020403999183840033,1,1,4.0,-75.0,0.014322543683758236,0,0,0.0,0.0,0.0
MEXICO,8516,"Electric water, space, soil heaters; electro-thermic hair-dressing apparatus; hand dryers, irons; electro-thermic appliances for domestic purposes; electro heating resistors, not of heading no. 8545",9053.0,9053.0,,,0.0022474611490273144,2.25,2.25,,,0.01973597649225911,1,1,,,0.020403999183840033,1,1,,,0.014322543683758236,0,0,,,0.0
TURKEY,8474,"Machinery for sorting, screening, separating, washing, crushing, grinding, mixing or kneading earth, stone, ores in solid form, shaping, moulding machinery for solid mineral fuels",8920.0,8920.0,,,0.0022144431071825523,2.25,2.25,,,0.01973597649225911,1,1,,,0.020403999183840033,1,1,,,0.014322543683758236,0,0,,,0.0
