country,hs_code,hs_desc,period_value,ytd_value,prev_year_value,yoy_change_pct,share_of_total,period_value_teu,ytd_value_teu,prev_year_value_teu,yoy_change_pct_teu,share_of_total_teu,period_value_shipment,ytd_value_shipment,prev_year_value_shipment,yoy_change_pct_shipment,share_of_total_shipment,period_value_container,ytd_value_container,prev_year_value_container,yoy_change_pct_container,share_of_total_container,period_value_vrac,ytd_value_vrac,prev_year_value_vrac,yoy_change_pct_vrac,share_of_total_vrac,anomaly_score_weight_kg,is_anomaly_weight_kg,zscore_weight_kg,is_significant_weight_kg,hs_chapter
HONG KONG,8523,"Discs, tapes, solid-state non-volatile storage devices, smart cards and other media for the recording of sound or of other phenomena, whether or not recorded, including matrices and masters for the pr",107000.0,107000.0,156400.0,-31.585677749360613,0.0026150620773954,8.0,8.0,12.0,-33.333333333333336,0.0078836375103472,4,4,6.0,-33.333333333333336,0.0092119202247708,4,4,6.0,-33.333333333333336,0.006807583648184,0,0,0.0,0.0,0.0,-0.3230114198271997,1,0.036013789012849205,False,85
CHINA,8413,"Pumps; for liquids, whether or not fitted with measuring device, liquid elevators",106528.1,106528.1,96591.18,10.28760596982043,0.0026035289204391,12.0,12.0,7.0,71.42857142857143,0.0118254562655209,6,6,4.0,50.0,0.0138178803371562,7,7,5.0,40.0,0.0119132713843221,0,0,0.0,0.0,0.0,-0.32288314285293057,1,0.035485086995287726,False,84
BELGIUM,3004,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) consisting of mixed or unmixed products for therapeutic or prophylactic use, put up in measured doses (incl. those in the form of transdermal",106041.34,106041.34,4522.87,2244.5586541289053,0.0025916325875719,14.5,14.5,2.25,544.4444444444445,0.0142890929875044,7,7,1.0,600.0,0.0161208603933489,7,7,1.0,600.0,0.0119132713843221,0,0,0.0,0.0,0.0,-0.45865837079409527,-1,0.0072746505064054745,False,30
MEXICO,7312,"Stranded wire, ropes, cables, plaited bands, slings and the like, of iron or steel, not electrically insulated",105863.96,105863.96,67089.19,57.79585354958078,0.0025872974500832,14.0,14.0,7.0,100.0,0.0137963656431077,6,6,4.0,50.0,0.0138178803371562,7,7,4.0,75.0,0.0119132713843221,0,0,0.0,0.0,0.0,-0.3244922746845207,1,0.03488523658673895,False,73
USA,9506,"Gymnastics, athletics, other sports (including table tennis) or outdoor games equipment, n.e.c. in this chapter, swimming pools and paddling pools",105809.14,105809.14,93180.75,13.552573895359288,0.0025859576584656,10.0,10.0,11.25,-11.11111111111111,0.009854546887934,10,10,7.0,42.85714285714285,0.0230298005619271,7,7,6.0,16.666666666666668,0.0119132713843221,3,3,1.0,200.0,0.0240403878515906,-0.32288314285293057,1,0.03544386273542116,False,95
USA,7326,"Iron or steel; articles, n.e.c. in chapter 73",105233.6,105233.6,120627.46,-12.76148896776902,0.0025718915572692,0.0,0.0,0.0,0.0,0.0,5,5,3.0,66.66666666666667,0.0115149002809635,0,0,0.0,0.0,0.0,5,5,3.0,66.66666666666667,0.0400673130859844,-0.3230114198271997,1,0.03577611033795639,False,73
CHINA,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or rep",104821.7,104821.7,61142.70999999999,71.4377723852934,0.0025618247902628,24.0,24.0,14.25,68.42105263157895,0.0236509125310418,13,13,7.0,85.71428571428571,0.0299387407305052,14,14,7.0,100.0,0.0238265427686442,0,0,0.0,0.0,0.0,-0.3256712809883958,1,0.03471299048203359,False,85
CHINA,1208,Flours and meals of oil seeds or oleaginous fruits; other than those of mustard,103900.01,103900.01,52960.0,96.1858194864048,0.0025392988410468,8.0,8.0,4.0,100.0,0.0078836375103472,2,2,2.0,0.0,0.0046059601123854,4,4,2.0,100.0,0.006807583648184,0,0,0.0,0.0,0.0,-0.32735392033930194,1,0.034400515766154785,False,12
MEXICO,3906,Acrylic polymers in primary forms,103749.0,103749.0,185893.01,-44.18886433653423,0.0025356081819411,8.0,8.0,9.0,-11.11111111111111,0.0078836375103472,4,4,5.0,-20.0,0.0092119202247708,5,5,9.0,-44.44444444444444,0.00850947956023,0,0,0.0,0.0,0.0,-0.3242173771909242,1,0.03617291983767368,False,39
INDIA,1208,Flours and meals of oil seeds or oleaginous fruits; other than those of mustard,103450.0,103450.0,603175.0,-82.84909023086169,0.0025283006720239,10.0,10.0,61.0,-83.60655737704919,0.009854546887934,3,3,5.0,-40.0,0.0069089401685781,5,5,28.0,-82.14285714285714,0.00850947956023,0,0,0.0,0.0,0.0,-0.3292233159340683,1,0.03666105302461909,False,12
FRANCE,3926,"Articles of plastics and articles of other materials of heading no. 3901 to 3914, n.e.c. in chapter 39",103050.0,103050.0,172853.4,-40.38300664030907,0.0025185247390243,24.0,24.0,34.25,-29.927007299270077,0.0236509125310418,7,7,8.0,-12.5,0.0161208603933489,7,7,19.0,-63.1578947368421,0.0119132713843221,0,0,0.0,0.0,0.0,-0.3242173771909242,1,0.03612486617519904,False,39
USA,8426,"Derricks, cranes, including cable cranes, mobile lifting frames, straddle carriers and works trucks fitted with a crane",102841.13,102841.13,54884.0,87.37907222505649,0.0025134199912102,0.0,0.0,0.0,0.0,0.0,4,4,2.0,100.0,0.0092119202247708,0,0,0.0,0.0,0.0,4,4,2.0,100.0,0.0320538504687875,-0.3261722077161328,1,0.034511711847084445,False,84
DOMINICAN REPUBLIC,4802,"Uncoated paper and paperboard, used for writing, printing or other graphics, non perforated punch-cards and punch tape paper, in rolls or rectangular sheets, of any size, other than paper of heading 4",101825.36,101825.36,10000.0,918.2536,0.0024885947425527,8.0,8.0,1.0,700.0,0.0078836375103472,1,1,1.0,0.0,0.0023029800561927,4,4,1.0,300.0,0.006807583648184,0,0,0.0,0.0,0.0,-0.3798855943272171,1,0.024020892877139963,False,48
INDIA,3926,"Articles of plastics and articles of other materials of heading no. 3901 to 3914, n.e.c. in chapter 39",101548.29,101548.29,94865.59,7.044387749024697,0.0024818231981622,8.0,8.0,10.0,-20.0,0.0078836375103472,3,3,5.0,-40.0,0.0069089401685781,4,4,5.0,-20.0,0.006807583648184,0,0,0.0,0.0,0.0,-0.32088957141851104,1,0.035526036638220584,False,39
BELGIUM,9999,Commodities not specified according to kind,101256.97,101256.97,270887.16,-62.620240102926985,0.0024747033861586,17.25,17.25,27.5,-37.27272727272727,0.0169990933816863,10,10,10.0,0.0,0.0230298005619271,10,10,20.0,-50.0,0.0170189591204601,0,0,0.0,0.0,0.0,-0.3261028254764786,1,0.036405638762214615,False,99
TURKEY,6901,"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (e.g. kieselguhr, tripolite or diatomite) or of similar siliceous earths",101149.99,101149.99,51560.0,96.1791892940264,0.0024720888128778,4.0,4.0,2.0,100.0,0.0039418187551736,2,2,2.0,0.0,0.0046059601123854,4,4,2.0,100.0,0.006807583648184,0,0,0.0,0.0,0.0,-0.3253327450658968,1,0.034400599480537225,False,69
USA,2804,"Hydrogen, rare gases and other non-metals",100608.05,100608.05,164785.19,-38.94593925582754,0.0024588438900533,5.0,5.0,8.0,-37.5,0.004927273443967,5,5,9.0,-44.44444444444444,0.0115149002809635,5,5,8.0,-37.5,0.00850947956023,0,0,1.0,-100.0,0.0,-0.3222155678180372,1,0.036106721421359275,False,28
COSTA RICA,6811,"Asbestos-cement, of cellulose fibre-cement or the like",100607.0,100607.0,173047.0,-41.86145960346033,0.0024588182282292,8.0,8.0,16.0,-50.0,0.0078836375103472,3,3,6.0,-50.0,0.0069089401685781,4,4,7.0,-42.85714285714285,0.006807583648184,0,0,0.0,0.0,0.0,-0.3222155678180372,1,0.03614353347317668,False,68
UNITED ARAB EMIRATES,3006,Pharmaceutical goods,100452.49,100452.49,85386.36,17.644656593863473,0.0024550420297098,28.0,28.0,22.5,24.444444444444443,0.0275927312862154,8,8,9.0,-11.11111111111111,0.0184238404495417,14,14,13.0,7.6923076923076925,0.0238265427686442,0,0,0.0,0.0,0.0,-0.3207910507914163,1,0.03539219512814114,False,30
FRANCE,2208,"Ethyl alcohol, undenatured; of an alcoholic strength by volume of less than 80% volume; spirits, liqueurs and other spirituous beverages",99415.02,99415.02,212825.27,-53.287962467990766,0.002429686436687,8.25,8.25,17.0,-51.47058823529412,0.0081300011825456,5,5,10.0,-50.0,0.0115149002809635,5,5,12.0,-58.333333333333336,0.00850947956023,0,0,0.0,0.0,0.0,-0.3227367803347956,1,0.036287807210069724,False,22
SAUDI ARABIA,1704,"Sugar confectionery (including white chocolate), not containing cocoa",99288.0,99288.0,39280.0,152.76985743380857,0.002426582089163,7.0,7.0,3.0,133.33333333333334,0.0068981828215538,5,5,2.0,150.0,0.0115149002809635,5,5,2.0,150.0,0.00850947956023,0,0,0.0,0.0,0.0,-0.32737752162010636,1,0.033686072274567234,False,17
BRAZIL,1901,"Malt extract; flour/groats/meal/starch/malt extract products, no cocoa (or less than 40% by weight) and food preparations of goods of headings 04.01 to 04.04, no cocoa (or less than 5% by weight), wei",98904.44,98904.44,26730.6,270.00456405767176,0.0024172079470096,15.0,15.0,4.0,275.0,0.0147818203319011,7,7,1.0,600.0,0.0161208603933489,8,8,2.0,300.0,0.0136151672963681,0,0,0.0,0.0,0.0,-0.3356208940023214,1,0.03220583904671862,False,19
VENEZUELA,7010,"Carboys, bottles, flasks, jars, pots, phials, ampoules, containers of glass of a kind used for the conveyance or packing of goods; preserving jars of glass; stoppers, lids and other closures of glass",98800.0,98800.0,82030.0,20.443740095087165,0.0024146554509034,14.0,14.0,10.0,40.0,0.0137963656431077,2,2,1.0,100.0,0.0046059601123854,6,6,5.0,20.0,0.0102113754722761,0,0,0.0,0.0,0.0,-0.3203970840403849,1,0.035356853235579175,False,70
USA,8509,"Electro-mechanical domestic appliances; with self-contained electric motor, other than vacuum cleaners of heading 85.08.",97262.52,97262.52,11999.88,710.5291052910529,0.0023770796972328,32.25,32.25,6.25,416.0,0.0317809137135874,17,17,3.0,466.6666666666667,0.0391506609552761,17,17,3.0,466.6666666666667,0.0289322305047823,1,1,1.0,0.0,0.0080134626171968,-0.36506343162888566,1,0.026643671644290986,False,85
TURKEY,8455,Metal-rolling mills and rolls therefor,97150.0,97150.0,30427.58,219.2827033894907,0.0023743297272801,0.0,0.0,1.0,-100.0,0.0,1,1,2.0,-50.0,0.0023029800561927,0,0,1.0,-100.0,0.0,1,1,1.0,0.0,0.0080134626171968,-0.33067399717460044,1,0.032846265296773036,False,84
BELGIUM,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,97137.35,97137.35,419164.85,-76.82597908674833,0.0023740205633989,6.0,6.0,21.0,-71.42857142857143,0.0059127281327604,5,5,4.0,25.0,0.0115149002809635,5,5,21.0,-76.19047619047619,0.00850947956023,0,0,0.0,0.0,0.0,-0.3273468865782042,1,0.036585003793915195,False,40
SOUTH KOREA,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents",96803.0,96803.0,98181.6,-1.4041327499246352,0.0023658491054029,8.0,8.0,8.0,0.0,0.0078836375103472,2,2,4.0,-50.0,0.0046059601123854,4,4,4.0,0.0,0.006807583648184,0,0,0.0,0.0,0.0,-0.3213306016963652,1,0.03563270966303421,False,27
POLAND,4804,"Uncoated kraft paper and paperboard, in rolls or sheets, other than that of heading no. 4802 or 4803",96514.0,96514.0,45108.8,113.9582520483808,0.0023587859938107,8.0,8.0,4.5,77.77777777777777,0.0078836375103472,4,4,2.0,100.0,0.0092119202247708,4,4,2.0,100.0,0.006807583648184,0,0,0.0,0.0,0.0,-0.3264308453787634,1,0.03417611681489251,False,48
PANAMA,2202,"Waters, including mineral and aerated waters, containing added sugar or sweetening matter, flavoured; other non-alcoholic beverages, not including fruit or vegetable juices of heading no. 2009",96497.5,96497.5,48540.0,98.79995879686857,0.0023583827365744,8.0,8.0,4.0,100.0,0.0078836375103472,3,3,2.0,50.0,0.0069089401685781,4,4,2.0,100.0,0.006807583648184,0,0,0.0,0.0,0.0,-0.32564270371411375,1,0.03436750902283611,False,22
INDONESIA,9999,Commodities not specified according to kind,96083.3,96083.3,220787.57,-56.48156279812311,0.0023482597579533,8.0,8.0,26.0,-69.23076923076923,0.0078836375103472,4,4,5.0,-20.0,0.0092119202247708,5,5,11.0,-54.54545454545455,0.00850947956023,0,0,0.0,0.0,0.0,-0.32417986191468684,1,0.0363281303657398,False,99
UNITED KINGDOM,4911,"Printed matter, n.e.c., including printed pictures and photographs",96057.98,96057.98,27394.0,250.6533547492152,0.0023476409413945,14.0,14.0,4.0,250.0,0.0137963656431077,3,3,1.0,200.0,0.0069089401685781,14,14,4.0,250.0,0.0238265427686442,0,0,0.0,0.0,0.0,-0.33255278955109985,1,0.03245017200785558,False,49
ITALY,9999,Commodities not specified according to kind,94652.61000000002,94652.61000000002,88212.81,7.300300262512914,0.0023132939339953,18.0,18.0,17.0,5.882352941176471,0.0177381843982813,9,9,8.0,12.5,0.0207268205057344,11,11,9.0,22.22222222222222,0.0187208550325062,0,0,0.0,0.0,0.0,-0.32188857672666615,1,0.0355228054260924,False,99
INDIA,3917,"Tubes, pipes and hoses and fittings thereof (for example, joints, elbows, flanges), of plastics",94640.1,94640.1,39845.81,137.51581408434166,0.0023129881916908,6.0,6.0,6.0,0.0,0.0059127281327604,3,3,2.0,50.0,0.0069089401685781,4,4,3.0,33.333333333333336,0.006807583648184,0,0,0.0,0.0,0.0,-0.3278167377832523,1,0.033878673445970925,False,39
TURKEY,3307,"Perfumery, cosmetic or toilet preparations; pre-shave, shaving, after-shave, bath preparations; personal deodorants and depilatories; room deodorisers, perfumed or not with disinfectant properties or ",94381.13,94381.13,57370.0,64.5130381732613,0.0023066590082685,9.0,9.0,6.25,44.0,0.0088690921991406,5,5,3.0,66.66666666666667,0.0115149002809635,5,5,3.0,66.66666666666667,0.00850947956023,0,0,0.0,0.0,0.0,-0.32537617709458583,1,0.03480042381956526,False,33
USA,3203,"Colouring matter of vegetable or animal origin (including dyeing extracts, not animal black); whether or not chemically defined; preparations based on colouring matter of vegetable or animal origin",94120.96,94120.96,251729.48,-62.61027512550378,0.0023003004970472,11.0,11.0,21.0,-47.61904761904762,0.0108400015767275,15,15,25.0,-40.0,0.0345447008428907,5,5,12.0,-58.333333333333336,0.00850947956023,10,10,13.0,-23.07692307692308,0.0801346261719689,-0.32711806088040674,1,0.0364055129420448,False,32
HONDURAS,9999,Commodities not specified according to kind,93760.27,93760.27,37664.9,148.93274640314988,0.0022914852938631,10.0,10.0,10.0,0.0,0.009854546887934,5,5,6.0,-16.666666666666668,0.0115149002809635,6,6,6.0,0.0,0.0102113754722761,0,0,0.0,0.0,0.0,-0.3277879826173269,1,0.03373452054905944,False,99
GERMANY,9999,Commodities not specified according to kind,93547.62,93547.62,59958.47,56.02069232253594,0.0022862881634822,18.0,18.0,16.25,10.76923076923077,0.0177381843982813,6,6,7.0,-14.285714285714286,0.0138178803371562,14,14,11.0,27.272727272727277,0.0238265427686442,0,0,0.0,0.0,0.0,-0.3234927520033917,1,0.034907650193670994,False,99
DOMINICAN REPUBLIC,2106,Food preparations not elsewhere specified or included,92947.42,92947.42,1153694.12,-91.94349538680147,0.0022716193760163,8.25,8.25,68.0,-87.86764705882354,0.0081300011825456,3,3,9.0,-66.66666666666667,0.0069089401685781,4,4,50.0,-92.0,0.006807583648184,0,0,0.0,0.0,0.0,-0.33365456615309874,1,0.03677588114239253,False,21
MEXICO,8703,"Motor cars and other motor vehicles; principally designed for the transport of persons (other than those of heading no. 8702), including station wagons and racing cars",92900.0,92900.0,99470.0,-6.605006534633558,0.0022704604391592,0.0,0.0,0.0,0.0,0.0,2,2,1.0,100.0,0.0046059601123854,0,0,0.0,0.0,0.0,2,2,1.0,100.0,0.0160269252343937,-0.3220241736079614,1,0.03569837712970577,False,87
USA,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",92624.44,92624.44,25582.61,262.06016508870675,0.0022637257989158,8.0,8.0,1.0,700.0,0.0078836375103472,5,5,1.0,400.0,0.0115149002809635,5,5,1.0,400.0,0.00850947956023,0,0,0.0,0.0,0.0,-0.33469759849962255,1,0.03230614691345708,False,19
DOMINICAN REPUBLIC,4902,"Newspapers, journals and periodicals, whether or not illustrated or containing advertising material",92149.19,92149.19,71468.54000000001,28.9367181699808,0.0022521107685206,8.0,8.0,6.0,33.333333333333336,0.0078836375103472,4,4,2.0,100.0,0.0092119202247708,4,4,3.0,33.333333333333336,0.006807583648184,0,0,0.0,0.0,0.0,-0.32083356666421703,1,0.03524961887886106,False,49
COLOMBIA,3917,"Tubes, pipes and hoses and fittings thereof (for example, joints, elbows, flanges), of plastics",90971.9,90971.9,68380.28,33.03820926150053,0.0022233379981178,17.75,17.75,9.25,91.89189189189187,0.017491820726083,6,6,4.0,50.0,0.0138178803371562,8,8,5.0,60.0,0.0136151672963681,0,0,0.0,0.0,0.0,-0.3213744751446885,1,0.03519783247897803,False,39
NORWAY,305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process; flours, meals and pellets of fish, fit for human consumption",90080.0,90080.0,193930.0,-53.55025009023875,0.002201540111512,6.0,6.0,15.5,-61.29032258064516,0.0059127281327604,3,3,7.0,-57.142857142857146,0.0069089401685781,3,3,7.0,-57.142857142857146,0.005105687736138,0,0,0.0,0.0,0.0,-0.3227795540838357,1,0.03629111891583405,False,30
CHINA,8704,Vehicles; for the transport of goods,89482.04000000001,89482.04000000001,112335.0,-20.343579472114648,0.0021869260692708,38.0,38.0,0.0,3800.0,0.0374472781741495,4,4,1.0,300.0,0.0092119202247708,19,19,0.0,1900.0,0.0323360223288743,0,0,1.0,-100.0,0.0,-0.3219551380400116,1,0.03587184361203791,False,87
MEXICO,9999,Commodities not specified according to kind,89258.18,89258.18,545955.8200000001,-83.65102509576691,0.0021814549683676,14.25,14.25,80.75,-82.3529411764706,0.014042729315306,7,7,30.0,-76.66666666666667,0.0161208603933489,8,8,34.0,-76.47058823529412,0.0136151672963681,0,0,0.0,0.0,0.0,-0.32656573213336976,1,0.03667117844453771,False,99
BELGIUM,2009,"Fruit juices (including grape must) and vegetable juices, unfermented, not containing added spirit; whether or not containing added sugar or other sweetening matter",88727.6,88727.6,178128.69999999998,-50.18904870467252,0.0021684876820403,5.0,5.0,10.0,-50.0,0.004927273443967,1,1,1.0,0.0,0.0023029800561927,5,5,10.0,-50.0,0.00850947956023,0,0,0.0,0.0,0.0,-0.3228238688436753,1,0.03624867958946316,False,20
PANAMA,4011,"New pneumatic tyres, of rubber",88648.51000000001,88648.51000000001,74582.86,18.85909175378902,0.0021665547356879,16.25,16.25,10.0,62.5,0.0160136386928929,8,8,4.0,100.0,0.0184238404495417,8,8,6.0,33.333333333333336,0.0136151672963681,0,0,0.0,0.0,0.0,-0.3217692061066552,1,0.03537686138160346,False,40
TURKEY,2915,"Acids; saturated acyclic monocarboxylic acids and their anhydrides, halides, peroxides and peroxyacids; their halogenated, sulphonated, nitrated or nitrosated derivatives",88400.0,88400.0,110500.0,-20.0,0.0021604811929136,4.0,4.0,5.0,-20.0,0.0039418187551736,2,2,4.0,-50.0,0.0046059601123854,4,4,5.0,-20.0,0.006807583648184,0,0,0.0,0.0,0.0,-0.3219551380400116,1,0.03586750549608507,False,29
INDIA,2401,"Tobacco, unmanufactured; tobacco refuse",88110.0,88110.0,63855.0,37.98449612403101,0.0021533936414889,8.0,8.0,6.0,33.333333333333336,0.0078836375103472,2,2,1.0,100.0,0.0046059601123854,4,4,3.0,33.333333333333336,0.006807583648184,0,0,0.0,0.0,0.0,-0.32227088926305475,1,0.03513537948720419,False,24
ITALY,3917,"Tubes, pipes and hoses and fittings thereof (for example, joints, elbows, flanges), of plastics",87183.69,87183.69,46962.72,85.64446437514692,0.0021307547802467,17.0,17.0,9.0,88.88888888888889,0.0167527297094879,7,7,4.0,75.0,0.0161208603933489,10,10,5.0,100.0,0.0170189591204601,0,0,0.0,0.0,0.0,-0.324323080890687,1,0.034533613417452695,False,39
MEXICO,406,Cheese and curd,86418.75,86418.75,20600.0,319.50849514563106,0.0021120597747749,8.0,8.0,2.25,255.55555555555557,0.0078836375103472,4,4,1.0,300.0,0.0092119202247708,4,4,1.0,300.0,0.006807583648184,0,0,0.0,0.0,0.0,-0.336735515542807,1,0.031580790664581845,False,40
POLAND,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",85080.0,85080.0,392251.5,-78.30983437921843,0.0020793409490168,8.5,8.5,29.0,-70.6896551724138,0.0083763648547439,3,3,14.0,-78.57142857142857,0.0069089401685781,3,3,14.0,-78.57142857142857,0.005105687736138,0,0,0.0,0.0,0.0,-0.3247008018357949,1,0.036603739302984876,False,20
USA,6905,"Roofing tiles, chimney-pots, cowls, chimney liners, architectural ornaments and other ceramic constructional goods",84675.68,84675.68,21799.620000000003,288.42732121018616,0.0020694594359408,24.0,24.0,10.0,140.0,0.0236509125310418,3,3,5.0,-40.0,0.0069089401685781,12,12,5.0,140.0,0.0204227509445522,0,0,0.0,0.0,0.0,-0.33453244838670254,1,0.031973228942841866,False,69
DENMARK,1601,"Sausages and similar products of meat, meat offal or blood; food preparations based on these products",84585.0,84585.0,28195.0,200.0,0.0020672432319298,6.75,6.75,2.25,200.0,0.0066518191493555,3,3,1.0,200.0,0.0069089401685781,3,3,1.0,200.0,0.005105687736138,0,0,0.0,0.0,0.0,-0.32880880794564626,1,0.033089733285919375,False,16
ARGENTINA,203,"Meat of swine; fresh, chilled or frozen",84443.3,84443.3,158653.32,-46.77495560761035,0.0020637801076647,6.0,6.0,13.0,-53.84615384615385,0.0059127281327604,3,3,6.0,-50.0,0.0069089401685781,3,3,6.0,-50.0,0.005105687736138,0,0,0.0,0.0,0.0,-0.32039004353330197,1,0.03620557243979071,False,20
CHINA,3405,"Polishes, creams, scouring pastes, powders and similar; in any form, (including articles impregnated, coated or covered with such), for furniture, footwear, floors, coachwork, glass or metal",83952.0,83952.0,55968.0,50.0,0.0020517728179579,6.0,6.0,4.0,50.0,0.0059127281327604,3,3,2.0,50.0,0.0069089401685781,3,3,2.0,50.0,0.005105687736138,0,0,0.0,0.0,0.0,-0.32054913135552165,1,0.034983668883759624,False,34
USA,4901,Animals; live,83555.0,83555.0,86644.0,-3.5651631965283226,0.0020420702044558,0.0,0.0,0.0,0.0,0.0,146,146,654.0,-77.67584097859327,0.3362350882041361,0,0,0.0,0.0,0.0,152,152,771.0,-80.28534370946822,1.2180463178139274,-0.3199674962623713,1,0.03565999534630647,False,49
USA,4817,"Envelopes, letter cards, plain postcards and correspondence cards, of paper, paperboard; boxes, pouches, wallets and writing compendiums, of paper or paperboard containing assortment of paper statione",83491.0,83491.0,55541.0,50.32318467438469,0.0020405060551759,18.0,18.0,13.5,33.333333333333336,0.0177381843982813,8,8,6.0,33.333333333333336,0.0184238404495417,9,9,6.0,50.0,0.0153170632084141,0,0,0.0,0.0,0.0,-0.32176389870062805,1,0.034979588277363,False,48
FRANCE,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,83470.62,83470.62,65938.44,26.58870910503796,0.0020400079713896,7.0,7.0,4.25,64.70588235294117,0.0068981828215538,5,5,3.0,66.66666666666667,0.0115149002809635,5,5,3.0,66.66666666666667,0.00850947956023,0,0,0.0,0.0,0.0,-0.31973456923716487,1,0.03527926539854203,False,40
FRANCE,3304,"Cosmetic and toilet preparations; beauty, make-up and skin care preparations (excluding medicaments, including sunscreen or sun tan preparations), manicure or pedicure preparations",83255.9,83255.9,95014.58,-12.375658556823602,0.0020347602505554,9.0,9.0,11.25,-20.0,0.0088690921991406,7,7,9.0,-22.22222222222222,0.0161208603933489,7,7,9.0,-22.22222222222222,0.0119132713843221,0,0,0.0,0.0,0.0,-0.31991932547079727,1,0.035771238751622934,False,33
TAIWAN,4011,"New pneumatic tyres, of rubber",82609.96,82609.96,45422.12,81.87165196164337,0.002018973585151,14.0,14.0,8.0,75.0,0.0137963656431077,7,7,3.0,133.33333333333334,0.0161208603933489,7,7,4.0,75.0,0.0119132713843221,0,0,0.0,0.0,0.0,-0.32259456312752915,1,0.03458124984234542,False,40
JAMAICA,8703,"Motor cars and other motor vehicles; principally designed for the transport of persons (other than those of heading no. 8702), including station wagons and racing cars",82593.0,82593.0,48251.96,71.17024883548773,0.0020185590855918,23.25,23.25,18.0,29.166666666666668,0.0229118215144467,10,10,9.0,11.11111111111111,0.0230298005619271,11,11,8.0,37.5,0.0187208550325062,4,4,8.0,-50.0,0.0320538504687875,-0.32259456312752915,1,0.03471636829786185,False,87
INDIA,4203,"Articles of apparel and clothing accessories, of leather or of composition leather",82419.75,82419.75,52689.1,56.42656640557535,0.0020143248846113,6.0,6.0,4.0,50.0,0.0059127281327604,3,3,2.0,50.0,0.0069089401685781,3,3,2.0,50.0,0.005105687736138,0,0,0.0,0.0,0.0,-0.3214266952628256,1,0.03490252553117693,False,42
USA,8415,"Air conditioning machines; comprising a motor driven fan and elements for changing the temperature and humidity, including those machines in which the humidity cannot be separately regulated",82294.54000000001,82294.54000000001,63347.490000000005,29.909709129754,0.0020112647731841,18.25,18.25,16.0,14.0625,0.0179845480704797,11,11,9.0,22.22222222222222,0.0253327806181198,11,11,8.0,37.5,0.0187208550325062,0,0,2.0,-100.0,0.0,-0.31973456923716487,1,0.03523733366409378,False,84
PANAMA,8509,"Electro-mechanical domestic appliances; with self-contained electric motor, other than vacuum cleaners of heading 85.08.",82157.62,82157.62,8658.0,848.9214599214599,0.0020079184713183,24.0,24.0,2.0,1100.0,0.0236509125310418,5,5,1.0,400.0,0.0115149002809635,12,12,1.0,1100.0,0.0204227509445522,0,0,0.0,0.0,0.0,-0.37585939212605557,1,0.024896296931601253,False,85
CHINA,6211,"Track suits, swimwear and other garments (not knitted or crocheted)",81810.0,81810.0,43840.0,86.61040145985402,0.001999422696745,10.0,10.0,6.25,60.0,0.009854546887934,5,5,2.0,150.0,0.0115149002809635,5,5,2.0,150.0,0.00850947956023,0,0,0.0,0.0,0.0,-0.32309075744470317,1,0.03452141726658602,False,62
NORWAY,203,"Meat of swine; fresh, chilled or frozen",81761.4,81761.4,27315.6,199.3212669683258,0.0019982349208856,6.75,6.75,2.25,200.0,0.0066518191493555,3,3,1.0,200.0,0.0069089401685781,3,3,1.0,200.0,0.005105687736138,0,0,0.0,0.0,0.0,-0.32921164154085153,1,0.03309830313025349,False,20
CHINA,8424,"Mechanical appliances for projecting, dispersing or spraying liquids or powders; fire extinguishers, spray guns, steam, sand blasting machines",81547.5,81547.5,18440.2,342.2267654363835,0.001993007240714,11.0,11.0,3.0,266.6666666666667,0.0108400015767275,6,6,2.0,200.0,0.0138178803371562,6,6,2.0,200.0,0.0102113754722761,0,0,0.0,0.0,0.0,-0.33719996744845787,1,0.03129394439241509,False,84
DOMINICAN REPUBLIC,1901,"Malt extract; flour/groats/meal/starch/malt extract products, no cocoa (or less than 40% by weight) and food preparations of goods of headings 04.01 to 04.04, no cocoa (or less than 5% by weight), wei",80956.33,80956.33,39561.65,104.633350732338,0.0019785591449356,13.5,13.5,7.5,80.0,0.013303638298711,7,7,4.0,75.0,0.0161208603933489,7,7,5.0,40.0,0.0119132713843221,0,0,0.0,0.0,0.0,-0.3253141725408949,1,0.03429385523188451,False,19
SOUTH KOREA,8447,"Knitting machines, stitch-bonding machines and machines for making gimped yarn, tulle, lace, embroidery, trimmings, braid or net and machines for tufting",80254.0,80254.0,830.0,9569.156626506025,0.0019613943173766,8.0,8.0,1.0,700.0,0.0078836375103472,3,3,1.0,200.0,0.0069089401685781,4,4,1.0,300.0,0.006807583648184,0,0,0.0,0.0,0.0,-0.5930694775786942,-1,0.08520746175861812,False,84
