country_origin,hs_code,hs_description,period_value,ytd_value,prev_year_value,yoy_change_pct,share_of_total,period_value_teu,ytd_value_teu,prev_year_value_teu,yoy_change_pct_teu,share_of_total_teu,period_value_shipment,ytd_value_shipment,prev_year_value_shipment,yoy_change_pct_shipment,share_of_total_shipment,period_value_container,ytd_value_container,prev_year_value_container,yoy_change_pct_container,share_of_total_container,period_value_vrac,ytd_value_vrac,prev_year_value_vrac,yoy_change_pct_vrac,share_of_total_vrac
COLOMBIA,3917,"Tubes, pipes and hoses and fittings thereof (for example, joints, elbows, flanges), of plastics",90971.9,90971.9,68380.28,33.03820926150053,0.0022233379981178893,17.75,17.75,9.25,91.89189189189189,0.017491820726083015,6,6,4.0,50.0,0.01381788033715628,8,8,5.0,60.0,0.013615167296368155,0,0,0.0,0.0,0.0
NORWAY,0305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process; flours, meals and pellets of fish, fit for human consumption",90080.0,90080.0,193930.0,-53.55025009023875,0.0022015401115120107,6.0,6.0,15.5,-61.29032258064516,0.005912728132760455,3,3,7.0,-57.142857142857146,0.00690894016857814,3,3,7.0,-57.142857142857146,0.005105687736138058,0,0,0.0,0.0,0.0
BRAZIL,0703,"Onions, shallots, garlic, leeks and other alliaceous vegetables; fresh or chilled",89750.0,89750.0,,,0.002193474966787333,6.5,6.5,,,0.00640545547715716,2,2,,,0.004605960112385427,3,3,,,0.005105687736138058,0,0,,,0.0
CHINA,8704,Vehicles; for the transport of goods,89482.04000000001,89482.04000000001,112335.0,-20.343579472114648,0.0021869260692708946,38.0,38.0,0.0,3800.0,0.03744727817414955,4,4,1.0,300.0,0.009211920224770853,19,19,0.0,1900.0,0.032336022328874364,0,0,1.0,-100.0,0.0
INDONESIA,1704,"Sugar confectionery (including white chocolate), not containing cocoa",89369.29999999999,89369.29999999999,,,0.0021841707225549543,8.0,8.0,,,0.007883637510347274,2,2,,,0.004605960112385427,4,4,,,0.0068075836481840775,0,0,,,0.0
MEXICO,9999,Commodities not specified according to kind,89258.18,89258.18,545955.8200000001,-83.65102509576691,0.002181454968367663,14.25,14.25,80.75,-82.3529411764706,0.014042729315306082,7,7,30.0,-76.66666666666667,0.016120860393348993,8,8,34.0,-76.47058823529412,0.013615167296368155,0,0,0.0,0.0,0.0
DOMINICAN REPUBLIC,6305,"Sacks and bags, of a kind used for the packing of goods",88800.0,88800.0,,,0.002170257125913261,8.0,8.0,,,0.007883637510347274,1,1,,,0.0023029800561927133,4,4,,,0.0068075836481840775,0,0,,,0.0
BELGIUM,2009,"Fruit juices (including grape must) and vegetable juices, unfermented, not containing added spirit; whether or not containing added sugar or other sweetening matter",88727.6,88727.6,178128.69999999998,-50.189048704672516,0.0021684876820403315,5.0,5.0,10.0,-50.0,0.0049272734439670465,1,1,1.0,0.0,0.0023029800561927133,5,5,10.0,-50.0,0.008509479560230097,0,0,0.0,0.0,0.0
PANAMA,4011,"New pneumatic tyres, of rubber",88648.51000000001,88648.51000000001,74582.86,18.85909175378902,0.002166554735687984,16.25,16.25,10.0,62.5,0.0160136386928929,8,8,4.0,100.0,0.018423840449541706,8,8,6.0,33.333333333333336,0.013615167296368155,0,0,0.0,0.0,0.0
TURKEY,3824,"Prepared binders for foundry moulds or cores; chemical products and preparations of the chemical or allied industries (including those consisting of mixtures of natural products), not elsewhere specif",88400.0,88400.0,,,0.0021604811929136518,4.0,4.0,,,0.003941818755173637,2,2,,,0.004605960112385427,4,4,,,0.0068075836481840775,0,0,,,0.0
TURKEY,2915,"Acids; saturated acyclic monocarboxylic acids and their anhydrides, halides, peroxides and peroxyacids; their halogenated, sulphonated, nitrated or nitrosated derivatives",88400.0,88400.0,110500.0,-20.0,0.0021604811929136518,4.0,4.0,5.0,-20.0,0.003941818755173637,2,2,4.0,-50.0,0.004605960112385427,4,4,5.0,-20.0,0.0068075836481840775,0,0,0.0,0.0,0.0
INDIA,2401,"Tobacco, unmanufactured; tobacco refuse",88110.0,88110.0,63855.0,37.98449612403101,0.002153393641488935,8.0,8.0,6.0,33.333333333333336,0.007883637510347274,2,2,1.0,100.0,0.004605960112385427,4,4,3.0,33.333333333333336,0.0068075836481840775,0,0,0.0,0.0,0.0
COLOMBIA,9406,Buildings; prefabricated,88068.11,88068.11,,,0.0021523698569055508,8.0,8.0,,,0.007883637510347274,2,2,,,0.004605960112385427,4,4,,,0.0068075836481840775,0,0,,,0.0
ITALY,3917,"Tubes, pipes and hoses and fittings thereof (for example, joints, elbows, flanges), of plastics",87183.69,87183.69,46962.72,85.64446437514692,0.0021307547802467647,17.0,17.0,9.0,88.88888888888889,0.01675272970948796,7,7,4.0,75.0,0.016120860393348993,10,10,5.0,100.0,0.017018959120460194,0,0,0.0,0.0,0.0
MEXICO,0406,Cheese and curd,86418.75,86418.75,20600.0,319.50849514563106,0.002112059774774962,8.0,8.0,2.25,255.55555555555554,0.007883637510347274,4,4,1.0,300.0,0.009211920224770853,4,4,1.0,300.0,0.0068075836481840775,0,0,0.0,0.0,0.0
COLOMBIA,0302,"Fish; fresh or chilled, excluding fish fillets and other fish meat of heading 0304",85320.0,85320.0,,,0.0020852065088166603,6.0,6.0,,,0.005912728132760455,1,1,,,0.0023029800561927133,3,3,,,0.005105687736138058,0,0,,,0.0
COLOMBIA,6810,"Cement, concrete or artificial stone; whether or not reinforced, articles thereof",85112.58,85112.58,,,0.002080137198759713,6.75,6.75,,,0.006651819149355513,1,1,,,0.0023029800561927133,3,3,,,0.005105687736138058,0,0,,,0.0
POLAND,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",85080.0,85080.0,392251.5,-78.30983437921843,0.0020793409490168944,8.5,8.5,29.0,-70.6896551724138,0.00837636485474398,3,3,14.0,-78.57142857142857,0.00690894016857814,3,3,14.0,-78.57142857142857,0.005105687736138058,0,0,0.0,0.0,0.0
DOMINICAN REPUBLIC,3208,"Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium",85012.7,85012.7,,,0.0020776961482897103,10.0,10.0,,,0.009854546887934093,6,6,,,0.01381788033715628,5,5,,,0.008509479560230097,1,1,,,0.008013462617196892
EGYPT,1108,Starches; inulin,84990.0,84990.0,,,0.0020771413640919825,6.0,6.0,,,0.005912728132760455,1,1,,,0.0023029800561927133,3,3,,,0.005105687736138058,0,0,,,0.0
USA,0302,"Fish; fresh or chilled, excluding fish fillets and other fish meat of heading 0304",84696.0,84696.0,,,0.0020699560533372695,7.0,7.0,,,0.006898182821553865,4,4,,,0.009211920224770853,4,4,,,0.0068075836481840775,0,0,,,0.0
USA,6905,"Roofing tiles, chimney-pots, cowls, chimney liners, architectural ornaments and other ceramic constructional goods",84675.68,84675.68,21799.620000000003,288.42732121018616,0.0020694594359408893,24.0,24.0,10.0,140.0,0.02365091253104182,3,3,5.0,-40.0,0.00690894016857814,12,12,5.0,140.0,0.02042275094455223,0,0,0.0,0.0,0.0
DENMARK,1601,"Sausages and similar products of meat, meat offal or blood; food preparations based on these products",84585.0,84585.0,28195.0,200.0,0.002067243231929878,6.75,6.75,2.25,200.0,0.006651819149355513,3,3,1.0,200.0,0.00690894016857814,3,3,1.0,200.0,0.005105687736138058,0,0,0.0,0.0,0.0
ARGENTINA,0203,"Meat of swine; fresh, chilled or frozen",84443.3,84443.3,158653.32,-46.77495560761035,0.0020637801076647663,6.0,6.0,13.0,-53.84615384615385,0.005912728132760455,3,3,6.0,-50.0,0.00690894016857814,3,3,6.0,-50.0,0.005105687736138058,0,0,0.0,0.0,0.0
PANAMA,2833,Sulphates; alums; peroxosulphates (persulphates),84315.0,84315.0,,,0.0020606444771551417,6.0,6.0,,,0.005912728132760455,1,1,,,0.0023029800561927133,3,3,,,0.005105687736138058,0,0,,,0.0
INDIA,8419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",84254.98999999999,84254.98999999999,,,0.002059177842806875,11.0,11.0,,,0.010840001576727503,3,3,,,0.00690894016857814,6,6,,,0.010211375472276116,0,0,,,0.0
COSTA RICA,7326,"Iron or steel; articles, n.e.c. in chapter 73",84126.0,84126.0,,,0.0020560253488128262,6.0,6.0,,,0.005912728132760455,1,1,,,0.0023029800561927133,3,3,,,0.005105687736138058,0,0,,,0.0
CHINA,3405,"Polishes, creams, scouring pastes, powders and similar; in any form, (including articles impregnated, coated or covered with such), for furniture, footwear, floors, coachwork, glass or metal",83952.0,83952.0,55968.0,50.0,0.0020517728179579964,6.0,6.0,4.0,50.0,0.005912728132760455,3,3,2.0,50.0,0.00690894016857814,3,3,2.0,50.0,0.005105687736138058,0,0,0.0,0.0,0.0
CHINA,7216,"Iron or non-alloy steel, angles, shapes and sections",83700.0,83700.0,,,0.0020456139801682425,3.0,3.0,,,0.0029563640663802277,1,1,,,0.0023029800561927133,3,3,,,0.005105687736138058,0,0,,,0.0
USA,4901,Animals; live,83555.0,83555.0,86644.0,-3.5651631965283226,0.002042070204455884,0.0,0.0,0.0,0.0,0.0,146,146,654.0,-77.67584097859327,0.33623508820413617,0,0,0.0,0.0,0.0,152,152,771.0,-80.28534370946822,1.2180463178139274
USA,4817,"Envelopes, letter cards, plain postcards and correspondence cards, of paper, paperboard; boxes, pouches, wallets and writing compendiums, of paper or paperboard containing assortment of paper statione",83491.0,83491.0,55541.0,50.32318467438469,0.002040506055175947,18.0,18.0,13.5,33.333333333333336,0.017738184398281367,8,8,6.0,33.333333333333336,0.018423840449541706,9,9,6.0,50.0,0.015317063208414174,0,0,0.0,0.0,0.0
FRANCE,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,83470.62,83470.62,65938.44,26.58870910503796,0.0020400079713896167,7.0,7.0,4.25,64.70588235294117,0.006898182821553865,5,5,3.0,66.66666666666667,0.011514900280963566,5,5,3.0,66.66666666666667,0.008509479560230097,0,0,0.0,0.0,0.0
FRANCE,3304,"Cosmetic and toilet preparations; beauty, make-up and skin care preparations (excluding medicaments, including sunscreen or sun tan preparations), manicure or pedicure preparations",83255.9,83255.9,95014.58,-12.375658556823602,0.0020347602505554263,9.0,9.0,11.25,-20.0,0.008869092199140683,7,7,9.0,-22.22222222222222,0.016120860393348993,7,7,9.0,-22.22222222222222,0.011913271384322134,0,0,0.0,0.0,0.0
TAIWAN,4011,"New pneumatic tyres, of rubber",82609.96,82609.96,45422.12,81.87165196164337,0.0020189735851510074,14.0,14.0,8.0,75.0,0.01379636564310773,7,7,3.0,133.33333333333334,0.016120860393348993,7,7,4.0,75.0,0.011913271384322134,0,0,0.0,0.0,0.0
JAMAICA,8703,"Motor cars and other motor vehicles; principally designed for the transport of persons (other than those of heading no. 8702), including station wagons and racing cars",82593.0,82593.0,48251.96,71.17024883548773,0.0020185590855918236,23.25,23.25,18.0,29.166666666666668,0.022911821514446765,10,10,9.0,11.11111111111111,0.023029800561927133,11,11,8.0,37.5,0.01872085503250621,4,4,8.0,-50.0,0.032053850468787566
USA,1516,"Animal or vegetable fats and oils and their fractions; partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinised, whether or not refined, but not further prepared",82515.95,82515.95,,,0.002016675996497774,9.0,9.0,,,0.008869092199140683,5,5,,,0.011514900280963566,5,5,,,0.008509479560230097,0,0,,,0.0
INDIA,4203,"Articles of apparel and clothing accessories, of leather or of composition leather",82419.75,82419.75,52689.1,56.42656640557535,0.002014324884611368,6.0,6.0,4.0,50.0,0.005912728132760455,3,3,2.0,50.0,0.00690894016857814,3,3,2.0,50.0,0.005105687736138058,0,0,0.0,0.0,0.0
CHINA,8112,"Beryllium, chromium, germanium, vanadium, gallium, hafnium, indium, niobium (columbium), rhenium and thallium; and articles of these metals, including waste and scrap",82391.0,82391.0,,,0.0020136222394270212,4.0,4.0,,,0.003941818755173637,3,3,,,0.00690894016857814,3,3,,,0.005105687736138058,0,0,,,0.0
USA,8415,"Air conditioning machines; comprising a motor driven fan and elements for changing the temperature and humidity, including those machines in which the humidity cannot be separately regulated",82294.54000000001,82294.54000000001,63347.490000000005,29.909709129754,0.0020112647731841656,18.25,18.25,16.0,14.0625,0.01798454807047972,11,11,9.0,22.22222222222222,0.025332780618119846,11,11,8.0,37.5,0.01872085503250621,0,0,2.0,-100.0,0.0
GERMANY,4813,"Cigarette paper, whether or not cut to size or in the form of booklets or tubes",82202.0,82202.0,,,0.0020090031110847058,8.0,8.0,,,0.007883637510347274,3,3,,,0.00690894016857814,4,4,,,0.0068075836481840775,0,0,,,0.0
PANAMA,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",82200.0,82200.0,,,0.0020089542314197075,4.0,4.0,,,0.003941818755173637,4,4,,,0.009211920224770853,4,4,,,0.0068075836481840775,0,0,,,0.0
PANAMA,8509,"Electro-mechanical domestic appliances; with self-contained electric motor, other than vacuum cleaners of heading 85.08.",82157.62,82157.62,8658.0,848.9214599214599,0.0020079184713183993,24.0,24.0,2.0,1100.0,0.02365091253104182,5,5,1.0,400.0,0.011514900280963566,12,12,1.0,1100.0,0.02042275094455223,0,0,0.0,0.0,0.0
CHINA,6211,"Track suits, swimwear and other garments (not knitted or crocheted)",81810.0,81810.0,43840.0,86.61040145985402,0.0019994226967450885,10.0,10.0,6.25,60.0,0.009854546887934093,5,5,2.0,150.0,0.011514900280963566,5,5,2.0,150.0,0.008509479560230097,0,0,0.0,0.0,0.0
NORWAY,0203,"Meat of swine; fresh, chilled or frozen",81761.4,81761.4,27315.6,199.3212669683258,0.0019982349208856358,6.75,6.75,2.25,200.0,0.006651819149355513,3,3,1.0,200.0,0.00690894016857814,3,3,1.0,200.0,0.005105687736138058,0,0,0.0,0.0,0.0
CHINA,8424,"Mechanical appliances for projecting, dispersing or spraying liquids or powders; fire extinguishers, spray guns, steam, sand blasting machines",81547.5,81547.5,18440.2,342.2267654363835,0.001993007240714095,11.0,11.0,3.0,266.6666666666667,0.010840001576727503,6,6,2.0,200.0,0.01381788033715628,6,6,2.0,200.0,0.010211375472276116,0,0,0.0,0.0,0.0
DOMINICAN REPUBLIC,2714,"Bitumen and asphalt, natural; bituminous or oil shale and tar sands; asphaltites and asphaltic rocks",81537.99,81537.99,,,0.0019927748179070295,3.0,3.0,,,0.0029563640663802277,1,1,,,0.0023029800561927133,3,3,,,0.005105687736138058,0,0,,,0.0
DOMINICAN REPUBLIC,1901,"Malt extract; flour/groats/meal/starch/malt extract products, no cocoa (or less than 40% by weight) and food preparations of goods of headings 04.01 to 04.04, no cocoa (or less than 5% by weight), wei",80956.33,80956.33,39561.65,104.633350732338,0.0019785591449356476,13.5,13.5,7.5,80.0,0.013303638298711026,7,7,4.0,75.0,0.016120860393348993,7,7,5.0,40.0,0.011913271384322134,0,0,0.0,0.0,0.0
ARGENTINA,4902,"Newspapers, journals and periodicals, whether or not illustrated or containing advertising material",80565.0,80565.0,,,0.0019689951052838045,6.75,6.75,,,0.006651819149355513,1,1,,,0.0023029800561927133,3,3,,,0.005105687736138058,0,0,,,0.0
HAITI,2208,"Ethyl alcohol, undenatured; of an alcoholic strength by volume of less than 80% volume; spirits, liqueurs and other spirituous beverages",80440.74,80440.74,,,0.0019659582116974762,6.0,6.0,,,0.005912728132760455,1,1,,,0.0023029800561927133,3,3,,,0.005105687736138058,0,0,,,0.0
SOUTH KOREA,8447,"Knitting machines, stitch-bonding machines and machines for making gimped yarn, tulle, lace, embroidery, trimmings, braid or net and machines for tufting",80254.0,80254.0,830.0,9569.156626506025,0.0019613943173766085,8.0,8.0,1.0,700.0,0.007883637510347274,3,3,1.0,200.0,0.00690894016857814,4,4,1.0,300.0,0.0068075836481840775,0,0,0.0,0.0,0.0
ITALY,0203,"Meat of swine; fresh, chilled or frozen",79860.0,79860.0,788396.0,-89.8705726563808,0.0019517650233719934,6.0,6.0,61.0,-90.1639344262295,0.005912728132760455,3,3,29.0,-89.65517241379311,0.00690894016857814,3,3,30.0,-90.0,0.005105687736138058,0,0,0.0,0.0,0.0
HAITI,6901,"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (e.g. kieselguhr, tripolite or diatomite) or of similar siliceous earths",79272.87,79272.87,,,0.0019374156645168418,3.0,3.0,,,0.0029563640663802277,1,1,,,0.0023029800561927133,3,3,,,0.005105687736138058,0,0,,,0.0
INDIA,8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",78969.02,78969.02,,,0.0019299896214120137,16.0,16.0,,,0.015767275020694548,2,2,,,0.004605960112385427,8,8,,,0.013615167296368155,0,0,,,0.0
USA,4011,"New pneumatic tyres, of rubber",78869.67,78869.67,81431.12,-3.1455419009341847,0.0019275615240532356,14.0,14.0,8.0,75.0,0.01379636564310773,7,7,10.0,-30.0,0.016120860393348993,7,7,5.0,40.0,0.011913271384322134,2,2,6.0,-66.66666666666667,0.016026925234393783
SPAIN,0203,"Meat of swine; fresh, chilled or frozen",78746.2,78746.2,286268.2,-72.49215945047337,0.0019245439379345813,6.0,6.0,25.0,-76.0,0.005912728132760455,3,3,10.0,-70.0,0.00690894016857814,3,3,11.0,-72.72727272727273,0.005105687736138058,0,0,0.0,0.0,0.0
ITALY,6901,"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (e.g. kieselguhr, tripolite or diatomite) or of similar siliceous earths",78280.0,78280.0,106550.0,-26.53214453308306,0.0019131500880235368,3.0,3.0,4.0,-25.0,0.0029563640663802277,2,2,1.0,100.0,0.004605960112385427,3,3,4.0,-25.0,0.005105687736138058,0,0,0.0,0.0,0.0
USA,3401,"Soap; organic surface-active preparations used as soap, skin washing, in bars, cakes, moulded pieces, shapes, liquid or cream, containing soap or not; for retail, paper, wadding, felt and nonwovens, i",78255.3,78255.3,18042.39,333.73023197037645,0.0019125464241608109,6.0,6.0,2.0,200.0,0.005912728132760455,2,2,1.0,100.0,0.004605960112385427,3,3,1.0,200.0,0.005105687736138058,0,0,0.0,0.0,0.0
PANAMA,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless ne",77774.67,77774.67,147315.1,-47.205228791888956,0.0019007999074668054,30.0,30.0,60.5,-50.413223140495866,0.02956364066380228,13,13,14.0,-7.142857142857143,0.029938740730505273,18,18,28.0,-35.714285714285715,0.030634126416828347,0,0,0.0,0.0,0.0
INDONESIA,7016,"Glass; paving blocks, slabs, bricks, tiles etc, of pressed, moulded glass, whether or not wired, glass smallwares for decorative purposes leaded lights and the like; multicellular or foam glass",77352.0,77352.0,251946.98,-69.29830236504522,0.0018904699234644432,3.0,3.0,10.0,-70.0,0.0029563640663802277,3,3,4.0,-25.0,0.00690894016857814,3,3,10.0,-70.0,0.005105687736138058,0,0,0.0,0.0,0.0
CHINA,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,76585.0,76585.0,48548.5,57.749467027817545,0.0018717245719376925,7.0,7.0,4.0,75.0,0.006898182821553865,3,3,1.0,200.0,0.00690894016857814,4,4,2.0,100.0,0.0068075836481840775,0,0,0.0,0.0,0.0
EGYPT,2009,"Fruit juices (including grape must) and vegetable juices, unfermented, not containing added spirit; whether or not containing added sugar or other sweetening matter",76491.7,76491.7,127526.6,-40.0190234821598,0.0018694443355655335,5.0,5.0,8.75,-42.857142857142854,0.0049272734439670465,3,3,5.0,-40.0,0.00690894016857814,3,3,5.0,-40.0,0.005105687736138058,0,0,0.0,0.0,0.0
GERMANY,0302,"Fish; fresh or chilled, excluding fish fillets and other fish meat of heading 0304",76461.0,76461.0,,,0.0018686940327078134,6.75,6.75,,,0.006651819149355513,1,1,,,0.0023029800561927133,3,3,,,0.005105687736138058,0,0,,,0.0
UNITED KINGDOM,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",75790.0,75790.0,382909.0,-80.20678542421307,0.001852294905100969,6.0,6.0,31.5,-80.95238095238095,0.005912728132760455,3,3,15.0,-80.0,0.00690894016857814,3,3,15.0,-80.0,0.005105687736138058,0,0,0.0,0.0,0.0
USA,1209,"Seeds, fruit and spores; of a kind used for sowing",75684.97,75684.97,76378.2,-0.9076280928327664,0.0018497279894935964,10.0,10.0,13.0,-23.076923076923077,0.009854546887934093,9,9,14.0,-35.714285714285715,0.02072682050573442,8,8,10.0,-20.0,0.013615167296368155,1,1,4.0,-75.0,0.008013462617196892
JAMAICA,8714,Vehicles; parts and accessories of heading no. 8711 to 8713,75570.0,75570.0,,,0.0018469181419511838,5.0,5.0,,,0.0049272734439670465,3,3,,,0.00690894016857814,3,3,,,0.005105687736138058,0,0,,,0.0
GERMANY,7607,"Aluminium foil (whether or not printed or backed with paper, paperboard, plastics or similar backing materials) of a thickness (excluding any backing) not exceeding 0.2mm",75505.0,75505.0,18813.0,301.344814755754,0.0018453295528387474,6.0,6.0,2.0,200.0,0.005912728132760455,3,3,1.0,200.0,0.00690894016857814,5,5,1.0,400.0,0.008509479560230097,0,0,0.0,0.0,0.0
GUATEMALA,3923,"Plastic articles for the conveyance or packing of goods; stoppers, lids, caps and other closures of plastics",75467.48999999999,75467.49,139216.5,-45.791274741140604,0.0018444128147217086,10.0,10.0,30.5,-67.21311475409836,0.009854546887934093,6,6,14.0,-57.142857142857146,0.01381788033715628,5,5,15.0,-66.66666666666667,0.008509479560230097,1,1,2.0,-50.0,0.008013462617196892
PERU,2811,Inorganic acids and other inorganic oxygen compounds of non-metals; n.e.c. in heading no. 2806 to 2810,75200.0,75200.0,,,0.0018378754039265453,4.0,4.0,,,0.003941818755173637,4,4,,,0.009211920224770853,4,4,,,0.0068075836481840775,0,0,,,0.0
VIETNAM,8506,Cells and batteries; primary,74876.0,74876.0,,,0.0018299568981968617,20.0,20.0,,,0.019709093775868186,1,1,,,0.0023029800561927133,10,10,,,0.017018959120460194,0,0,,,0.0
CHINA,7610,"Aluminium; structures (excluding prefabricated buildings of heading no. 9406) and parts (e.g. bridges and sections, towers, lattice masts, etc) plates, rods, profiles and tubes for structures",74839.0,74839.0,,,0.0018290526243943978,7.0,7.0,,,0.006898182821553865,4,4,,,0.009211920224770853,4,4,,,0.0068075836481840775,0,0,,,0.0
SPAIN,4411,"Fibreboard of wood or other ligneous materials, whether or not bonded with resins or other organic substances",74400.0,74400.0,,,0.0018183235379273268,6.0,6.0,,,0.005912728132760455,2,2,,,0.004605960112385427,3,3,,,0.005105687736138058,0,0,,,0.0
CHINA,9503,"Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reduced-size (scale) models and similar recreational models, working or not; puzzles of all kinds",74350.65,74350.65,27867.0,166.80536117989016,0.0018171174321934996,23.0,23.0,10.0,130.0,0.022665457842248413,8,8,2.0,300.0,0.018423840449541706,12,12,5.0,140.0,0.02042275094455223,0,0,0.0,0.0,0.0
BULGARIA,2208,"Ethyl alcohol, undenatured; of an alcoholic strength by volume of less than 80% volume; spirits, liqueurs and other spirituous beverages",73499.03,73499.03,,,0.0017963039820406818,4.0,4.0,,,0.003941818755173637,2,2,,,0.004605960112385427,4,4,,,0.0068075836481840775,0,0,,,0.0
MEXICO,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents",73219.64,73219.64,25750.0,184.34811650485437,0.0017894757372387796,12.0,12.0,4.0,200.0,0.01182545626552091,6,6,2.0,200.0,0.01381788033715628,6,6,2.0,200.0,0.010211375472276116,0,0,0.0,0.0,0.0
BELGIUM,0405,Butter and other fats and oils derived from milk; dairy spreads,73081.62,73081.62,17302.58,322.3741199289354,0.0017861025515572644,5.25,5.25,2.25,133.33333333333334,0.0051736371161653985,3,3,1.0,200.0,0.00690894016857814,4,4,1.0,300.0,0.0068075836481840775,0,0,0.0,0.0,0.0
TAIWAN,6704,"Wigs, false beards, eyebrows and eyelashes, switches and the like, of human or animal hair or of textile materials; articles of human hair, n.e.c. or included",72865.0,72865.0,50441.0,44.455898971075115,0.001780808395041326,6.0,6.0,6.0,0.0,0.005912728132760455,3,3,2.0,50.0,0.00690894016857814,3,3,2.0,50.0,0.005105687736138058,0,0,0.0,0.0,0.0
PANAMA,1511,"Palm oil and its fractions; whether or not refined, but not chemically modified",72604.5,72604.5,,,0.0017744418186753305,3.0,3.0,,,0.0029563640663802277,1,1,,,0.0023029800561927133,3,3,,,0.005105687736138058,0,0,,,0.0
BELGIUM,3006,Pharmaceutical goods,72373.88,72373.88,62216.27,16.326292141910802,0.0017688055045044057,20.5,20.5,28.5,-28.07017543859649,0.02020182112026489,11,11,11.0,0.0,0.025332780618119846,11,11,12.0,-8.333333333333334,0.01872085503250621,0,0,0.0,0.0,0.0
CHINA,2827,Chlorides; chloride oxides and chloride hydroxides; bromides and bromide oxides; iodides and iodide oxides,72160.0,72160.0,,,0.0017635783131295147,5.0,5.0,,,0.0049272734439670465,3,3,,,0.00690894016857814,3,3,,,0.005105687736138058,0,0,,,0.0
USA,8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",71982.5,71982.5,207337.9,-65.28251708925383,0.001759240242860938,0.0,0.0,0.0,0.0,0.0,2,2,4.0,-50.0,0.004605960112385427,0,0,0.0,0.0,0.0,3,3,5.0,-40.0,0.024040387851590673
CHINA,8536,"Electrical apparatus for switching, protecting electrical circuits, for making connections to or in electrical circuits, for a voltage not exceeding 1000 volts; connectors for optical fibres, optical ",71942.0,71942.0,224510.94999999998,-67.95612864316863,0.0017582504296447276,6.0,6.0,30.0,-80.0,0.005912728132760455,3,3,13.0,-76.92307692307692,0.00690894016857814,3,3,16.0,-81.25,0.005105687736138058,0,0,0.0,0.0,0.0
JAPAN,8703,"Motor cars and other motor vehicles; principally designed for the transport of persons (other than those of heading no. 8702), including station wagons and racing cars",71740.0,71740.0,140961.38,-49.10662764510393,0.001753313583479925,19.0,19.0,12.0,58.333333333333336,0.018723639087074775,7,7,18.0,-61.111111111111114,0.016120860393348993,10,10,6.0,66.66666666666667,0.017018959120460194,3,3,16.0,-81.25,0.024040387851590673
USA,7308,"Structures of iron or steel and parts thereof; plates, rods, angles, shapes, sections, tubes and the like, prepared for use in structures",71509.03,71509.03,51802.100000000006,38.04272413666626,0.0017476687153676256,15.0,15.0,4.0,275.0,0.01478182033190114,5,5,2.0,150.0,0.011514900280963566,8,8,2.0,300.0,0.013615167296368155,0,0,0.0,0.0,0.0
USA,2203,Beer made from malt,71359.66,71359.66,1662.2,4193.085067982192,0.0017440181375872465,8.0,8.0,0.0,800.0,0.007883637510347274,3,3,3.0,0.0,0.00690894016857814,4,4,0.0,400.0,0.0068075836481840775,0,0,3.0,-100.0,0.0
USA,3917,"Tubes, pipes and hoses and fittings thereof (for example, joints, elbows, flanges), of plastics",71311.29999999999,71311.29999999999,43534.270000000004,63.80497479342133,0.0017428362272875935,14.0,14.0,2.0,600.0,0.01379636564310773,7,7,3.0,133.33333333333334,0.016120860393348993,7,7,1.0,600.0,0.011913271384322134,3,3,2.0,50.0,0.024040387851590673
DENMARK,2106,Food preparations not elsewhere specified or included,70407.0,70407.0,45194.0,55.78837898836129,0.001720735286758727,8.0,8.0,5.5,45.45454545454545,0.007883637510347274,5,5,3.0,66.66666666666667,0.011514900280963566,6,6,3.0,100.0,0.010211375472276116,0,0,0.0,0.0,0.0
CHINA,7324,"Sanitary ware and parts thereof, of iron or steel",70158.0,70158.0,,,0.0017146497684664703,6.0,6.0,,,0.005912728132760455,3,3,,,0.00690894016857814,3,3,,,0.005105687736138058,0,0,,,0.0
