country,hs_code,hs_desc,period_value,ytd_value,prev_year_value,yoy_change_pct,share_of_total,period_value_teu,ytd_value_teu,prev_year_value_teu,yoy_change_pct_teu,share_of_total_teu,period_value_shipment,ytd_value_shipment,prev_year_value_shipment,yoy_change_pct_shipment,share_of_total_shipment,period_value_container,ytd_value_container,prev_year_value_container,yoy_change_pct_container,share_of_total_container,period_value_vrac,ytd_value_vrac,prev_year_value_vrac,yoy_change_pct_vrac,share_of_total_vrac,anomaly_score_weight_kg,is_anomaly_weight_kg,zscore_weight_kg,is_significant_weight_kg,hs_chapter
VIETNAM,6217,Sugars and sugar confectionery,20880.0,20880.0,60630.0,-65.56160316674914,0.0051835843136739,2.0,2.0,9.0,-77.77777777777777,0.0175430902153414,1,1,6.0,-83.33333333333333,0.02040399918384,2,2,6.0,-66.66666666666667,0.0286450873675164,0,0,0.0,0.0,0.0,-0.33801675373644957,1,0.06571129148639174,False,62
EGYPT,406,Cheese and curd,20827.8,20827.8,685684.9900000001,-96.96248272840272,0.0051706253528897,2.0,2.0,68.25,-97.06959706959708,0.0175430902153414,1,1,16.0,-93.75,0.02040399918384,1,1,32.0,-96.875,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3405612532681652,1,0.341580930514888,False,40
TURKEY,2202,"Waters, including mineral and aerated waters, containing added sugar or sweetening matter, flavoured; other non-alcoholic beverages, not including fruit or vegetable juices of heading no. 2009",20789.84,20789.84,136246.53999999998,-84.74101434062105,0.0051612015568865,1.0,1.0,12.75,-92.15686274509804,0.0087715451076707,1,1,4.0,-75.0,0.02040399918384,1,1,6.0,-83.33333333333333,0.0143225436837582,0,0,0.0,0.0,0.0,-0.33153722139775754,1,0.23421030524575429,False,22
BELGIUM,3401,"Soap; organic surface-active preparations used as soap, skin washing, in bars, cakes, moulded pieces, shapes, liquid or cream, containing soap or not; for retail, paper, wadding, felt and nonwovens, i",20734.8,20734.8,47416.28,-56.2707154589099,0.0051475375491938,2.0,2.0,4.0,-50.0,0.0175430902153414,1,1,4.0,-75.0,0.02040399918384,1,1,4.0,-75.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.33814019550274316,1,0.0159129774511543,False,34
SOUTH AFRICA,1209,"Seeds, fruit and spores; of a kind used for sowing",20500.0,20500.0,51500.0,-60.19417475728155,0.0050892470512603,2.0,2.0,4.0,-50.0,0.0175430902153414,1,1,2.0,-50.0,0.02040399918384,1,1,2.0,-50.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.33907136810231275,1,0.01855622581621392,False,12
SPAIN,8704,Vehicles; for the transport of goods,20421.6,20421.6,26343.56,-22.47972559517392,0.0050697837844887,8.0,8.0,13.0,-38.46153846153846,0.0701723608613657,1,1,7.0,-85.71428571428571,0.02040399918384,4,4,7.0,-42.85714285714285,0.0572901747350329,0,0,0.0,0.0,0.0,-0.35157244545225486,1,0.31278071829966975,False,87
MEXICO,9999,Commodities not specified according to kind,20409.0,20409.0,89258.18,-77.13486875936748,0.0050666557594718,4.25,4.25,14.25,-70.17543859649123,0.0372790667076005,2,2,7.0,-71.42857142857143,0.04080799836768,2,2,8.0,-75.0,0.0286450873675164,0,0,0.0,0.0,0.0,-0.3322563079303691,1,0.16738718865824817,False,99
SAUDI ARABIA,1704,"Sugar confectionery (including white chocolate), not containing cocoa",20310.0,20310.0,99288.0,-79.54435581339135,0.0050420784200535,1.0,1.0,7.0,-85.71428571428571,0.0087715451076707,1,1,5.0,-80.0,0.02040399918384,1,1,5.0,-80.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.33026802716834996,1,0.18855552321181684,False,17
INDIA,9617,"Vacuum flasks and other vacuum vessels, complete with cases; parts thereof other than glass inners",20108.19,20108.19,149154.6,-86.51855859624845,0.0049919778860333,6.0,6.0,40.0,-85.0,0.0526292706460242,3,3,19.0,-84.21052631578948,0.0612119975515201,3,3,20.0,-85.0,0.0429676310512747,0,0,0.0,0.0,0.0,-0.32934849963806445,1,0.24982676245977273,False,96
CHINA,6107,"Underpants, briefs, nightshirts, pyjamas, bathrobes, dressing gowns and similar articles; men's or boys', knitted or crocheted",20030.0,20030.0,59127.0,-66.12376748355236,0.0049725667530119,2.0,2.0,6.0,-66.66666666666667,0.0175430902153414,1,1,3.0,-66.66666666666667,0.02040399918384,1,1,3.0,-66.66666666666667,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3373667631865313,1,0.07065013617214991,False,61
USA,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",19800.88,19800.88,828852.9800000001,-97.61105039400354,0.0049156863488956,6.0,6.0,140.5,-95.72953736654804,0.0526292706460242,3,3,67.0,-95.5223880597015,0.0612119975515201,3,3,68.0,-95.58823529411764,0.0429676310512747,0,0,0.0,0.0,0.0,-0.33941466366124873,1,0.3472788641489939,False,56
SOUTH KOREA,9999,Commodities not specified according to kind,19737.0,19737.0,66792.23000000001,-70.45015565433285,0.0048998277585719,1.0,1.0,11.25,-91.11111111111111,0.0087715451076707,1,1,6.0,-83.33333333333333,0.02040399918384,1,1,7.0,-85.71428571428571,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3355359856071084,1,0.10865923526846577,False,99
USA,2902,Cyclic hydrocarbons,19716.0,19716.0,39663.0,-50.29120338854853,0.0048946143835438,1.0,1.0,2.0,-50.0,0.0087715451076707,1,1,2.0,-50.0,0.02040399918384,1,1,2.0,-50.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3401709047342176,1,0.06844544977182009,False,29
PERU,405,Butter and other fats and oils derived from milk; dairy spreads,19670.0,19670.0,39270.0,-49.91087344028521,0.0048831946096727,2.0,2.0,4.0,-50.0,0.0175430902153414,1,1,2.0,-50.0,0.02040399918384,1,1,2.0,-50.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.340620249895019,1,0.07178680475944466,False,40
USA,2709,Petroleum oils and oils obtained from bituminous minerals; crude,19615.35,19615.35,6309374.78,-99.68910786434532,0.0048696274218019,2.0,2.0,2.0,0.0,0.0175430902153414,1,1,3.0,-66.66666666666667,0.02040399918384,1,1,1.0,0.0,0.0143225436837582,0,0,2.0,-100.0,0.0,-0.3551616249855513,1,0.36553545352567274,False,27
NETHERLANDS,2106,Food preparations not elsewhere specified or included,19496.2,19496.2,25324.8,-23.01538412939095,0.0048400477249161,1.0,1.0,2.25,-55.55555555555556,0.0087715451076707,1,1,1.0,0.0,0.02040399918384,1,1,1.0,0.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3540664144260314,1,0.30807473781314093,False,21
VIETNAM,1006,Rice,19390.04,19390.04,377914.0,-94.86919246177702,0.0048136928728692,1.0,1.0,16.0,-93.75,0.0087715451076707,1,1,5.0,-80.0,0.02040399918384,1,1,16.0,-93.75,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3352834622898658,1,0.3231905147591108,False,10
BELGIUM,2201,"Waters, including natural or artificial mineral waters and aerated waters, not containing added sugar or other sweetening matter nor flavoured; ice and snow",19360.14,19360.14,133372.81,-85.48419276762633,0.004806270019853,1.0,1.0,7.0,-85.71428571428571,0.0087715451076707,1,1,4.0,-75.0,0.02040399918384,1,1,7.0,-85.71428571428571,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3312879600979391,1,0.24073943332285694,False,22
CHINA,8450,Household or laundry-type washing machines; including machines which both wash and dry,18533.4,18533.4,273133.53,-93.2145277073818,0.0046010268926745,8.0,8.0,128.0,-93.75,0.0701723608613657,4,4,41.0,-90.2439024390244,0.0816159967353601,4,4,64.0,-93.75,0.0572901747350329,0,0,0.0,0.0,0.0,-0.3359097528692679,1,0.3086536044916156,False,84
ITALY,3917,"Tubes, pipes and hoses and fittings thereof (for example, joints, elbows, flanges), of plastics",18322.0,18322.0,87183.69,-78.9846013629384,0.0045485455840581,4.0,4.0,17.0,-76.47058823529412,0.0350861804306828,1,1,7.0,-85.71428571428571,0.02040399918384,2,2,10.0,-80.0,0.0286450873675164,0,0,0.0,0.0,0.0,-0.3311596895851398,1,0.1836378501928858,False,39
USA,3004,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) consisting of mixed or unmixed products for therapeutic or prophylactic use, put up in measured doses (incl. those in the form of transdermal",18289.0,18289.0,223642.32,-91.82220967838288,0.0045403531375853,2.0,2.0,36.0,-94.44444444444444,0.0175430902153414,6,6,130.0,-95.3846153846154,0.1224239951030402,1,1,19.0,-94.73684210526316,0.0143225436837582,5,5,111.0,-95.49549549549548,0.3244646333549643,-0.3342061776881622,1,0.2964215180840151,False,30
USA,9018,"Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scintigraphic apparatus, other electro-medical apparatus and sight testing instruments",18276.0,18276.0,66621.32,-72.56734030487539,0.004537125810187,2.0,2.0,12.0,-83.33333333333333,0.0175430902153414,4,4,81.0,-95.06172839506172,0.0816159967353601,1,1,6.0,-83.33333333333333,0.0143225436837582,3,3,79.0,-96.20253164556962,0.1946787800129786,-0.337202023404532,1,0.12725957301235177,False,90
GUATEMALA,4817,"Envelopes, letter cards, plain postcards and correspondence cards, of paper, paperboard; boxes, pouches, wallets and writing compendiums, of paper or paperboard containing assortment of paper statione",18058.0,18058.0,18061.58,-0.0198210787760635,0.004483006012276,2.0,2.0,2.0,0.0,0.0175430902153414,1,1,1.0,0.0,0.02040399918384,1,1,1.0,0.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3591638683141783,1,0.5101002150159232,False,48
CHINA,4802,"Uncoated paper and paperboard, used for writing, printing or other graphics, non perforated punch-cards and punch tape paper, in rolls or rectangular sheets, of any size, other than paper of heading 4",18030.0,18030.0,28390.0,-36.49172243747798,0.0044760548455719,1.0,1.0,2.0,-50.0,0.0087715451076707,1,1,1.0,0.0,0.02040399918384,1,1,1.0,0.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3436063583807096,1,0.18967956429010693,False,48
PERU,9999,Commodities not specified according to kind,17780.0,17780.0,298790.0,-94.04933230697144,0.0044139908571419,2.0,2.0,25.5,-92.15686274509804,0.0175430902153414,1,1,13.0,-92.3076923076923,0.02040399918384,1,1,17.0,-94.11764705882354,0.0143225436837582,0,0,0.0,0.0,0.0,-0.33738485519941086,1,0.315987706171664,False,99
TURKEY,4819,"Cartons, boxes, cases, bags and the like, of paper, paperboard, cellulose wadding or fibres; box files, letter trays and the like, of paper or paperboard, of a kind used in offices, shops or the like",17780.0,17780.0,18880.0,-5.826271186440678,0.0044139908571419,2.25,2.25,4.0,-43.75,0.0197359764922591,1,1,2.0,-50.0,0.02040399918384,1,1,2.0,-50.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3561760185748139,1,0.4590881632008351,False,48
TURKEY,2009,"Fruit juices (including grape must) and vegetable juices, unfermented, not containing added spirit; whether or not containing added sugar or other sweetening matter",17630.62,17630.62,19187.02,-8.111733870085096,0.0043769063827752,1.0,1.0,1.0,0.0,0.0087715451076707,1,1,1.0,0.0,0.02040399918384,1,1,1.0,0.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.35682887273437514,1,0.4390094337400199,False,20
ITALY,2106,Food preparations not elsewhere specified or included,17355.0,17355.0,24111.0,-28.02040562398905,0.0043084820768108,2.0,2.0,2.0,0.0,0.0175430902153414,1,1,1.0,0.0,0.02040399918384,1,1,1.0,0.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.35710449107596853,1,0.26410356591225,False,21
INDIA,8436,"Agricultural, horticultural, forestry, poultry-keeping, bee-keeping machinery; including germination plant fitted with mechanical or thermal equipment; poultry incubators and brooders",17293.0,17293.0,56522.0,-69.404833516153,0.0042930902076802,2.0,2.0,6.25,-68.0,0.0175430902153414,1,1,3.0,-66.66666666666667,0.02040399918384,1,1,3.0,-66.66666666666667,0.0143225436837582,0,0,0.0,0.0,0.0,-0.33814844780843584,1,0.09947565044683783,False,84
MEXICO,3808,"Insecticides, rodenticides, fungicides, herbicides, anti-sprouting products, plant growth regulators, disinfectants and the like, put up in forms or packings for retail sale or as preparations or arti",17201.4,17201.4,51260.97,-66.44347541609142,0.0042703499623195,2.0,2.0,6.0,-66.66666666666667,0.0175430902153414,1,1,3.0,-66.66666666666667,0.02040399918384,1,1,3.0,-66.66666666666667,0.0143225436837582,0,0,0.0,0.0,0.0,-0.33981156624500397,1,0.0734589018237912,False,38
USA,3402,"Organic surface-active agents (not soap); surface-active, washing (including auxiliary washing) and cleaning preparations, containing soap or not, excluding those of heading no. 3401",16990.03,16990.03,145349.45,-88.31090864120918,0.0042178761013817,2.0,2.0,12.0,-83.33333333333333,0.0175430902153414,1,1,3.0,-66.66666666666667,0.02040399918384,1,1,6.0,-83.33333333333333,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3313738179388194,1,0.26557329462124274,False,34
CHINA,8429,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled",16800.0,16800.0,60907.0,-72.41696356740604,0.0041707000224962,2.0,2.0,6.0,-66.66666666666667,0.0175430902153414,1,1,3.0,-66.66666666666667,0.02040399918384,1,1,3.0,-66.66666666666667,0.0143225436837582,0,0,0.0,0.0,0.0,-0.33814630144241425,1,0.12593845153858862,False,84
CHINA,6303,Curtains (including drapes) and interior blinds; curtain or bed valances,16796.0,16796.0,189275.0,-91.12613921542729,0.0041697069986814,2.0,2.0,22.0,-90.9090909090909,0.0175430902153414,1,1,11.0,-90.9090909090909,0.02040399918384,1,1,11.0,-90.9090909090909,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3330545718053446,1,0.29030625284194034,False,63
CHINA,712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",16640.0,16640.0,4400.0,278.1818181818182,0.004130979069901,1.0,1.0,1.0,0.0,0.0087715451076707,1,1,1.0,0.0,0.02040399918384,1,1,1.0,0.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.5731386588239077,-1,2.9542160127682626,True,71
POLAND,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,16605.0,16605.0,278093.61,-94.02898901560522,0.0041222901115208,2.0,2.0,22.5,-91.11111111111111,0.0175430902153414,1,1,7.0,-85.71428571428571,0.02040399918384,1,1,11.0,-90.9090909090909,0.0143225436837582,0,0,0.0,0.0,0.0,-0.338295498141103,1,0.31580898199182594,False,40
USA,3303,Perfumes and toilet waters,16597.87,16597.87,896849.98,-98.14931478283582,0.0041205200465708,2.0,2.0,95.0,-97.89473684210526,0.0175430902153414,2,2,65.0,-96.92307692307692,0.04080799836768,2,2,51.0,-96.07843137254902,0.0286450873675164,0,0,25.0,-100.0,0.0,-0.34486411436994635,1,0.35200773813984826,False,33
FRANCE,4504,Agglomerated cork (with or without a binding substance) and articles of agglomerated cork,16194.0,16194.0,36601.0,-55.75530723204284,0.0040202569145419,3.0,3.0,7.0,-57.142857142857146,0.0263146353230121,2,2,7.0,-71.42857142857143,0.04080799836768,2,2,7.0,-71.42857142857143,0.0286450873675164,0,0,0.0,0.0,0.0,-0.3414878279413597,1,0.020441050660663002,False,45
CHINA,2103,"Sauces and preparations therefor; mixed condiments and mixed seasonings, mustard flour and meal and prepared mustard",16160.0,16160.0,184931.0,-91.2616056799563,0.0040118162121154,1.0,1.0,14.0,-92.85714285714286,0.0087715451076707,1,1,9.0,-88.88888888888889,0.02040399918384,1,1,9.0,-88.88888888888889,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3322228602900726,1,0.2914963814368006,False,21
PANAMA,9619,"Sanitary towels (pads) and tampons, napkins and napkin liners for babies and similar articles, of any material",15979.32,15979.32,41745.59,-61.72213639812013,0.0039669613263973,4.0,4.0,10.0,-60.0,0.0350861804306828,1,1,2.0,-50.0,0.02040399918384,2,2,5.0,-60.0,0.0286450873675164,0,0,0.0,0.0,0.0,-0.3419387978538567,1,0.0319799971306417,False,96
VIETNAM,8502,Electric generating sets and rotary converters,15655.0,15655.0,536148.04,-97.08009750441316,0.0038864469554868,2.0,2.0,60.0,-96.66666666666669,0.0175430902153414,1,1,11.0,-90.9090909090909,0.02040399918384,1,1,30.0,-96.66666666666669,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3391260389836971,1,0.34261422468547686,False,85
SPAIN,3306,"Oral or dental hygiene preparations; including fixative pastes and powders; yarn used to clean between the teeth (dental floss), in individual retail packages",15429.0,15429.0,10758.0,43.41885108756274,0.0038303411099461,4.0,4.0,2.0,100.0,0.0350861804306828,1,1,1.0,0.0,0.02040399918384,2,2,1.0,100.0,0.0286450873675164,0,0,0.0,0.0,0.0,-0.38981934668500917,1,0.8917268120313485,False,33
PUERTO RICO,1901,"Malt extract; flour/groats/meal/starch/malt extract products, no cocoa (or less than 40% by weight) and food preparations of goods of headings 04.01 to 04.04, no cocoa (or less than 5% by weight), wei",15241.0,15241.0,129750.34,-88.25359532776562,0.0037836689906467,2.0,2.0,18.0,-88.88888888888889,0.0175430902153414,1,1,9.0,-88.88888888888889,0.02040399918384,1,1,12.0,-91.66666666666669,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3308320885875201,1,0.2650697735953378,False,19
MEXICO,7312,"Stranded wire, ropes, cables, plaited bands, slings and the like, of iron or steel, not electrically insulated",15150.0,15150.0,105863.96,-85.68918071834835,0.0037610776988582,2.0,2.0,14.0,-85.71428571428571,0.0175430902153414,1,1,6.0,-83.33333333333333,0.02040399918384,1,1,7.0,-85.71428571428571,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3322472647976794,1,0.24254033676124137,False,73
CHINA,2805,"Alkali or alkaline-earth metals; rare-earth metals, scandium and yttrium, whether or not intermixed or interalloyed; mercury",15113.0,15113.0,31450.0,-51.94594594594594,0.0037518922285706,1.0,1.0,3.0,-66.66666666666667,0.0087715451076707,1,1,2.0,-50.0,0.02040399918384,1,1,2.0,-50.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.34060660204804794,1,0.05390785597295791,False,28
DOMINICAN REPUBLIC,1901,"Malt extract; flour/groats/meal/starch/malt extract products, no cocoa (or less than 40% by weight) and food preparations of goods of headings 04.01 to 04.04, no cocoa (or less than 5% by weight), wei",15036.63,15036.63,80956.33,-81.42624548321298,0.003732932921385,2.25,2.25,13.5,-83.33333333333333,0.0197359764922591,1,1,7.0,-85.71428571428571,0.02040399918384,1,1,7.0,-85.71428571428571,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3314433236885027,1,0.20508869779649117,False,19
ITALY,4819,"Cartons, boxes, cases, bags and the like, of paper, paperboard, cellulose wadding or fibres; box files, letter trays and the like, of paper or paperboard, of a kind used in offices, shops or the like",14903.0,14903.0,5850.0,154.75213675213675,0.0036997584782894,4.0,4.0,2.0,100.0,0.0350861804306828,1,1,1.0,0.0,0.02040399918384,4,4,1.0,300.0,0.0572901747350329,0,0,0.0,0.0,0.0,-0.5113052623700284,-1,1.8698355069753416,False,48
USA,2205,"Vermouth and other wine of fresh grapes, flavoured with plants or aromatic substances",14856.51,14856.51,60406.91,-75.4059427969416,0.0036882170590009,1.0,1.0,8.0,-87.5,0.0087715451076707,1,1,4.0,-75.0,0.02040399918384,1,1,4.0,-75.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3355809729432489,1,0.1521978631419057,False,22
DOMINICAN REPUBLIC,8704,Vehicles; for the transport of goods,14742.0,14742.0,337938.0,-95.6376613461641,0.0036597892697404,0.0,0.0,0.0,0.0,0.0,1,1,15.0,-93.33333333333331,0.02040399918384,0,0,0.0,0.0,0.0,1,1,15.0,-93.33333333333331,0.0648929266709928,-0.3375914954422038,1,0.329941829903779,False,87
USA,2309,Preparations of a kind used in animal feeding,14741.75,14741.75,275556.91000000003,-94.65019766697196,0.003659727205752,1.0,1.0,25.0,-96.0,0.0087715451076707,1,1,16.0,-93.75,0.02040399918384,1,1,14.0,-92.85714285714286,0.0143225436837582,0,0,3.0,-100.0,0.0,-0.33642208091897924,1,0.3212665554358259,False,23
PERU,4011,"New pneumatic tyres, of rubber",13900.0,13900.0,12630.0,10.055423594615991,0.0034507577567082,2.25,2.25,2.0,12.5,0.0197359764922591,1,1,1.0,0.0,0.02040399918384,1,1,1.0,0.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.37088048724167083,1,0.5986153824243765,False,40
USA,8542,Electronic integrated circuits,13643.5,13643.5,34300.9,-60.22407575311436,0.003387080104579,2.0,2.0,4.0,-50.0,0.0175430902153414,2,2,29.0,-93.10344827586206,0.04080799836768,1,1,2.0,-50.0,0.0143225436837582,1,1,27.0,-96.29629629629628,0.0648929266709928,-0.3454576610857537,1,0.018818918359930548,False,85
FRANCE,8536,"Electrical apparatus for switching, protecting electrical circuits, for making connections to or in electrical circuits, for a voltage not exceeding 1000 volts; connectors for optical fibres, optical ",13551.46,13551.46,5328.92,154.30030850528811,0.0033642306265986,4.25,4.25,2.25,88.88888888888889,0.0372790667076005,2,2,1.0,100.0,0.04080799836768,3,3,1.0,200.0,0.0429676310512747,0,0,0.0,0.0,0.0,-0.5118877302769071,-1,1.8658660100344588,False,85
BRAZIL,1901,"Malt extract; flour/groats/meal/starch/malt extract products, no cocoa (or less than 40% by weight) and food preparations of goods of headings 04.01 to 04.04, no cocoa (or less than 5% by weight), wei",13365.3,13365.3,98904.44,-86.48665317755199,0.0033180152982541,2.0,2.0,15.0,-86.66666666666667,0.0175430902153414,1,1,7.0,-85.71428571428571,0.02040399918384,1,1,8.0,-87.5,0.0143225436837582,0,0,0.0,0.0,0.0,-0.33190108679258046,1,0.2495464602369778,False,19
CHINA,7020,Glass; articles n.e.c. in chapter 70,13330.0,13330.0,38990.6,-65.81227270162552,0.0033092518630878,2.0,2.0,4.0,-50.0,0.0175430902153414,1,1,2.0,-50.0,0.02040399918384,1,1,2.0,-50.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3424258765463742,1,0.06791352642589438,False,70
JAPAN,8502,Electric generating sets and rotary converters,12870.0,12870.0,68480.0,-81.20619158878505,0.0031950541243766,2.0,2.0,10.0,-80.0,0.0175430902153414,1,1,3.0,-66.66666666666667,0.02040399918384,1,1,5.0,-80.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.33338435586566,1,0.20315543384751622,False,85
CHINA,8503,Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502,12732.0,12732.0,29430.0,-56.73802242609582,0.0031607948027632,2.0,2.0,3.0,-33.333333333333336,0.0175430902153414,1,1,2.0,-50.0,0.02040399918384,1,1,2.0,-50.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3436792603804214,1,0.011807493587240132,False,85
GUATEMALA,7010,"Carboys, bottles, flasks, jars, pots, phials, ampoules, containers of glass of a kind used for the conveyance or packing of goods; preserving jars of glass; stoppers, lids and other closures of glass",12621.0,12621.0,613356.05,-97.94230447388593,0.0031332383919003,4.0,4.0,72.0,-94.44444444444444,0.0350861804306828,1,1,9.0,-88.88888888888889,0.02040399918384,1,1,35.0,-97.14285714285714,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3419818378572271,1,0.35018906745283596,False,70
CANADA,4813,"Cigarette paper, whether or not cut to size or in the form of booklets or tubes",12550.0,12550.0,24748.8,-49.290470649081975,0.0031156122191862,1.0,1.0,2.0,-50.0,0.0087715451076707,1,1,2.0,-50.0,0.02040399918384,1,1,2.0,-50.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3442812583830459,1,0.07723729839053754,False,48
MEXICO,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,12351.6,12351.6,1133742.8,-98.91054655429784,0.0030663582379681,2.0,2.0,66.0,-96.96969696969695,0.0175430902153414,1,1,12.0,-91.66666666666669,0.02040399918384,1,1,53.0,-98.1132075471698,0.0143225436837582,0,0,0.0,0.0,0.0,-0.35028871872782025,1,0.35869547227156034,False,40
TAIWAN,9403,"Furniture and parts thereof, n.e.c. in chapter 94",12184.8,12184.8,16606.69,-26.627160499774487,0.0030249491448876,2.0,2.0,2.0,0.0,0.0175430902153414,1,1,1.0,0.0,0.02040399918384,1,1,1.0,0.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.36139172006530607,1,0.27634379723254243,False,94
FRANCE,8502,Electric generating sets and rotary converters,12073.96,12073.96,297181.24,-95.93717288480256,0.0029974324549773,2.0,2.0,45.0,-95.55555555555556,0.0175430902153414,1,1,22.0,-95.45454545454544,0.02040399918384,1,1,23.0,-95.65217391304348,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3400536942479785,1,0.3325731619302222,False,85
INDIA,9403,"Furniture and parts thereof, n.e.c. in chapter 94",12038.08,12038.08,25487.0,-52.76776395809628,0.0029885250313578,4.0,4.0,2.0,100.0,0.0350861804306828,1,1,1.0,0.0,0.02040399918384,2,2,1.0,100.0,0.0286450873675164,0,0,0.0,0.0,0.0,-0.3447253423243576,1,0.04668784680366402,False,94
USA,3209,"Paints and varnishes (including enamels and lacquers) based on synthetic or chemically modified natural polymers, dispersed or dissolved in an aqueous medium",11949.0,11949.0,58045.11,-79.41428657814586,0.0029664103910004,1.0,1.0,8.0,-87.5,0.0087715451076707,1,1,3.0,-66.66666666666667,0.02040399918384,1,1,4.0,-75.0,0.0143225436837582,0,0,1.0,-100.0,0.0,-0.33365099751868305,1,0.1874128114955596,False,32
GUATEMALA,3923,"Plastic articles for the conveyance or packing of goods; stoppers, lids, caps and other closures of plastics",11770.44,11770.44,75467.48999999999,-84.40329736685293,0.0029220818079042,2.0,2.0,10.0,-80.0,0.0175430902153414,1,1,6.0,-83.33333333333333,0.02040399918384,1,1,5.0,-80.0,0.0143225436837582,0,0,1.0,-100.0,0.0,-0.33609455405070976,1,0.2312433227615763,False,39
USA,4901,"Printed books, brochures, leaflets and similar printed matter, whether or not in single sheets",11704.1,11704.1,409167.8000000001,-97.13953541798745,0.0029056125079344,2.0,2.0,42.0,-95.23809523809524,0.0175430902153414,1,1,31.0,-96.7741935483871,0.02040399918384,1,1,23.0,-95.65217391304348,0.0143225436837582,0,0,22.0,-100.0,0.0,-0.3442875574613886,1,0.34313641119716837,False,49
CHINA,8702,Vehicles; public transport passenger type,11440.0,11440.0,126689.5,-90.9700488201469,0.0028400481105569,10.0,10.0,20.0,-50.0,0.0877154510767071,4,4,5.0,-20.0,0.0816159967353601,2,2,10.0,-80.0,0.0286450873675164,2,2,1.0,100.0,0.1297858533419857,-0.3363411511099351,1,0.28893493453484426,False,87
CHINA,3004,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) consisting of mixed or unmixed products for therapeutic or prophylactic use, put up in measured doses (incl. those in the form of transdermal",11347.2,11347.2,62543.3,-81.85704943615065,0.0028170099580517,2.0,2.0,8.0,-75.0,0.0175430902153414,1,1,4.0,-75.0,0.02040399918384,1,1,4.0,-75.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3358414287837326,1,0.20887348767015115,False,30
VIETNAM,9403,"Furniture and parts thereof, n.e.c. in chapter 94",11273.26,11273.26,107129.21,-89.47695031075092,0.0027986539128337,4.0,4.0,40.0,-90.0,0.0350861804306828,2,2,18.0,-88.88888888888889,0.04080799836768,2,2,19.0,-89.47368421052632,0.0286450873675164,0,0,0.0,0.0,0.0,-0.33787670803358016,1,0.2758174501659012,False,94
CHINA,4013,"Inner tubes, of rubber",11188.0,11188.0,17213.7,-35.005257440294656,0.0027774876102195,2.0,2.0,2.0,0.0,0.0175430902153414,1,1,1.0,0.0,0.02040399918384,1,1,1.0,0.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.35292347260991563,1,0.20273877052655367,False,40
