country,hs_code,hs2,hs_description,metric,current_value,ytd_value,prior_value,prior_ytd,yoy_pct,mom_pct,trend_3m,trend_12m,is_ath,previous_high,previous_high_year,since_year,in_top_50
TRINIDAD AND TOBAGO,3923,39,"Plastic articles for the conveyance or packing of goods; stoppers, lids, caps and other closures of ",teu,8.0,8.0,0.0,0.0,0.0,0.0,stable,decreasing,True,4.0,2021.0,2020,True
TURKEY,1905,19,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafe",teu,27.0,27.0,0.0,0.0,0.0,0.0,stable,decreasing,True,4.0,2024.0,2020,True
TURKEY,2009,20,"Fruit juices (including grape must) and vegetable juices, unfermented, not containing added spirit; ",teu,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
TURKEY,2523,25,"Portland cement, aluminous cement (ciment fondu), slag cement, supersulphate cement and similar hydr",teu,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
TURKEY,8438,84,"Machinery n.e.c. in this chapter, for the industrial preparation or manufacture of food or drink; ot",teu,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
TURKEY,8474,84,"Machinery for sorting, screening, separating, washing, crushing, grinding, mixing or kneading earth,",teu,2.25,2.25,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
TURKEY,8501,85,Electric motors and generators (excluding generating sets),teu,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
UNITED ARAB EMIRATES,3006,30,Pharmaceutical goods,teu,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
UNITED ARAB EMIRATES,6309,63,Textiles; worn clothing and other worn articles,teu,22.0,22.0,10.0,10.0,120.0,0.0,stable,decreasing,True,10.0,2025.0,2020,True
UNITED KINGDOM,3203,32,"Colouring matter of vegetable or animal origin (including dyeing extracts, not animal black); whethe",teu,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
UNITED KINGDOM,3926,39,"Articles of plastics and articles of other materials of heading no. 3901 to 3914, n.e.c. in chapter ",teu,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
UNITED KINGDOM,4911,49,"Printed matter, n.e.c., including printed pictures and photographs",teu,4.0,4.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
USA,0207,02,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gal",teu,518.0,518.0,267.75,267.75,93.46,0.0,stable,decreasing,True,438.0,2021.0,2020,True
USA,0702,07,Meat and edible meat offal,teu,4.0,4.0,2.0,2.0,100.0,0.0,stable,decreasing,True,2.0,2025.0,2020,False
USA,1001,10,Wheat and meslin,teu,18.0,18.0,0.0,0.0,0.0,0.0,stable,decreasing,True,17.0,2021.0,2020,False
USA,1007,10,Grain sorghum,teu,12.0,12.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
USA,1103,11,Cereal groats; meal and pellets,teu,20.0,20.0,0.0,0.0,0.0,0.0,stable,decreasing,True,8.0,2022.0,2020,False
USA,2402,24,"Cigars, cheroots, cigarillos and cigarettes; of tobacco or of tobacco substitutes",teu,6.0,6.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
USA,2507,25,Kaolin and other kaolinic clays; whether or not calcined,teu,4.0,4.0,0.0,0.0,0.0,0.0,stable,decreasing,True,2.0,2021.0,2020,False
USA,2709,27,Petroleum oils and oils obtained from bituminous minerals; crude,teu,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
USA,2710,27,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weigh",teu,88.0,88.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
USA,3304,33,"Cosmetic and toilet preparations; beauty, make-up and skin care preparations (excluding medicaments,",teu,14.0,14.0,8.0,8.0,75.0,0.0,stable,decreasing,True,8.0,2025.0,2020,True
USA,3305,33,Hair preparations; for use on the hair,teu,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
USA,3816,38,"Refractory cements, mortars, concretes and similar compositions; other than products of heading no. ",teu,4.0,4.0,3.0,3.0,33.33,0.0,stable,decreasing,True,3.0,2025.0,2020,False
USA,3904,39,"Polymers of vinyl chloride or of other halogenated olefins, in primary forms",teu,6.0,6.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
USA,4407,44,"Wood sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or end-jointed, of ",teu,30.0,30.0,0.0,0.0,0.0,0.0,stable,decreasing,True,10.0,2024.0,2020,False
USA,4901,49,"Printed books, brochures, leaflets and similar printed matter, whether or not in single sheets",teu,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
USA,6305,63,"Sacks and bags, of a kind used for the packing of goods",teu,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
USA,7312,73,"Stranded wire, ropes, cables, plaited bands, slings and the like, of iron or steel, not electrically",teu,6.0,6.0,2.0,2.0,200.0,0.0,stable,decreasing,True,2.0,2024.0,2020,False
USA,8417,84,"Furnaces and ovens; industrial or laboratory, including incinerators, non-electric",teu,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
USA,8529,85,Transmission apparatus; parts suitable for use solely or principally with the apparatus of heading n,teu,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
USA,9403,94,"Furniture and parts thereof, n.e.c. in chapter 94",teu,8.0,8.0,2.0,2.0,300.0,0.0,stable,decreasing,True,6.0,2021.0,2020,False
VIETNAM,2009,20,"Fruit juices (including grape must) and vegetable juices, unfermented, not containing added spirit; ",teu,8.0,8.0,0.0,0.0,0.0,0.0,stable,decreasing,True,6.0,2022.0,2020,False
VIETNAM,6217,62,Sugars and sugar confectionery,teu,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
VIETNAM,8414,84,"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorpora",teu,4.0,4.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
VIETNAM,9403,94,"Furniture and parts thereof, n.e.c. in chapter 94",teu,4.0,4.0,0.0,0.0,0.0,0.0,stable,decreasing,True,2.0,2024.0,2020,False
ARGENTINA,2205,22,"Vermouth and other wine of fresh grapes, flavoured with plants or aromatic substances",shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
BANGLADESH,6305,63,"Sacks and bags, of a kind used for the packing of goods",shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
BELGIUM,0203,02,"Meat of swine; fresh, chilled or frozen",shipment,7.0,7.0,1.0,1.0,600.0,0.0,stable,decreasing,True,6.0,2022.0,2020,True
BELGIUM,0703,07,"Onions, shallots, garlic, leeks and other alliaceous vegetables; fresh or chilled",shipment,8.0,8.0,1.0,1.0,700.0,0.0,stable,decreasing,True,6.0,2021.0,2020,True
BELGIUM,1107,11,Malt; whether or not roasted,shipment,8.0,8.0,7.0,7.0,14.29,0.0,stable,decreasing,True,7.0,2025.0,2020,False
BELGIUM,1901,19,"Malt extract; flour/groats/meal/starch/malt extract products, no cocoa (or less than 40% by weight) ",shipment,3.0,3.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
BELGIUM,2710,27,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weigh",shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
BELGIUM,2806,28,Hydrogen chloride (hydrochloric acid); chlorosulphuric acid,shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
BELGIUM,3006,30,Pharmaceutical goods,shipment,6.0,6.0,1.0,1.0,500.0,0.0,stable,decreasing,True,3.0,2022.0,2020,True
BELGIUM,3203,32,"Colouring matter of vegetable or animal origin (including dyeing extracts, not animal black); whethe",shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
BRAZIL,0203,02,"Meat of swine; fresh, chilled or frozen",shipment,62.0,62.0,22.0,22.0,181.82,0.0,stable,decreasing,True,47.0,2024.0,2020,True
BRAZIL,0402,04,Milk and cream; concentrated or containing added sugar or other sweetening matter,shipment,11.0,11.0,6.0,6.0,83.33,0.0,stable,decreasing,True,6.0,2025.0,2020,True
BRAZIL,1507,15,"Soya-bean oil and its fractions; whether or not refined, but not chemically modified",shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
BRAZIL,1601,16,"Sausages and similar products of meat, meat offal or blood; food preparations based on these product",shipment,50.0,50.0,35.0,35.0,42.86,0.0,stable,decreasing,True,35.0,2025.0,2020,True
BRAZIL,1602,16,"Prepared or preserved meat, meat offal or blood",shipment,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
BRAZIL,2205,22,"Vermouth and other wine of fresh grapes, flavoured with plants or aromatic substances",shipment,14.0,14.0,12.0,12.0,16.67,0.0,stable,decreasing,True,12.0,2025.0,2020,True
BRAZIL,4421,44,Wooden articles n.e.c. in heading no. 4414 to 4420,shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
BRAZIL,7010,70,"Carboys, bottles, flasks, jars, pots, phials, ampoules, containers of glass of a kind used for the c",shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
CAMBODIA,3401,34,"Soap; organic surface-active preparations used as soap, skin washing, in bars, cakes, moulded pieces",shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
CANADA,4901,49,"Printed books, brochures, leaflets and similar printed matter, whether or not in single sheets",shipment,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,1.0,2024.0,2020,True
CHILE,2005,20,"Vegetables preparations n.e.c.; prepared or preserved otherwise than by vinegar or acetic acid, not ",shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
CHINA,0302,03,"Fish; fresh or chilled, excluding fish fillets and other fish meat of heading 0304",shipment,6.0,6.0,1.0,1.0,500.0,0.0,stable,decreasing,True,3.0,2022.0,2020,True
CHINA,0701,07,Potatoes; fresh or chilled,shipment,4.0,4.0,0.0,0.0,0.0,0.0,stable,decreasing,True,2.0,2021.0,2020,False
CHINA,0712,07,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
CHINA,1301,13,"Lac; natural gums, resins, gum-resins and oleoresins (for example, balsams)",shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
CHINA,1904,19,Prepared foods obtained by swelling or roasting cereals or cereal products (e.g. corn flakes); cerea,shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
CHINA,1905,19,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafe",shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
CHINA,2106,21,Food preparations not elsewhere specified or included,shipment,3.0,3.0,2.0,2.0,50.0,0.0,stable,decreasing,True,2.0,2024.0,2020,True
CHINA,2827,28,Chlorides; chloride oxides and chloride hydroxides; bromides and bromide oxides; iodides and iodide ,shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
CHINA,2912,29,"Aldehydes, whether or not with other oxygen function; cyclic polymers of aldehydes; paraformaldehyde",shipment,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
CHINA,2915,29,"Acids; saturated acyclic monocarboxylic acids and their anhydrides, halides, peroxides and peroxyaci",shipment,4.0,4.0,0.0,0.0,0.0,0.0,stable,decreasing,True,1.0,2021.0,2020,False
CHINA,3005,30,"Wadding, gauze, bandages (dressings, adhesive plasters, poultices), impregnated or coated with pharm",shipment,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,1.0,2024.0,2020,False
CHINA,3209,32,Paints and varnishes (including enamels and lacquers) based on synthetic or chemically modified natu,shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
CHINA,3214,32,"Glaziers' putty, grafting putty, resin cements, caulking compounds and other mastics; painters' fill",shipment,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
CHINA,3306,33,Oral or dental hygiene preparations; including fixative pastes and powders; yarn used to clean betwe,shipment,9.0,9.0,5.0,5.0,80.0,0.0,stable,decreasing,True,8.0,2022.0,2020,True
CHINA,3504,35,Peptones and their derivatives; other protein substances and their derivatives n.e.c. or included; h,shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
CHINA,3822,38,Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reage,shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
CHINA,3912,39,"Cellulose and its chemical derivatives, n.e.c. or included, in primary forms",shipment,4.0,4.0,1.0,1.0,300.0,0.0,stable,decreasing,True,1.0,2021.0,2020,False
CHINA,3917,39,"Tubes, pipes and hoses and fittings thereof (for example, joints, elbows, flanges), of plastics",shipment,8.0,8.0,0.0,0.0,0.0,0.0,stable,decreasing,True,7.0,2021.0,2020,False
CHINA,4013,40,"Inner tubes, of rubber",shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
CHINA,4202,42,"Trunks; suit, camera, jewellery, cutlery cases; travel, tool, similar bags; wholly or mainly covered",shipment,7.0,7.0,1.0,1.0,600.0,0.0,stable,decreasing,True,3.0,2024.0,2020,False
CHINA,4203,42,"Articles of apparel and clothing accessories, of leather or of composition leather",shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
CHINA,4420,44,"Wood marquetry and inlaid wood; caskets and cases for jewellery or cutlery, and similar articles of ",shipment,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
CHINA,5601,56,"Wadding of textile materials and articles thereof; textile fibres, not exceeding 5 mm in length (flo",shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
CHINA,5703,57,"Carpets and other textile floor coverings; tufted, whether or not made up",shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
CHINA,6204,62,"Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breech",shipment,6.0,6.0,0.0,0.0,0.0,0.0,stable,decreasing,True,1.0,2021.0,2020,False
CHINA,6211,62,"Track suits, swimwear and other garments (not knitted or crocheted)",shipment,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,1.0,2023.0,2020,False
CHINA,6212,62,"Brassieres, girdles, corsets, braces, suspenders, garters and similar articles and parts thereof; wh",shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
CHINA,6309,63,Textiles; worn clothing and other worn articles,shipment,76.0,76.0,32.0,32.0,137.5,0.0,stable,decreasing,True,51.0,2021.0,2020,True
CHINA,6404,64,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified",shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
CHINA,6405,64,Footwear; other footwear n.e.c. in chapter 64,shipment,52.0,52.0,29.0,29.0,79.31,0.0,stable,decreasing,True,29.0,2025.0,2020,True
CHINA,7020,70,Glass; articles n.e.c. in chapter 70,shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
CHINA,7214,72,"Iron or non-alloy steel; bars and rods, not further worked than forged, hot-rolled, hot drawn or hot",shipment,3.0,3.0,0.0,0.0,0.0,0.0,stable,decreasing,True,1.0,2021.0,2020,False
CHINA,7308,73,"Structures of iron or steel and parts thereof; plates, rods, angles, shapes, sections, tubes and the",shipment,9.0,9.0,1.0,1.0,800.0,0.0,stable,decreasing,True,6.0,2021.0,2020,False
CHINA,7313,73,"Barbed wire of iron or steel; twisted hoop or single flat wire, barbed or not and loosely twisted do",shipment,4.0,4.0,0.0,0.0,0.0,0.0,stable,decreasing,True,2.0,2021.0,2020,False
CHINA,7321,73,"Stoves, ranges, grates, cookers (those with subsidiary boilers for central heating), barbecues, braz",shipment,22.0,22.0,8.0,8.0,175.0,0.0,stable,decreasing,True,9.0,2021.0,2020,True
CHINA,7323,73,"Table, kitchen, other household articles and parts, of iron or steel; iron or steel wool; pot scoure",shipment,4.0,4.0,1.0,1.0,300.0,0.0,stable,decreasing,True,3.0,2021.0,2020,False
CHINA,7610,76,Aluminium; structures (excluding prefabricated buildings of heading no. 9406) and parts (e.g. bridge,shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
CHINA,8201,82,"Tools, hand; spades, shovels, mattocks, picks, hoes, forks, rakes; axes, bill hooks etc; secateurs a",shipment,3.0,3.0,2.0,2.0,50.0,0.0,stable,decreasing,True,2.0,2025.0,2020,False
CHINA,8414,84,"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorpora",shipment,8.0,8.0,5.0,5.0,60.0,0.0,stable,decreasing,True,5.0,2025.0,2020,False
CHINA,8415,84,Air conditioning machines; comprising a motor driven fan and elements for changing the temperature a,shipment,8.0,8.0,1.0,1.0,700.0,0.0,stable,decreasing,True,7.0,2024.0,2020,False
CHINA,8418,84,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps",shipment,35.0,35.0,14.0,14.0,150.0,0.0,stable,decreasing,True,27.0,2022.0,2020,True
CHINA,8436,84,"Agricultural, horticultural, forestry, poultry-keeping, bee-keeping machinery; including germination",shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
CHINA,8509,85,"Electro-mechanical domestic appliances; with self-contained electric motor, other than vacuum cleane",shipment,9.0,9.0,0.0,0.0,0.0,0.0,stable,decreasing,True,4.0,2023.0,2020,False
CHINA,8544,85,"Insulated wire, cable and other electric conductors, connector fitted or not; optical fibre cables o",shipment,2.0,2.0,1.0,1.0,100.0,0.0,stable,decreasing,True,1.0,2025.0,2020,False
CHINA,8702,87,Vehicles; public transport passenger type,shipment,4.0,4.0,0.0,0.0,0.0,0.0,stable,decreasing,True,1.0,2021.0,2020,True
CHINA,8708,87,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",shipment,14.0,14.0,9.0,9.0,55.56,0.0,stable,decreasing,True,13.0,2021.0,2020,True
CHINA,8711,87,"Motorcycles (including mopeds) and cycles; fitted with an auxiliary motor, with or without side-cars",shipment,106.0,106.0,28.0,28.0,278.57,0.0,stable,decreasing,True,35.0,2022.0,2020,True
CHINA,8714,87,Vehicles; parts and accessories of heading no. 8711 to 8713,shipment,43.0,43.0,13.0,13.0,230.77,0.0,stable,decreasing,True,13.0,2025.0,2020,True
CHINA,9018,90,"Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scint",shipment,4.0,4.0,1.0,1.0,300.0,0.0,stable,decreasing,True,1.0,2021.0,2020,False
CHINA,9401,94,"Seats (not those of heading no. 9402), whether or not convertible into beds and parts thereof",shipment,10.0,10.0,4.0,4.0,150.0,0.0,stable,decreasing,True,5.0,2021.0,2020,False
CHINA,9404,94,"Mattress supports; articles of bedding (e.g. mattresses, quilts, eiderdowns, cushions pouffes and pi",shipment,5.0,5.0,1.0,1.0,400.0,0.0,stable,decreasing,True,2.0,2021.0,2020,False
CHINA,9999,99,Commodities not specified according to kind,shipment,215.0,215.0,196.0,196.0,9.69,0.0,stable,decreasing,True,196.0,2025.0,2020,True
COLOMBIA,0703,07,"Onions, shallots, garlic, leeks and other alliaceous vegetables; fresh or chilled",shipment,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
COLOMBIA,1517,15,Margarine; edible mixtures or preparations of animal or vegetable fats or oils or of fractions of di,shipment,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
COLOMBIA,1604,16,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
COLOMBIA,1701,17,"Cane or beet sugar and chemically pure sucrose, in solid form",shipment,53.0,53.0,46.0,46.0,15.22,0.0,stable,decreasing,True,46.0,2025.0,2020,True
COLOMBIA,2208,22,"Ethyl alcohol, undenatured; of an alcoholic strength by volume of less than 80% volume; spirits, liq",shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
COLOMBIA,2828,28,Hypochlorites; commercial calcium hypochlorite; chlorites; hypobromites,shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
COLOMBIA,3214,32,"Glaziers' putty, grafting putty, resin cements, caulking compounds and other mastics; painters' fill",shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
COLOMBIA,4011,40,"New pneumatic tyres, of rubber",shipment,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,1.0,2021.0,2020,True
COLOMBIA,4818,48,"Toilet paper, width 36cm or less or cut to size/shape; handkerchiefs, tissues, towels, serviettes, b",shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
COLOMBIA,4819,48,"Cartons, boxes, cases, bags and the like, of paper, paperboard, cellulose wadding or fibres; box fil",shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
COLOMBIA,5603,56,"Nonwovens; whether or not impregnated, coated, covered or laminated",shipment,3.0,3.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
COLOMBIA,7020,70,Glass; articles n.e.c. in chapter 70,shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
COLOMBIA,9999,99,Commodities not specified according to kind,shipment,6.0,6.0,2.0,2.0,200.0,0.0,stable,decreasing,True,4.0,2021.0,2020,True
COSTA RICA,3923,39,"Plastic articles for the conveyance or packing of goods; stoppers, lids, caps and other closures of ",shipment,5.0,5.0,1.0,1.0,400.0,0.0,stable,decreasing,True,2.0,2022.0,2020,True
DOMINICAN REPUBLIC,0302,03,"Fish; fresh or chilled, excluding fish fillets and other fish meat of heading 0304",shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
DOMINICAN REPUBLIC,1601,16,"Sausages and similar products of meat, meat offal or blood; food preparations based on these product",shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
DOMINICAN REPUBLIC,1901,19,"Malt extract; flour/groats/meal/starch/malt extract products, no cocoa (or less than 40% by weight) ",shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
DOMINICAN REPUBLIC,2402,24,"Cigars, cheroots, cigarillos and cigarettes; of tobacco or of tobacco substitutes",shipment,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
DOMINICAN REPUBLIC,3824,38,Prepared binders for foundry moulds or cores; chemical products and preparations of the chemical or ,shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
DOMINICAN REPUBLIC,7225,72,"Alloy steel flat-rolled products, of a width 600mm or more",shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
DOMINICAN REPUBLIC,8703,87,Motor cars and other motor vehicles; principally designed for the transport of persons (other than t,shipment,12.0,12.0,0.0,0.0,0.0,0.0,stable,decreasing,True,5.0,2021.0,2020,True
DOMINICAN REPUBLIC,8704,87,Vehicles; for the transport of goods,shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
DOMINICAN REPUBLIC,9999,99,Commodities not specified according to kind,shipment,14.0,14.0,1.0,1.0,1300.0,0.0,stable,decreasing,True,11.0,2024.0,2020,True
ECUADOR,7312,73,"Stranded wire, ropes, cables, plaited bands, slings and the like, of iron or steel, not electrically",shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
EGYPT,1515,15,"Fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined; bu",shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
EGYPT,2836,28,Carbonates; peroxocarbonates (percarbonates); commercial ammonium carbonate containing ammonium carb,shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
EGYPT,2839,28,Silicates; commercial alkali metal silicates,shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
EGYPT,4818,48,"Toilet paper, width 36cm or less or cut to size/shape; handkerchiefs, tissues, towels, serviettes, b",shipment,3.0,3.0,0.0,0.0,0.0,0.0,stable,decreasing,True,2.0,2022.0,2020,False
EGYPT,6901,69,"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (e.g. kieselguhr, tripolite ",shipment,2.0,2.0,1.0,1.0,100.0,0.0,stable,decreasing,True,1.0,2025.0,2020,True
EGYPT,7214,72,"Iron or non-alloy steel; bars and rods, not further worked than forged, hot-rolled, hot drawn or hot",shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
EGYPT,7220,72,Stainless steel; flat-rolled products of width less than 600mm,shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
EGYPT,8212,82,Razors and razor blades; (including razor blade blanks in strips),shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
EGYPT,8441,84,"Machines; for making up paper pulp, paper or paperboard, including cutting machines of all kinds",shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
FRANCE,1901,19,"Malt extract; flour/groats/meal/starch/malt extract products, no cocoa (or less than 40% by weight) ",shipment,5.0,5.0,4.0,4.0,25.0,0.0,stable,decreasing,True,4.0,2022.0,2020,True
FRANCE,2205,22,"Vermouth and other wine of fresh grapes, flavoured with plants or aromatic substances",shipment,8.0,8.0,4.0,4.0,100.0,0.0,stable,decreasing,True,4.0,2023.0,2020,True
FRANCE,4504,45,Agglomerated cork (with or without a binding substance) and articles of agglomerated cork,shipment,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
FRANCE,7303,73,"Tubes, pipes and hollow profiles, of cast iron",shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
FRANCE,8536,85,"Electrical apparatus for switching, protecting electrical circuits, for making connections to or in ",shipment,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
FRANCE,9405,94,"Lamps, light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated sig",shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
GHANA,4407,44,"Wood sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or end-jointed, of ",shipment,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
