hs_code,hs_description,direction,q4_value,ytd_value,yoy_change_pct,share_of_total,ytd_value_teu,yoy_change_pct_teu,share_of_total_teu,ytd_value_shipment,yoy_change_pct_shipment,share_of_total_shipment,ytd_value_container,yoy_change_pct_container,share_of_total_container,ytd_value_vrac,yoy_change_pct_vrac,share_of_total_vrac
8415,"Air conditioning machines; comprising a motor driven fan and elements for changing the temperature and humidity, including those machines in which the humidity cannot be separately regulated",import,74521.69,74521.69,-87.61759363791367,0.01850045322377746,18.0,-83.63636363636364,0.1578878119380729,8,-80.0,0.16323199347072026,9,-84.21052631578948,0.1289028931538241,0,0.0,0.0
8417,"Furnaces and ovens; industrial or laboratory, including incinerators, non-electric",import,50469.86,50469.86,,0.01252944322841574,8.0,,0.07017236086136573,2,,0.040807998367680065,4,,0.057290174735032943,0,,0.0
8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",import,361314.54,361314.54,-88.61479287966927,0.08969848572060925,140.0,-87.86729857819905,1.2280163150739003,38,-83.64485981308411,0.7753519689859212,71,-87.82771535580524,1.0169006015468347,0,0.0,0.0
8421,"Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus for liquids or gases",import,8872.0,8872.0,-77.89603896605932,0.0022025268214039915,2.25,-76.3157894736842,0.01973597649225911,2,-83.33333333333333,0.040807998367680065,1,-83.33333333333333,0.014322543683758236,1,0.0,0.06489292667099286
8422,"Dish washing machines; machinery for cleaning, drying, filling, closing, sealing, capsuling or labelling bottles, cans, boxes, bags, etc, machinery for aerating beverages",import,3947.01,3947.01,-90.18320329696294,0.0009798687318924445,3.0,-70.0,0.026314635323012148,1,-50.0,0.020403999183840033,3,-40.0,0.042967631051274706,0,0.0,0.0
8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",import,80700.0,80700.0,-22.329162656400385,0.020034255465205375,8.0,-20.0,0.07017236086136573,2,0.0,0.040807998367680065,4,-20.0,0.057290174735032943,0,0.0,0.0
8429,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled",import,114276.82,114276.82,-72.41696356740604,0.028369900937190717,2.0,-66.66666666666667,0.017543090215341433,10,-66.66666666666667,0.20403999183840033,1,-66.66666666666667,0.014322543683758236,9,0.0,0.5840363400389358
8436,"Agricultural, horticultural, forestry, poultry-keeping, bee-keeping machinery; including germination plant fitted with mechanical or thermal equipment; poultry incubators and brooders",import,68613.0,68613.0,5.304196162921925,0.01703358575259153,6.0,-33.333333333333336,0.052629270646024295,2,-75.0,0.040807998367680065,3,-33.333333333333336,0.042967631051274706,0,-100.0,0.0
8438,"Machinery n.e.c. in this chapter, for the industrial preparation or manufacture of food or drink; other than machinery for extraction or preparation of animal or fixed vegetable fats or oils",import,15110.0,15110.0,-94.25066876801526,0.0037511474607094582,4.0,-93.33333333333333,0.035086180430682866,2,-90.0,0.040807998367680065,2,-93.33333333333333,0.028645087367516472,0,0.0,0.0
8441,"Machines; for making up paper pulp, paper or paperboard, including cutting machines of all kinds",import,91572.0,91572.0,-85.182837202416,0.022733294194049403,8.0,-85.96491228070175,0.07017236086136573,3,-87.5,0.0612119975515201,4,-86.66666666666667,0.057290174735032943,2,0.0,0.12978585334198572
8443,"Printing machinery; used for printing by means of plates, cylinders and other printing components of heading 84.42; other printers, copying machines and facsimile machines, whether or not combined; pa",import,570.0,570.0,-93.07243558580457,0.00014150589362040973,0.0,-100.0,0.0,1,-66.66666666666667,0.020403999183840033,0,-100.0,0.0,1,-50.0,0.06489292667099286
8447,"Knitting machines, stitch-bonding machines and machines for making gimped yarn, tulle, lace, embroidery, trimmings, braid or net and machines for tufting",import,25240.0,25240.0,-51.47460299150229,0.00626598027189323,2.0,-50.0,0.017543090215341433,1,-50.0,0.020403999183840033,1,-50.0,0.014322543683758236,0,0.0,0.0
8450,Household or laundry-type washing machines; including machines which both wash and dry,import,18533.4,18533.4,-93.2145277073818,0.004601026892674565,8.0,-93.75,0.07017236086136573,4,-90.2439024390244,0.08161599673536013,4,-93.75,0.057290174735032943,0,0.0,0.0
8455,Metal-rolling mills and rolls therefor,import,1013082.0,1013082.0,-23.163932340647197,0.25150363810658233,0.0,-100.0,0.0,2,-81.81818181818181,0.040807998367680065,0,-100.0,0.0,2,200.0,0.12978585334198572
8459,"Machine-tools; (including way-type unit head machines) for drilling, boring, milling, threading or tapping by removing metal, other than lathes of heading no. 8458",import,11650.0,11650.0,,0.0028921818608381986,2.0,,0.017543090215341433,1,,0.020403999183840033,1,,0.014322543683758236,0,,0.0
8461,"Machine-tools; for planing, shaping, slotting, broaching, gear cutting and grinding, finishing, sawing, cutting off and other tools working by removing metal, sintered metal carbides or cermets n.e.c.",import,3945.4,3945.4,19.391151727894457,0.0009794690398069552,1.0,0.0,0.008771545107670716,1,0.0,0.020403999183840033,1,0.0,0.014322543683758236,0,0.0,0.0
8474,"Machinery for sorting, screening, separating, washing, crushing, grinding, mixing or kneading earth, stone, ores in solid form, shaping, moulding machinery for solid mineral fuels",import,81356.91,81356.91,-64.55821860036593,0.020197337283763595,9.25,-77.27272727272727,0.08113679224595413,6,-72.72727272727273,0.1224239951030402,5,-72.72727272727273,0.07161271841879117,1,0.0,0.06489292667099286
8501,Electric motors and generators (excluding generating sets),import,1756.47,1756.47,,0.00043605413503059837,1.0,,0.008771545107670716,2,,0.040807998367680065,1,,0.014322543683758236,1,,0.06489292667099286
8502,Electric generating sets and rotary converters,import,304726.27999999997,304726.27999999997,-82.61936173778228,0.07565011326495297,37.0,-86.44067796610169,0.3245471689838165,20,-83.63636363636364,0.40807998367680065,20,-85.9375,0.2864508736751647,4,0.0,0.25957170668397145
8503,Electric motors and generators; parts suitable for use solely or principally with the machines of heading no. 8501 or 8502,import,12732.0,12732.0,-56.73802242609582,0.003160794802763257,2.0,-33.333333333333336,0.017543090215341433,1,-50.0,0.020403999183840033,1,-50.0,0.014322543683758236,0,0.0,0.0
8504,"Electric transformers, static converters (e.g. rectifiers) and inductors",import,68381.45999999999,68381.45999999999,-82.58188817974434,0.0169761045690672,7.0,-82.14285714285714,0.06140081575369502,4,-83.33333333333333,0.08161599673536013,4,-84.21052631578948,0.057290174735032943,0,0.0,0.0
8506,Cells and batteries; primary,import,660469.8,660469.8,-91.2913442543045,0.16396556010226893,37.25,-91.78082191780823,0.3267400552607342,26,-89.69072164948453,0.5305039787798409,31,-91.61290322580645,0.4439988541965053,0,0.0,0.0
8509,"Electro-mechanical domestic appliances; with self-contained electric motor, other than vacuum cleaners of heading 85.08.",import,190762.85,190762.85,-69.23765490986806,0.04735801326109856,26.0,-66.15384615384616,0.22806017279943863,11,-70.0,0.22444399102224036,14,-63.63636363636363,0.2005156115726153,0,0.0,0.0
8515,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,import,1859.47,1859.47,,0.0004616244982637601,1.0,,0.008771545107670716,2,,0.040807998367680065,1,,0.014322543683758236,1,,0.06489292667099286
8515,"Electric (electrically heated gas) soldering, brazing, welding machines and apparatus, capable or not of cutting, electric machines and apparatus for hot spraying of metals or sintered carbides",import,55620.0,55620.0,-87.0257590700721,0.013807996145907348,2.0,-87.5,0.017543090215341433,2,-86.66666666666667,0.040807998367680065,2,-87.5,0.028645087367516472,0,0.0,0.0
8516,"Electric water, space, soil heaters; electro-thermic hair-dressing apparatus; hand dryers, irons; electro-thermic appliances for domestic purposes; electro heating resistors, not of heading no. 8545",import,9053.0,9053.0,,0.0022474611490273144,2.25,,0.01973597649225911,1,,0.020403999183840033,1,,0.014322543683758236,0,,0.0
8517,Sugars and sugar confectionery,import,5426.0,5426.0,-89.03838383838384,0.0013470368048848125,1.0,-83.33333333333333,0.008771545107670716,1,-66.66666666666667,0.020403999183840033,1,-66.66666666666667,0.014322543683758236,0,0.0,0.0
8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless ne",import,980.0,980.0,-99.52675801910951,0.0002432908346456167,1.0,-97.72727272727273,0.008771545107670716,1,-92.85714285714286,0.020403999183840033,1,-96.29629629629629,0.014322543683758236,0,0.0,0.0
8518,"Microphones and their stands; loudspeakers, mounted or not in their enclosures; headphones and earphones, combined or not with a microphone, and sets of a microphone and one or more loudspeakers; audi",import,66221.3,66221.3,-87.88454383782907,0.016439831988079363,12.0,-87.8048780487805,0.1052585412920486,6,-83.33333333333333,0.1224239951030402,6,-87.8048780487805,0.08593526210254941,0,0.0,0.0
8523,"Discs, tapes, solid-state non-volatile storage devices, smart cards and other media for the recording of sound or of other phenomena, whether or not recorded, including matrices and masters for the pr",import,10645.0,10645.0,-97.91666911303925,0.0026426846273495818,2.0,-97.05882352941177,0.017543090215341433,1,-97.05882352941177,0.020403999183840033,1,-97.05882352941177,0.014322543683758236,0,0.0,0.0
8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or rep",import,11158.35,11158.35,-92.7677665979468,0.0027701268211917525,3.0,-91.66666666666667,0.026314635323012148,2,-92.3076923076923,0.040807998367680065,2,-92.85714285714286,0.028645087367516472,0,0.0,0.0
8529,Transmission apparatus; parts suitable for use solely or principally with the apparatus of heading no. 8525 to 8528,import,53989.91,53989.91,-78.28317413815338,0.013403316598307884,6.0,-87.87878787878788,0.052629270646024295,2,-85.71428571428571,0.040807998367680065,3,-89.47368421052632,0.042967631051274706,0,0.0,0.0
8536,"Electrical apparatus for switching, protecting electrical circuits, for making connections to or in electrical circuits, for a voltage not exceeding 1000 volts; connectors for optical fibres, optical ",import,69311.45999999999,69311.45999999999,-22.493119457340637,0.017206982606026815,10.25,0.0,0.08990833735362484,5,0.0,0.10201999591920016,6,0.0,0.08593526210254941,0,0.0,0.0
8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",import,556997.02,556997.02,-87.26260842433861,0.13827782641930741,52.0,-87.22358722358722,0.45612034559887726,12,-91.66666666666667,0.2448479902060804,26,-87.19211822660098,0.3723861357777141,0,0.0,0.0
8542,Electronic integrated circuits,import,13643.5,13643.5,-60.224075753114356,0.0033870801045790527,2.0,-50.0,0.017543090215341433,2,-93.10344827586206,0.040807998367680065,1,-50.0,0.014322543683758236,1,-96.29629629629629,0.06489292667099286
8544,"Insulated wire, cable and other electric conductors, connector fitted or not; optical fibre cables of individually sheathed fibres, whether or not assembled with electric conductors or fitted with con",import,28175.0,28175.0,-93.28365758825356,0.0069946114960614805,4.0,-90.0,0.035086180430682866,2,-86.66666666666667,0.040807998367680065,2,-90.9090909090909,0.028645087367516472,0,0.0,0.0
8609,Containers; (including containers for transport of fluids) specially designed and equipped for carriage by one or more modes of transport,import,0.0,0.0,0.0,0.0,60.0,-56.52173913043478,0.526292706460243,1,-50.0,0.020403999183840033,30,-56.52173913043478,0.4296763105127471,0,0.0,0.0
8702,Vehicles; public transport passenger type,import,2128695.5100000002,2128695.5100000002,-90.9700488201469,0.5284613340145682,24.0,-50.0,0.21051708258409718,211,-20.0,4.305243827790247,8,-80.0,0.11458034947006589,205,100.0,13.303049967553536
8703,"Motor cars and other motor vehicles; principally designed for the transport of persons (other than those of heading no. 8702), including station wagons and racing cars",import,1130986.38,1130986.38,-70.10297577036759,0.2807741024112496,93.0,-75.25773195876289,0.8157536950133766,453,-88.88888888888889,9.243011630279534,58,-75.51020408163265,0.8307075336579777,417,0.0,27.06035042180402
8704,Vehicles; for the transport of goods,import,361069.87,361069.87,-58.449762656282765,0.08963774493641258,60.0,-52.63157894736842,0.526292706460243,93,-50.0,1.897571924097123,30,-52.63157894736842,0.4296763105127471,88,0.0,5.710577547047372
8705,"Special purpose motor vehicles; not those for the transport of persons or goods (e.g. breakdown lorries, road sweeper lorries, spraying lorries, mobile workshops, mobile radiological units etc)",import,7166.76,7166.76,-82.04548529168608,0.0017791908388824695,0.0,0.0,0.0,1,0.0,0.020403999183840033,0,0.0,0.0,1,0.0,0.06489292667099286
8706,"Chassis; fitted with engines, for the motor vehicles of heading no. 8701 to 8705",import,28490.0,28490.0,-45.16619512289008,0.007072812121483286,8.0,-33.333333333333336,0.07017236086136573,1,-66.66666666666667,0.020403999183840033,4,-33.333333333333336,0.057290174735032943,0,0.0,0.0
8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",import,439096.91000000003,439096.91000000003,-83.92184567662055,0.1090084221675625,41.0,-84.6938775510204,0.35963334941449937,26,-83.33333333333333,0.5305039787798409,24,-83.01886792452831,0.34374104841019765,6,0.0,0.3893575600259572
8710,"Tanks and other armoured fighting vehicles; motorised, whether or not fitted with weapons, and parts of such vehicles",import,36126.0,36126.0,,0.008968494584089336,2.0,,0.017543090215341433,1,,0.020403999183840033,2,,0.028645087367516472,0,,0.0
8711,"Motorcycles (including mopeds) and cycles; fitted with an auxiliary motor, with or without side-cars; side-cars",import,3545182.82,3545182.82,-75.94029415016806,0.8801127420909196,506.0,-72.40915208613728,4.4384018244813825,137,-76.54867256637168,2.7953478881860843,230,-74.22096317280453,3.2941850472643943,3,-100.0,0.1946787800129786
8714,Vehicles; parts and accessories of heading no. 8711 to 8713,import,1415240.25,1415240.25,-80.26116310396628,0.3513418180067054,116.0,-80.20477815699658,1.0174992324898031,43,-78.81773399014779,0.8773719649051214,58,-80.73089700996678,0.8307075336579777,0,0.0,0.0
8716,"Trailers and semi-trailers; other vehicles, not mechanically propelled; parts thereof",import,150346.99,150346.99,-87.41301597802264,0.03732453539138387,12.25,-86.11111111111111,0.10745142756896628,5,-92.3076923076923,0.10201999591920016,6,-85.29411764705883,0.08593526210254941,2,-100.0,0.12978585334198572
8803,Aircraft; parts of heading no. 8801 or 8802,import,40586.98,40586.98,,0.010075959428515259,0.0,,0.0,1,,0.020403999183840033,0,,0.0,1,,0.06489292667099286
8903,"Yachts and other vessels; for pleasure or sports, rowing boats and canoes",import,4536.0,4536.0,-67.22590714007023,0.0011260890060739975,0.0,0.0,0.0,1,-83.33333333333333,0.020403999183840033,0,0.0,0.0,1,-83.33333333333333,0.06489292667099286
9001,"Optical fibres and optical fibre bundles; optical fibre cables not of heading no. 8544; sheets, plates of polarising material; lenses, prisms, mirrors, of any material; unmounted; not non optical glas",import,21740.0,21740.0,-63.38941903689586,0.005397084433873171,2.0,-66.66666666666667,0.017543090215341433,1,-66.66666666666667,0.020403999183840033,1,-66.66666666666667,0.014322543683758236,0,0.0,0.0
9018,"Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scintigraphic apparatus, other electro-medical apparatus and sight testing instruments",import,115572.40000000001,115572.40000000001,-39.548422121791255,0.0286915363857113,22.0,-52.94117647058823,0.19297399236875576,11,-71.42857142857143,0.22444399102224036,12,-55.55555555555556,0.17187052420509882,3,0.0,0.1946787800129786
9401,"Seats (not those of heading no. 9402), whether or not convertible into beds and parts thereof",import,87682.25,87682.25,-64.61821703471304,0.021767640598066965,20.0,-70.58823529411765,0.17543090215341434,10,-67.74193548387096,0.20403999183840033,10,-70.58823529411765,0.14322543683758235,0,0.0,0.0
9403,"Furniture and parts thereof, n.e.c. in chapter 94",import,192834.63999999998,192834.63999999998,-90.59151059471714,0.04787234746345615,35.0,-90.95744680851064,0.3070040787684751,15,-90.78947368421052,0.30605998775760046,19,-90.52631578947368,0.27212832999140646,0,0.0,0.0
9404,"Mattress supports; articles of bedding (e.g. mattresses, quilts, eiderdowns, cushions pouffes and pillows), fitted with springs or stuffed, whether or not covered",import,75468.0,75468.0,-54.024444998144965,0.018735380315342248,14.0,-30.0,0.12280163150739003,5,-37.5,0.10201999591920016,7,-30.0,0.10025780578630765,0,0.0,0.0
9405,"Lamps, light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or incl",import,28178.8,28178.8,-94.03611016687893,0.006995554868685617,8.0,-87.5,0.07017236086136573,5,-84.0,0.10201999591920016,5,-84.61538461538461,0.07161271841879117,0,0.0,0.0
9503,"Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reduced-size (scale) models and similar recreational models, working or not; puzzles of all kinds",import,4980.0,4980.0,-93.3020087921222,0.0012363146495256848,2.0,-91.30434782608695,0.017543090215341433,1,-87.5,0.020403999183840033,1,-91.66666666666667,0.014322543683758236,0,0.0,0.0
9507,"Fishing rods, fish-hooks and other line fishing tackle; fish landing nets and the like; decoy birds (not those of heading no. 9208 or 9705) and similar hunting or shooting requisites",import,56400.0,56400.0,,0.014001635789808961,2.0,,0.017543090215341433,1,,0.020403999183840033,2,,0.028645087367516472,0,,0.0
9603,"Brooms, brushes (including parts of machines), hand operated floor sweepers, mops and feather dusters; knots and tufts for broom or brush making; paint pads and rollers; squeegees",import,26533.9,26533.9,-95.6191611158881,0.00658719865041156,4.0,-94.87179487179488,0.035086180430682866,2,-94.11764705882354,0.040807998367680065,2,-94.87179487179488,0.028645087367516472,0,0.0,0.0
9608,"Pens; ball-point, felt tipped, other porous tipped pens; fountain pens, stylograph pens duplicating stylos, propelling or sliding pencils; parts of the foregoing, excluding those of heading no. 9609",import,23263.8,23263.8,-83.69536192696911,0.0057753768561517324,2.0,-87.5,0.017543090215341433,1,-85.71428571428571,0.020403999183840033,1,-85.71428571428571,0.014322543683758236,0,0.0,0.0
9609,"Pencils (not of heading no. 9608), crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' chalks",import,26002.28,26002.28,0.48506845524710374,0.006455220820294925,2.0,0.0,0.017543090215341433,1,0.0,0.020403999183840033,1,0.0,0.014322543683758236,0,0.0,0.0
9611,"Stamps; date, numbering, sealing stamps and the like (including devices for printing or embossing labels), designed for operating by hand; hand operated composing sticks and printing sets",import,776.0,776.0,-81.26508932882665,0.00019264662008673325,0.0,0.0,0.0,1,-85.71428571428571,0.020403999183840033,0,0.0,0.0,1,-85.71428571428571,0.06489292667099286
9617,"Vacuum flasks and other vacuum vessels, complete with cases; parts thereof other than glass inners",import,74540.19,74540.19,-70.87662264702138,0.018505045958921277,10.0,-88.88888888888889,0.08771545107670717,4,-93.75,0.08161599673536013,5,-88.88888888888889,0.07161271841879117,0,0.0,0.0
9619,"Sanitary towels (pads) and tampons, napkins and napkin liners for babies and similar articles, of any material",import,591559.13,591559.13,-92.13474864313278,0.14685807599993356,102.0,-92.06349206349206,0.894697600982413,21,-89.71428571428571,0.4284839828606407,51,-92.04946996466431,0.7304497278716701,0,0.0,0.0
9705,Animal originated products; not elsewhere specified or included,import,1591.0,1591.0,-85.82880555802976,0.0003949752223685471,0.0,0.0,0.0,9,-86.15384615384616,0.1836359926545603,0,0.0,0.0,9,-86.15384615384616,0.5840363400389358
9999,Commodities not specified according to kind,import,16638012.709999999,16638012.709999999,-78.23670241189762,4.130485713326816,2105.5,-77.18947718947719,18.468488224200694,1617,-76.27118644067797,32.99326668026933,1081,-76.85950413223141,15.482669722142651,624,0.0,40.493186242699544
